featureid	fun1	fun9	fun24	fun34	fun58	fun64	fun70	fun82	fun86	fun112	fun113	fun117	fun141	fun153	fun157	fun166	fun188	fun193	fun212	fun218	fun229	fun231	fun233	fun241	fun248	fun251	fun258	fun260	fun267	fun271	fun272	fun273	fun274	fun291	fun295	fun325	fun329	fun330	fun332	fun343	fun344	fun417	fun542	fun558	fun572	fun592
36254	0.4651690554188528	-1.813792012820547	-3.2351135723706808	-0.2093354831324047	-1.0676755042322879	0.2875031142305333	4.339659949929552	-0.6216402222300325	5.153628431924305	2.5622426771671942	2.3816451920834347	-1.6379239807909298	0.18162200583947274	-1.6355957695496082	-5.967238512414359	-2.188623649829376	-1.1938900897179296	-2.8007508437970077	-0.59326254394001	2.021321076660728	1.2014021930714986	-4.226089340446668	1.4262551256985263	3.1533133423498216	0.16420872987654184	0.16838941862382972	-0.7134795072638678	-1.470326744960809	3.4206818548011007	2.8135783105293815	3.496024888182975	-5.368985777250801	0.6890597833599993	-0.3693623341060176	-1.1817969347822803	2.331033081942542	-1.3368694245787722	2.083732835199653	-1.0644990800129626	-5.2979085143246625	0.21583649106314695	0.5712786132218036	-2.5324576977289452	2.5456048268438556	-3.136567144971307	-3.2213589971328522
36255	-0.060211527623927674	0.2541392855397475	1.3170596742107374	-0.7088655041791504	0.38759767839504056	-1.0403528681804064	-2.2768174214501835	-1.3519654689785816	-2.0980964166696756	-0.37977480870500324	-1.3434115010419556	0.2761993057721812	-1.1017463013566675	0.5842293341565254	1.393003458956179	-0.7957164589376162	-0.12616272280013074	-1.0742279099487635	-0.4211315387851945	-0.4752667790822078	-0.9421086288247138	0.0626309821781475	-1.1892255985504134	-1.4355167630666552	0.45986525867071754	-0.2086212683545967	0.5658141394732237	-0.6594562920684379	-1.4313109203969128	-2.2094097600311944	-1.5988349339739807	0.865860620825044	-0.40130887294345474	-0.7004052237049473	0.1152275071369191	-1.4332918528219194	0.08198567532171275	-1.6181202113455857	-0.7064065239083148	1.385028626381712	-0.8901565096956627	-0.5653862960144761	0.4795742956002411	-0.258050882432142	-0.2856620038100508	0.01879133571015057
36672	1.0328350530380683	-0.7937875940048154	0.7986886848001851	1.6310862198101832	0.5406006175432945	0.9691703592389472	-0.2848081541976355	2.9417926217527177	-1.9157853354035101	-0.5942865825998376	-1.0470217934178856	-1.828248142326899	0.10713380121165306	1.3662424018925965	-0.4959372930142587	1.3639091679163313	0.37806618813142334	-0.6312171529402497	-0.03088009794949087	0.8743335131609233	-0.42373155960069075	-1.2364091367623	-0.191674940141758	-0.37743981269059784	-1.7405003358652689	-1.4351244240761978	-1.2030871365825935	0.3710429138626443	-1.030500397048316	2.036698116706309	-1.884275976012783	1.1175851771442662	1.2785450317511464	0.9978439285127215	1.664010121639188	-1.7541866233550591	1.8222066676680706	-0.8032055557924414	-1.2128519069974257	2.433197870041427	1.4817046139141326	0.5299596624025572	-0.5297694107522101	-1.3219907759873823	0.7221456906859207	1.558387689510306
36736	-0.3260029833767579	2.8654192611329368	2.116065720304533	0.7691706493179157	1.0779538220986513	1.052268428853511	-0.9781255812596474	1.126519723319975	-1.023881053697502	-1.1420211296786715	0.46457542697679743	3.318182108708223	1.775091394554177	0.9345065111863404	5.712575404156656	3.1279847062224366	1.9237407618292455	5.3484486785079515	1.8835948108425837	-1.383261413319315	0.8609859372535662	5.9157736025206065	0.7590657412927352	-0.6545880889846656	1.1384268059493117	1.717811624310317	1.6111080224331529	2.825590043582835	-0.5413688559300707	-0.9183909517019091	0.12658425564977122	4.692663844226775	-0.31999655921183756	1.3356225233908803	0.8039128536455884	1.0781854069613699	0.9075184988162217	0.9602466736206816	3.465074366049006	3.1744316128649945	0.637901680152118	0.4784411376153813	3.1941754280019943	-0.8018843943514703	3.931466294348367	3.1359978898164913
40386	0.07282392261901705	1.1396882929397971	2.662326780102971	-1.109327937135836	1.0261255672025622	-1.5512236560478334	-3.5986881008271996	-2.454017126012038	-2.987568221553828	-0.23216559703630013	-1.7426191070039514	1.3925408350956021	-1.4580556799514675	1.208432660165917	3.2401555029925246	-1.0778998911543252	0.20451745085310957	-1.0697283385686265	-0.23663762719530668	-0.6835832477910146	-1.1354583201116986	1.059519049950156	-1.6147900739098218	-2.0920807035790827	1.5748281129528223	0.38381441420693596	1.686467840879894	-0.6722951806467345	-1.956198661172467	-3.9035988670191966	-2.0560115028533352	1.961606254209668	-0.5680798380544393	-0.9470659668002698	0.32831700771252237	-1.7361384112199305	0.24683319629315648	-2.241777003627776	-0.4286659885374084	2.5416944604784657	-1.4080060861295358	-0.673342611574478	1.5037725994377262	0.13296223064274904	-0.021623047636450732	0.3116719201429534
40995	1.4937053815144468	1.058567662759329	2.8924332895064193	-0.5152225064794661	1.7757551337334632	-1.0546021675753752	-1.8775065306519596	-2.3786636990709176	-0.9397436849172671	1.8946103589887815	-0.6047322565572819	1.2285143347455334	-1.2445830606944486	1.929715311208762	1.6072395547765046	-1.8216028668617137	0.420987764075071	-2.8056744909153717	0.03054983945337375	1.3217118264022292	-0.2764712968109906	-0.7457802964256943	-0.7709844287559148	-0.428239156763713	2.6869890321089613	1.014771863236271	2.4487664175587707	-1.0549551213187365	-0.24871313822128593	-2.602728338292442	-0.6129695945198017	0.5776302627100499	0.7605587853816455	-0.5724263226557541	1.0086700101048294	-0.8459394778702044	0.8357105898965145	-1.4688819822284511	-0.9187467289914699	1.8874777214611154	-0.7353746946918065	0.2971709269829975	1.217810344694286	2.2030586857620538	-1.0543772399455071	-0.35889808951680546
41041	1.7469287567941787	0.02239284341214967	1.1368466464987055	-0.6710194228749292	1.1848692315153095	-0.9582868095540011	0.4129672678994391	-2.7854566517589965	1.7991111973728777	3.2900353483785634	0.6281772615357846	0.2773177263236415	-1.2217713663202971	1.0395253566739495	-1.6967959964012485	-3.1002247074618543	-0.27358578691439206	-4.468905518100296	-0.3462605766947039	2.4257411554002095	0.3204073163421828	-3.1570207536431556	-0.05725658768968079	1.2410227639155378	2.7632988642614897	1.0605286924176212	2.042279476944472	-1.9324273791559317	1.5647937072814648	-1.1364615726190144	1.2203248161173745	-2.4005188188209936	1.1240397964911946	-0.827361671154477	0.35340321384788753	0.3427695596392456	0.09315525994019058	-0.4183359121739354	-1.5931100333784367	-1.0033036275810616	-0.6657710271643626	0.5737350048077788	-0.20696544929664681	3.5856025945815326	-2.8454111397596775	-2.1694379779135655
41163	0.6753881344256871	-0.34072660141674826	-0.9138848520565386	1.7004555696343036	0.0046559929355947105	1.8126575694860556	2.638440326513009	2.9900556785872063	1.750651857480922	0.33409209179115207	1.297366308809499	-0.7772913028973034	1.5447225615962052	0.12341100304708541	-1.4306261588914424	1.7640232686751494	0.5539688458853425	1.3173409090063166	0.7145334024731415	1.0483699033126654	1.1181695624821106	-0.20802388955558965	1.4901699667402608	1.6497139159031986	-1.0237008491115738	-0.11795676960332147	-0.9012382823464931	1.180222951227267	1.371306523464113	3.527622556371594	1.233719897048186	-0.18442910705439558	1.1661686523177757	1.4486709723636841	0.7726209028150439	1.1288529454422696	0.8801617405114524	1.734195326165696	0.6003173277187384	-0.2796978412428255	1.8455864889419256	1.071397635207437	-0.47693178925038193	-0.09441059215980141	0.9386022074980205	0.9137390007964195
41556	-3.1595646104602126	-0.6829472113076982	-3.587041825033319	-2.234681978234577	-2.6990312514196018	-1.1824880395967343	0.36254088784665844	-2.1998869322827423	1.3058032083695827	-1.945274658709033	0.40614952314205555	0.2754334117587478	-0.12396585302012053	-3.6238478278243287	-1.010228505566606	-0.7903570113497731	-1.5036995592471563	2.099466230038056	-0.8479102371778205	-3.0171660671663005	-0.3701627659935087	1.3593885600367008	-0.276156240783232	-0.5001683786702211	-1.080656835417411	-0.16801866589205305	-1.3789086935464336	-0.3885672534168134	0.02175180030798307	-1.4087070821422094	1.1961357066307363	-2.000479658047459	-2.8987622300085842	-1.5016124810446096	-3.3092876595779597	1.3437597244465778	-3.332366575376782	0.8287198256966128	1.1543585133953873	-4.372983817029438	-1.9468656656655394	-1.7453274671528565	-1.0092169313750694	-1.399105743663787	-0.592325255527784	-1.9841062042829556
41670	-0.048060388592759296	-0.8261738677595396	-1.248591436933061	0.4915778040733697	-0.5566236361704265	0.5878903958728418	1.364766316896283	1.209931191763801	0.9033565774668839	-0.09630028446205996	0.4358173717703697	-1.0717460617121646	0.41704867106774235	-0.5238625630418487	-1.7725875021676822	0.3702330018661435	-0.2533615048411779	0.04530665913180121	-0.11964803222726128	0.2852480996547898	0.24869578707465134	-0.9435791595651404	0.48073283295411684	0.70548110737147	-1.0713523900976734	-0.5505315854003217	-1.0635999817830812	0.08135389201587939	0.5594101951011821	1.7772071289600737	0.47889095879746507	-0.9954111189244131	0.2524405855780273	0.3292196161294251	-0.1152029434967603	0.328940432612275	-0.06413439166609214	0.6659827759701631	-0.2337105422267038	-1.0311308373051882	0.6072421519181548	0.18212278972070617	-0.9574771089037438	-0.3496327532933917	-0.18296614293044522	-0.19521475789003606
41821	1.0548393157030274	-0.6723408896018672	-0.7514608508127001	-0.3339497909630752	0.16559357187150558	-0.25906538549215363	2.0453767748293283	-1.4771577647559773	3.0206932758161935	2.6317675947895416	1.337420312161092	-0.48001815601650555	-0.4217576195098346	-0.13709939184877817	-3.1761968505740237	-2.2644034786785103	-0.5547923557275096	-3.1404945469213774	-0.3396229670952001	2.0087489961923914	0.7081892416043318	-3.125145088578138	0.6269567375760107	1.9357486723473831	1.4035239360335225	0.6232919928933831	0.7096553892777404	-1.4303762184136883	2.1957288307086436	0.6991988862356509	2.0712494740604748	-3.25545023988501	0.8608837063708047	-0.4699503109578588	-0.2656690384928053	1.1875762037045208	-0.44937931003938125	0.7343431588975218	-1.1030885771995869	-2.5885001753070966	-0.15535671521802286	0.5619445714199937	-1.0747207712921134	2.7623796560237186	-2.537388180791543	-2.2643122764342225
43187	0.22248991547711605	-0.678895010350782	1.0207509375832862	-1.9515829425821645	0.2334415961534002	-2.444056083325661	-2.633769953011378	-3.9072177630216856	-1.5748043379942127	0.9484279504781123	-1.6802116301096803	-0.5061236954360335	-2.68555431015588	0.3198339384754336	-0.8197367818442989	-3.6523401412375964	-1.1941541625017549	-4.837369978086359	-1.5060888765798457	0.3088814525916119	-1.5262755734035438	-2.9747711417176887	-1.9906970836481295	-1.343907001960216	1.316018273309508	-0.4014717790925424	0.9343869253534494	-2.7663832510417623	-1.1319740297886791	-3.573627410470162	-1.5230566796111666	-1.730340465407955	-0.4886306149252714	-2.0587968329002693	-0.5434136768132092	-1.9610504845139785	-0.7440500116266486	-2.6179638033008144	-2.6061341198622974	-0.3226015362301551	-2.110966077483472	-1.012065459548301	-0.6303257890059892	1.2410514225725549	-3.0432506477268	-2.3127663975403303
43218	-0.6486416094186451	-0.1644483728226895	-3.9278993032658267	1.6143384453086442	-1.4294321654185471	2.8347737782296765	6.089038491491329	3.474529226708095	5.794581120384401	0.3005458133685077	3.8787899403982853	0.11316543974573556	3.4171627343733135	-2.2074714536949447	-2.6801568422514324	2.760627645215483	0.46872115386763635	4.718258949146129	1.4098110189120523	0.26321323269326613	2.709543776043571	1.5762914770555219	3.3785101052042865	3.6595197456740283	-1.2417332595000445	0.9395675338729332	-1.475959692197959	2.393084430015613	3.7840405076678514	5.511384226359118	4.685565519674713	-1.69623781927689	0.3476247857651539	1.90327662170666	-0.8903706391860968	4.496651274056059	-0.7780063181843566	4.862967593434325	3.040344872859644	-4.038616102811729	2.154720640355782	1.2645803468859587	-0.7762444687761003	0.17846579318083722	1.5975072665540773	0.2490205046389109
43266	1.3524006273350488	-0.3365776181646364	-0.20007703553246034	2.046177257236025	0.5352192355228667	1.906532897443865	2.475828260572938	3.226427714902773	1.440958214445484	0.8205203793996652	1.116034696088826	-0.98084249784732	1.3805484367266785	0.8562592863771081	-1.4688335669044568	1.6457654264229185	0.7402552618071481	0.4618369207698856	0.7509388238285807	1.737979902832944	1.0919349789520245	-0.8445740123777605	1.426538779781428	1.7136838649508246	-0.7830420361823975	-0.16693552310721338	-0.6324540271936052	1.0289258582766587	1.3314371366307989	3.688831884243756	0.9077431924893953	-0.020022752698008198	1.7561734826902837	1.6165988272702942	1.4047400667234746	0.7175407725710222	1.504247993317943	1.4048614271731066	0.11226169559624259	0.49796952313249204	2.1294152721897572	1.368752936603149	-0.4144794711464337	0.27946846466025776	0.7773586078895094	1.1045765732495951
43307	-1.402296797786159	-2.384688897145833	-3.887293225992126	-1.7445041419607445	-2.3039550473815003	-1.2058326225208182	1.7922142588196661	-2.10440089627024	2.5913414769086396	0.28345889384765455	0.5641959294293266	-2.044590912448868	-1.0489322914786356	-2.8805606070148695	-5.191426983716053	-2.802505963297735	-2.1882274380830724	-2.612233165367296	-1.6619828767313574	-0.3447009060827797	-0.37734667596677673	-3.621662363532946	-0.23179748803062783	0.883313368482536	-1.077084751821765	-0.9541220477362153	-1.739043804569226	-2.196818056978127	1.186665382734828	0.34489758281113025	1.4814803565033847	-5.066882976920242	-1.2319535053303046	-1.6895622929441205	-2.5549732612547977	0.7284161108006292	-2.671886299600736	0.417567222983271	-1.5747092712248878	-5.484911639848024	-1.4083592912370797	-1.075220938515388	-2.9273969001457067	0.41021222327544316	-3.3498391181451246	-3.682769562071967
43323	1.419929964611361	-0.376076017863068	1.6576273203222573	-0.7845105280663393	1.0700827090476364	-1.4192291936101793	-1.3961011854155672	-2.517497068231369	-0.6357777622079042	2.0162977824733708	-0.8949405196378701	-0.46760874343174286	-1.9340480386009462	1.3146206428357987	-1.0333081863218423	-2.9281425478726875	-0.4920616483853708	-4.828714751681586	-0.8487241113497482	1.688777551754103	-0.726277655397249	-3.2561630971845044	-1.113322728688358	-0.24087609838694163	1.7273393843817004	0.015997970580236665	1.3540439945896487	-2.179446724516264	-0.16602283850218535	-1.9343019389752298	-0.8113753526805938	-1.4409178187622145	0.7773945459403978	-1.1023514469587599	0.561933256122928	-1.400340099125354	0.3745824507547493	-1.852470896418815	-2.408768388987587	0.422556079235501	-0.9346461580414029	-0.0039266559428629	-0.35286990436452337	2.111333336273296	-2.609267184572557	-1.6160049713530045
43332	-0.45333154015077626	0.6207395901652032	1.9457030244658404	-0.662675649881446	0.44749130257327074	-1.0974835087502486	-3.540361139503066	-0.96131489169376	-3.7356539635381507	-1.4956915213888746	-2.1306379987015176	0.562148287684672	-1.1109830700829004	0.8145934851257983	3.020703853741085	0.02131084658671137	0.12229515714624184	0.030154281180636122	-0.3247860140772513	-1.3456022918266306	-1.3840919070005326	1.3913082875744218	-1.6476298854179248	-2.481682356275451	0.012506457825967543	-0.47233885510888096	0.4285515539660243	-0.1632339176800941	-2.5881075745123527	-2.892404692514468	-2.7442960884929195	2.4290664542460862	-0.7836643503670803	-0.6006729090919302	0.30304472561411044	-2.1820119245929512	0.3393075861332395	-2.2125941497986035	-0.36394345306445736	2.790657550761998	-0.9548841579645476	-0.8636882941561043	1.059202752643715	-1.4070296022356121	0.7435738957468261	1.0045125873717673
43411	0.4303223603702262	-2.8664890773518463	-1.9088897271993428	-0.250901647812361	-0.9720109588701091	-0.6383961783175487	0.9080125521759954	-0.09929213530174297	0.45438683508331645	0.7044191979543579	-0.6737418790711529	-3.5480140498454666	-1.4981356976367817	-0.6351639208369961	-5.376572010021682	-2.3366913384274026	-1.6717420109812258	-4.777427831476492	-1.7197905661684136	1.344836503113272	-0.8816640584908642	-5.580513685090448	-0.6988304392893793	0.4929316732711794	-1.6830798634354522	-2.0069379431382157	-1.9440239207418273	-2.384470711516609	0.20344315661123025	1.508751379464831	-0.5853278566952314	-3.966692327820424	0.5393830196700423	-0.9148630436937063	-0.3821827313726107	-1.3859405956539392	-0.4209518461875632	-0.9865729516580046	-3.373151276257937	-2.3604324772689385	-0.1525198133632717	-0.3328274188950088	-3.1018747579485404	0.19155291637820915	-3.277635091229006	-2.3974487036688314
43412	1.3095511482269582	-0.4272272802175263	-0.3606040281171876	1.3805822375128765	0.4510075961891483	1.30606674364932	2.427955175247146	1.8738140623137736	1.9894735406222506	1.4175225733335464	1.2356638573795533	-0.8273544192262892	0.8815757732979737	0.5854749950117386	-2.0110266741751692	0.5019200748442554	0.37853696465851105	-0.6095762009307024	0.45412700302192643	1.8802277077607048	1.0224939561092423	-1.5426229749341371	1.2374456390198574	1.8461253302977403	-0.10805370316020818	0.09497577232378629	-0.21485130595605129	0.31814142348568475	1.653721800197527	2.877884543731928	1.3144457378084906	-0.999872573883163	1.5396562417145048	1.0325411898356842	0.9396151487940663	0.9060964720893833	0.9542084024360729	1.2575522642850876	-0.23418257569312034	-0.42864043890387094	1.4958732015811376	1.1725530584148967	-0.6078616729892213	1.071392514801964	-0.20390831745925597	0.11147115534971963
43454	-0.5815974108534603	2.12493750421727	0.08990017265976216	0.28785908139563376	0.23032198744445287	1.0365169533576954	1.2660128279077847	0.3292174823627029	1.9133474957671595	-0.06370693232350222	1.8800215994720602	2.9141662079357964	1.9656335545761174	-0.40900938230201134	2.9558789039784505	1.9818762274269976	1.2237300681796777	4.579099293174231	1.6105023701371857	-0.8747453391109088	1.5381663048014027	4.421647134259244	1.5341704575443467	0.9076990017208642	1.34959584907822	2.0477480447602363	1.3107690169589379	2.1786325828612774	1.2954970837278785	0.10146749625431162	2.2696037684461126	1.894652752517677	-0.45349402191903654	0.9588212533050845	-0.30538312475613694	2.68913061012267	-0.29355801139718807	2.278516125064888	3.4096180247319787	-0.10020558788838985	0.41422337342409765	0.5476856075853284	2.0401089549746403	0.4274704395450809	2.4393897509358617	1.2986586312881068
43908	0.1963028755925793	0.10546700521975064	-0.5912353762977727	-0.5181260434053373	-0.03644095911552947	-0.22164427111667107	1.2825654252062961	-1.3854145674594185	2.2364642530356997	1.4434097200158051	1.1687545450258656	0.5496009351418716	0.020541431393805598	-0.467827368097953	-1.135666542957659	-1.203379937859226	-0.22103890100964607	-0.8333812341849414	0.03690926010119411	0.6814152759968046	0.6571317662722356	-0.7205972761942705	0.56408385655142	1.1884533691709682	1.2674904220454533	0.9045341080133125	0.7871896949182098	-0.5292506350339217	1.5211962520347622	-0.09365362640105013	1.7910276510732557	-1.6824294653527228	0.06303024854793537	-0.3490643561926502	-0.5833121667308074	1.3679847230769577	-0.7106017903376309	0.8669510686597279	0.17086626618469364	-1.9257893372352384	-0.37206827272381116	0.22346149009234229	-0.17342850848842548	1.7430631558423602	-1.1392167859778364	-1.352317528399881
44006	-0.12728509846573233	-1.5609459155174294	0.1749704394766898	1.646080980771233	-0.385599521241748	0.8651517715738846	-1.6667878422005715	4.183922352498422	-4.368851757634569	-3.0113201150724724	-2.531945609605359	-2.9968247691071745	-0.12164592983104339	0.7806162007538566	-0.10349109525828926	2.4475451414883134	-0.010758316123033573	0.49592160524161644	-0.5635241571209301	-0.7470882726552632	-1.5001488373940828	-0.6479234184716753	-1.0791147745559562	-1.9920435153551568	-4.032429996403856	-2.9788492098794106	-2.978768513974744	0.6539350110182842	-2.9784626107102476	2.049039253398057	-3.9399143073528626	2.1717850385858646	0.40729715053903515	0.91535370349976	1.3831628982686102	-3.3172756250868725	1.7018327154249384	-1.782398808003924	-1.5382864131125351	3.297519896632983	1.4123781567253344	-0.32082913695828796	-1.0640840863479712	-4.053144396254536	1.6219766401841462	2.433219663279968
44457	-0.8850432385940208	0.005044494501307978	-0.848326258133385	1.882064466814219	-0.6746715814659336	2.030764212387078	0.6756910430111334	4.6119237980766545	-1.3172621493923053	-2.857546149328528	-0.1312730259743069	-0.6189789029114079	1.9889732885304428	-0.2963475568281042	1.3761605413261817	4.1536792352391805	0.84910865680932	4.834266885774856	0.8652031234904071	-1.456458252685328	0.26327576608747916	2.971425721844691	0.7914584385453142	-0.44148985481534125	-3.047323118677461	-1.0727853127436142	-2.1882212888217065	2.6154736266485465	-0.9985235540748811	2.9871947131785976	-0.914650418614597	2.826397686419353	-0.08111161266783473	1.8031036844477595	0.6253073028489897	-0.07911781004050508	0.9452680665770181	1.065285459931891	1.7343888877856934	1.78139880647816	1.8894888368221636	0.23668934443810852	0.24618292147196866	-3.445522843549744	3.4993956280705896	3.049385527259358
44712	3.515945686311392	0.2672660265800413	2.384623783295849	2.31200504254028	2.453236094853263	1.5422489904393986	1.825038675722475	2.0368591009888726	1.3394431730040857	3.3098090869592123	0.9938999452403956	-0.5240677481037606	0.520579429170568	3.0662818435604446	-1.1849985112610328	0.10284955283672018	1.2611240198785572	-2.8394466852760405	0.8990803232499799	4.040722161489024	1.2191774508805389	-2.6901903225431503	1.2082600935824617	2.16084946589898	1.5315975958773507	0.6365588889057014	1.4263445259795606	0.06390677685745993	1.79917047546	2.767612037266078	0.7488762781737839	-0.057209937561213245	3.3456078736349664	1.5744767250614413	2.93369338274192	0.10955539366156844	2.8830122911285763	0.4549595600614875	-1.1647535808888896	2.187682580513714	2.2257593105012923	2.2277295104074817	0.2661722645783997	2.816500071590212	-0.4555518582802569	0.805832489039024
44981	3.2621146352047177	-1.330986332774047	0.559332613390298	1.6893409242519857	1.460714726414166	0.9900560232778346	2.8073751335563237	1.289437234005613	2.50006071488657	3.76188167585164	1.0879508328929082	-2.1983874646235897	-0.23200450815934415	1.9646233914296742	-4.537609237178777	-1.5510537473837591	0.0739266198641646	-5.165227420325186	-0.116562667892666	4.440555524093029	0.9121312426872645	-5.581693347031074	0.9995356783091526	2.7188526993527655	0.7946110047770816	-0.1851806117657806	0.36365075414806114	-1.3649350799367248	2.388077136733743	3.385323725504806	1.2020799762699836	-2.970509682419872	3.1713633792078912	0.7726853581834489	2.0089461332016985	0.04612393949487173	1.9003261961181082	0.3824216973576071	-2.658652701482319	-0.374442790579363	1.7484832790530511	1.8410897928198389	-1.5968348991517876	3.168389161785178	-2.5711646863340767	-1.1561063264812317
45090	-0.9647273834949834	-1.147721952576452	-1.6605369399842225	-0.00886741682166059	-1.198656153530894	0.10833721040171063	0.2949373314738782	1.0176203384833706	-0.3924860826695966	-1.4017897403886068	-0.421056126136758	-1.4028744861651583	0.02864085528495297	-1.119510649911083	-1.3961712343618649	0.468578094783066	-0.6499933697601747	0.5106808211652791	-0.5520597984461343	-0.8965996524634139	-0.4608956554276724	-0.4963051954291335	-0.20656466599179535	-0.3588497787564598	-1.9831723881242098	-1.2163093508598695	-1.7939133264836347	-0.032234339416396196	-0.5543590726956489	1.0025853954095278	-0.5499194039017625	-0.6491024863514511	-0.6044247007278988	-0.1001712867897101	-0.669488209920682	-0.44545848781250996	-0.5689608260688086	-0.008375665572232904	-0.369251192193841	-0.9676799406113779	0.06774555663360227	-0.5424110791257867	-1.1782062565434592	-1.6646692699649477	0.008021089446560214	-0.13724032351405402
45411	0.006910177254210614	-1.2315139918100366	-0.7320675860431436	-0.597026372764991	-0.48125809496256977	-0.7696584429542435	-0.1418722086676088	-0.9060349402962921	-0.055328931774313306	0.3160190675231189	-0.545493386437149	-1.392546570942576	-1.0698008829761	-0.39488334587157925	-2.2053317593066026	-1.5999260694406554	-0.9352743840084861	-2.552211710263187	-0.9734647631203072	0.3690292811877238	-0.6381425776888414	-2.5421876454946557	-0.6528942594985861	-0.10472393923631379	-0.4439327362028464	-0.8318393130380595	-0.6285829669888381	-1.4286839253804282	-0.14197623586418517	-0.20237508070933452	-0.43535540914810483	-1.9133236946017436	-0.07086145219220097	-0.8178225227232451	-0.44594245777689023	-0.8044015833301988	-0.4991578876744116	-0.8103147664156589	-1.6704876321482032	-1.1980974713392092	-0.5723966675009668	-0.42138967196209987	-1.3286039000280478	0.21464896201326245	-1.821721220574927	-1.4427196223311558
45918	2.6371671388702778	0.564907156702233	0.7795403512338659	1.9898345235862696	1.6513725347971606	1.9005609438669773	3.5509212026496213	1.7882010060496492	3.6421042237328605	3.3315383253643396	2.4624286813970433	0.3261253700724167	1.4788229625117344	1.667170848591095	-1.559165830381625	0.45084146105072276	1.1941841906248793	-0.865059982452181	1.2930498619507702	3.424146552583757	2.0968800589160463	-1.4046750549269162	2.1916185194582507	3.189353660623181	1.7353135471757106	1.4483747088108676	1.3747801140170397	0.6805900834728507	3.145873049598897	3.3589500682168953	2.7877423964497585	-0.8747010814854764	2.6788080117424933	1.6524399588836638	1.8142224089385772	2.1160296630486437	1.7423203725728662	2.1740019586646353	0.3631728660847711	-0.03713050875634316	2.1238728449212347	2.2255705573781217	0.29056413933921643	3.1290803169207053	-0.13990562055001154	0.28541500831678857
48363	0.6549497123629793	-0.016378785801307333	-0.11507456095869803	2.84032178782076	0.28348097829434193	2.713863228643598	1.8547023963044493	5.398305399987729	-0.24938896729830806	-1.1964273790193904	0.5323823864459105	-0.9491612299295509	2.2398231599731577	0.8602243611234341	0.3656681017171506	3.9985492786245738	1.2889134176595745	3.399829913178007	1.210793624977733	0.4473659791856177	0.9079494782816462	1.4815029120917862	1.4490640761407734	0.7773278387074887	-2.341700696482455	-0.7519980970134257	-1.6139786712628972	2.522796937569208	0.1004763257046597	4.401225496479375	-0.24644120035243383	2.3253468582872165	1.4028371228785286	2.440615984703421	1.7629487505320167	0.21179893096056449	2.0452287667622464	1.4675537117316164	1.1743229059109788	2.226038747133736	2.849278105029759	1.242831108632748	0.1568663057556621	-1.986722219542449	3.0319568057875466	3.1006408210648617
53252	1.8973465944675227	-1.648802919614336	-1.382327183425888	0.6217566642068214	0.18373587054309715	0.5161280726083353	3.59011245860171	0.07793323718420664	3.9474761628898856	3.324419644531726	1.7467619956069673	-1.9686983880321092	-0.15636949332799477	0.12889237274547072	-5.480489916536734	-2.1488436059292475	-0.6563870721780249	-4.329630190788073	-0.4442806844200978	3.323970203714808	1.03083735979467	-5.18771224264704	1.1661507702798006	2.9863626257519686	0.5924403678292336	0.004654788630387596	-0.11886059971805629	-1.611932195172662	2.9825169236392717	2.987941431377406	2.415905981663253	-4.445455781214827	1.9288563425298673	0.0780938177313436	0.3417951327230213	1.1898329281655782	0.19172784942350773	1.1791362943001733	-2.017443930772378	-3.042876920048637	0.8705973069781354	1.1785060342846423	-2.1653724881983822	3.0425151601168015	-3.124058226599869	-2.4288252944731346
53346	1.029719263113514	0.5947021315662049	1.5660706941588896	1.192562319348332	1.0725402480311168	0.8204349749618288	-0.29859560369813726	1.6091769651024523	-0.9741707651779348	0.13421540584514569	-0.22317043389585067	0.18115531728641887	0.481076391027888	1.488684459678461	1.3294496350704206	1.254755469380858	0.9164696538191599	0.475519538309769	0.6393210279384373	0.7377045686164416	0.21387170732272365	0.6074807228974894	0.23164254535613094	-0.05166460699879544	0.08440661786382547	0.06488260607034146	0.3985592505686846	0.8274655360198997	-0.3317391732434203	0.7612069556961248	-0.7043142111642513	1.7959376363281006	1.0342991906039045	0.963402449916044	1.4644721204892697	-0.5114232133728634	1.533842586054151	-0.15512059377844056	0.16443741971279163	2.408097014581143	1.0589266935335648	0.7210284614228161	0.810923364043496	-0.12208987903314172	1.1970461414775682	1.5933215865834431
53584	5.9805897806664925	1.5960593227419515	4.959507324020803	3.456017781671094	4.6857272312046145	2.2941549180515732	2.5948854202037595	2.1613293331787653	2.541371933549663	6.1170779657190515	2.0372965910754997	0.728154948937288	0.9450375972410224	5.457061903105946	-0.27480295327629367	-0.06419854216191576	2.547334747325026	-4.19414905934328	1.9683625751506164	6.675925924055134	2.3655591134581213	-3.122942805571364	2.1291925762093893	3.6158270112176143	4.122089246928606	2.2037694005230963	3.7947428609450977	0.3348789690517173	3.289957733525854	3.2499523794621066	1.8323146343231704	0.6426347707713461	5.430329380407146	2.5118053844304105	4.882781335894684	0.8325203344133615	4.721176095815122	0.9222552631588563	-1.0630087977152018	4.037608847102166	3.277767126498441	3.8243758046666985	1.6087235246068237	5.665195843914906	-0.4499305691037363	1.425951313266987
