featureid	bac22	bac50	bac62	bac84	bac93	bac94	bac96	bac103	bac105	bac106	bac108	bac110	bac129	bac161	bac165	bac169	bac174	bac180	bac181	bac185	bac191	bac197	bac219	bac221	bac224	bac232	bac233	bac236	bac241	bac249	bac252	bac253	bac255	bac261	bac266	bac271	bac272	bac300	bac302	bac313	bac325	bac326	bac327	bac330	bac332	bac343	bac370	bac391	bac396	bac410	bac424	bac447	bac452	bac458	bac460	bac482	bac483	bac485	bac487	bac493	bac495	bac497	bac499	bac500	bac528
75330	0.5842507880886042	-0.6990606944935305	-1.9771186294615761	-1.5272573005770804	-2.967273733727193	-0.7611651339724692	-0.7126618773731433	-0.9422225638113793	1.3658878005424755	-1.6767374428868436	0.050449371461014025	1.52639347566548	0.6940922175818983	-0.4730050999955974	-3.815619748670394	-4.430571736442391	-2.6550821972308998	-3.1711682476303817	-0.3569790339658291	-3.5965007388841315	-1.1478524131810004	-3.3951711126360267	-2.462063289076472	-0.781472327753745	-1.0445941976257263	-2.754315676580926	0.7884579669395047	-1.5025973407731255	-2.3171217935484725	-1.4942894917378724	-2.485059752506184	1.6280653399368012	-2.504358692407706	-1.6021076191226093	-2.491671226046683	-1.4414452575390535	1.0969209196597154	-3.829098284887802	-0.3018598045645423	-3.397242606400586	-0.8926865872225559	-1.6837762064090656	-4.2017485749941645	-1.0453652538286187	-1.014904498084873	-1.0137482877175548	-1.8222437209779596	-2.933616974329672	1.2614814836249446	-3.8204599447922787	-2.0500989202235096	-0.3639510578116665	-0.5981127453479402	-4.087639759990531	-1.5274430610579053	-0.7514506117494362	-1.7988630347482046	0.3132024213710976	-1.0483298686680733	-0.8675405071619142	-0.22424606431355454	-1.680715086418559	-0.06529880846243674	-2.8341370538712427	-2.0779743062689837
75446	4.741684942120056	3.0226828902198095	-1.900439702443931	0.31777860277070813	-0.7415904536166301	0.8690851420462993	-1.302006826296795	0.2746418584271213	1.2634440405811327	2.037856957623387	3.3420651035275477	4.419621752796557	3.3066556627821937	0.7204378581247004	-0.2000832394549018	0.8419363826876122	0.22573450321722854	1.1738840188885855	-0.5309529112872824	-0.38753946620278235	1.1389334773011952	0.5047891600117517	0.8336429168186456	2.488990349070443	2.9315260904099194	-0.15051193536730328	2.590697677204628	-0.7972080043469127	0.06342883649020914	1.034261333451918	1.8945596271319685	2.12653471081188	-0.7306155962522511	-0.9318605745033159	0.9163272460927803	-0.7585004459446351	1.0313172537722144	0.3896509722313088	2.337813828321378	1.3028386459007688	2.8652862017669736	0.3894603011627919	-1.324067675555348	4.080831269420264	1.581491885476078	1.231975949548532	2.1933841132958625	1.3082337594777083	4.127782750617728	-0.26749982249206117	-2.7730165989307975	0.13146238610916094	2.3939077575779466	3.1099205923547784	1.6357152237365873	2.491676135169725	2.806073416345501	0.13328385196367626	4.643430978254947	3.146973974812643	2.3025236980752375	1.145852899924444	2.8394330204089044	2.491923506213257	-1.415902269473938
75537	1.7186332571253762	0.6875967667152438	-2.010704551273226	-0.8151893097091709	-1.5308732353619172	-0.4384429180027504	-1.5321935129278277	-0.7450494239660314	0.010330657341910188	0.06059094202520354	0.9205945165286941	1.6692317824369352	0.9811623680695954	-0.4855249761870566	-1.3254013506299747	-0.8789287624860261	-0.9812756862688964	-0.5725889680315358	-1.096114376969356	-1.3998512796345137	-0.33766371832324826	-0.9241884609181884	-0.6468471761607361	0.4017301578235224	0.5950023219100657	-1.1996764440389722	0.6083026195705132	-1.3795374373578266	-1.0428584096324474	-0.44386572234136745	-0.10590294500058595	0.49004185819766977	-1.4531614351697828	-1.459725682095637	-0.6037720739099517	-1.352028628308362	-0.12781236575798527	-1.0458396419929463	0.3960739252160078	-0.5126986026738303	0.5821773359155634	-0.790632577510085	-1.9659628648023393	1.1793764609122646	-0.09115318547356832	-0.2657990634788576	0.13702634445746997	-0.47154845157049907	1.4877467111827898	-1.38979663795365	-2.4704642373755554	-0.7712957428493443	0.3915830587942617	0.3442537893994001	-0.13135300633744817	0.4114289155349153	0.4467957674633867	-0.7020097170325481	1.4837695258009367	0.7502614057157694	0.37293057265052354	-0.39677897760854164	0.6625998433477701	0.14249364094100447	-1.7733537064327016
84073	-0.023658067860283405	-0.021182407619961374	-2.8509901403020406	-3.1520053729583872	-4.885118818463099	-1.6984346691215864	2.9198594437412613	2.63044051119042	-0.03426596031269846	-2.1245945261152697	-3.3759136621013757	2.647769710049418	-1.9086480035196935	-2.184582644110176	-0.7486667329304563	-5.652286288269931	-1.7578733351287021	-6.817357274836549	2.676699290632591	-1.053473446552375	-0.943521374481564	-2.6516373361972208	-1.8831959413538062	-0.31828569793581774	-1.773607163298104	-4.526959191452238	-5.060219327827734	-1.2640239430496731	-5.224408463053676	-3.61652247137931	-2.9211938433457165	1.2597270220620451	-0.6007739154763001	-1.0051291929218276	-1.3430283315710185	-1.181801349576213	2.6962910305601406	-5.690226957712024	3.632287800130251	-2.7654144900775774	-0.7064567441957365	-2.107930127276043	-4.304186081782995	-3.574896728960594	0.10657306688548918	1.3025933838157617	0.3363499847975724	-5.637434876267612	2.218409224133231	-6.774651611080901	-3.2790474922982273	-0.8785677678850847	3.685775254042519	-2.812877333822427	-2.618455752536827	0.6249884896512095	-1.8346540051188998	-2.3371027279727796	-0.5456245197983892	3.4147003378524454	0.6694052431579943	-1.439347864790985	-0.4593943160322579	-7.288010663828641	-3.497367169257441
84469	-3.1120253538797367	-2.0465722125354313	-0.42561813810370097	-0.9220757591374107	0.34507450715552046	-1.6427883768860516	-1.874366299353957	-1.8397911797838238	-3.3212929501636292	-1.076742662362552	-2.306051985749155	-3.982440472722757	-2.8834482473160934	-1.7887910640149054	0.528435014161143	1.293287257816376	-0.24081836497519082	0.47943848142099166	-2.1801224295382418	0.4161744275711704	-1.4587226496205181	0.32964988161353903	-0.4260788055312391	-1.9093996599905576	-1.6338413257083158	0.10965767423129885	-2.596399208515865	-0.9998267022978837	-0.15196731781289818	-0.9740177769705106	-0.417660412939201	-3.70961772805423	-0.35822540134353686	-0.9438127251215334	-0.455119636619465	-1.0521575458230514	-3.3570027285940087	0.916464696432698	-2.5789413371308236	0.26503470734000345	-1.8314038355898723	-0.9108467908194541	1.2201817269591775	-1.5877773071198236	-1.6966944056422406	-1.7690434726520476	-1.2029556685035108	0.19346739063852383	-3.7263161892891525	1.067086036746419	-0.2474180353588703	-1.9236727331143368	-2.384437899737047	0.5852001505481387	-1.0920763473040993	-2.011367614276783	-1.0815565173768207	-2.2722044013650864	-1.9077500740525069	-2.238043346671847	-2.3664561314700814	-1.046105822760282	-2.4301202183667403	0.1526101646118605	-0.33703125171557485
85231	2.2521352519234576	0.18698035204018826	-3.7957951093337625	-1.7208569810141179	-2.9620762314872673	-1.1880449159665583	-3.911894615867828	-2.7186519509453357	-0.08700377750695432	-0.6616792162728322	1.5918109337404105	1.9163360728411507	1.5882998962949155	-1.0418207916166635	-3.9096387056423976	-2.328487836329241	-2.7163252373556355	-1.1216665914998427	-3.0512612315119143	-3.8718449806431225	-1.3512707390374323	-2.698545336060738	-2.100035195949113	-0.2165070466317116	0.31463070023694145	-2.4557892297650668	1.7683048945332205	-3.0125265814333217	-1.8936945275686639	-1.0301378656379128	-1.03894412178168	0.4555490302505454	-3.6513022886535005	-3.230835813020256	-2.1704501681649	-2.966823831771316	-1.022614255993239	-2.3527296290445743	-0.9516634265876526	-2.039834454748184	0.10820862999269998	-1.9803519526313977	-4.225315915511703	1.627611117878326	-1.1591986138641408	-1.7016246726494457	-1.1627380446469762	-1.147065889016496	1.6351446037731774	-2.630165646222986	-4.434852876024864	-1.7404008302000442	-1.079736209139461	-0.9678084755877158	-0.7913297409874454	-0.40727065627830955	-0.18194206017780012	-1.047508237689082	1.4020801702102563	-0.5675838680160928	-0.2810106594807029	-1.5252480140802007	0.4825524248916945	0.21434709624247295	-3.3224831204329743
85232	-3.6216368020413907	-3.2411535074860796	0.9793210666431462	-0.634687611791882	-0.5965915873052375	-0.7816584627465217	0.1679831739785963	-1.5110489336179755	0.5276069909424137	-2.7163878177507197	-1.929950324755056	-3.0662155353457057	-1.6339091899879545	-0.22464450164228822	-3.037878735226681	-3.3857224188229176	-2.030985189401075	-2.147577141874424	-0.16171707416982264	-2.5609310356592294	-1.6212313035566825	-2.8082133756922762	-2.3952099947793153	-2.728992854630585	-3.03846301658427	-1.046994114623918	-0.024895542275522153	-0.022719689427832812	-0.6336042673960427	-1.1746324762211242	-3.1728608701391723	-0.38597703852429777	-1.2570844970276596	-0.06161932740789533	-2.641208309466412	-0.01943726365462639	-0.2292145816146558	-2.3390585520075535	-3.1290610211548544	-3.552091365779355	-3.1019040451226028	-1.1310874064864789	-1.413870473160649	-3.6848680976377057	-2.1953097442075196	-2.1664461859045647	-3.6485726392278934	-2.348177411993673	-2.934184501883761	-1.4147879299505899	1.8649036481921004	0.11485736565319804	-3.495080408640926	-5.9731281289389635	-2.0455392224142557	-2.944853411572888	-3.6506802005988073	1.1665952582189052	-5.018875379222227	-4.418138261060155	-2.2467589934745007	-2.0340080035145904	-2.314276746929118	-2.9668638667694767	0.5826900253549269
85233	-1.1362671326025384	-1.2305683229820783	-0.9325995268327025	-1.6729513915452778	-2.7225756897338025	-0.9316019692417603	1.5522725274610796	0.6518661307841682	0.8076461207762866	-2.142211394752813	-2.012604199435136	0.4883001533904543	-1.0988082039683509	-0.8501705563979354	-2.0991026790553815	-4.5654757732965585	-1.880740902267386	-4.2970653796028095	1.3734017600183792	-1.9850327821393607	-1.0349617458672684	-2.765347119652992	-2.0547937413696538	-1.159083419303322	-1.9965859396249765	-2.7138896462661215	-1.7942700880251534	-0.5599231868350796	-2.7589609901217442	-2.1068963876210964	-2.8591353616617576	1.0451042738813967	-0.9989938666905542	-0.48095423338708043	-1.9257545038705879	-0.5094503469757411	1.6473604557960764	-4.008976368523037	0.5310609314819864	-3.1376847390869065	-1.516104773906929	-1.452186296509047	-3.065540154879975	-3.0807236458203118	-0.7860459883045694	-0.23877715525381094	-1.4741251649203042	-3.8080851713736767	0.2995897002236451	-4.0929610844793824	-0.756732635388799	-0.09784016127442458	0.3372124859267567	-4.343643600857077	-2.0435432566403704	-0.8246569940584036	-2.4409169922428493	-0.15880280104362648	-2.30299470127612	-0.23707252552707478	-0.3968965215443908	-1.542339754786197	-0.8984237637176341	-4.792614745901877	-1.4134096105334961
85240	-1.095103068649578	-0.07716852771996852	0.6309859248025314	-0.34141531745232045	-0.2372195826938227	-0.15536827815475845	2.5490229555329993	2.035410667840173	-0.3586672195554572	-0.34084846962676507	-1.9692398219244085	-0.1713313953692519	-1.5517294724805615	-0.4419153116380321	1.7897660667882458	-0.48123109764925653	0.7543470557584527	-1.595655083704934	2.0674249322343794	1.6215358202890124	0.25662332240397245	0.5581696967550119	0.4387590262178821	-0.016867129568799433	-0.696222728850179	-0.33552125259554916	-2.7827941445667532	0.8294939260400802	-0.8804134988228891	-0.7782043516338627	-0.33433775307474645	-0.14450982603468465	1.5003963175441049	1.022271355068899	0.6715490567453286	0.8318991913841499	1.0366291050512126	-0.5983922588769645	1.6135038211712405	0.26887245658611025	-0.2591998376615311	0.1666497641372168	0.6827657707351432	-1.8505000272782863	0.5365615637147747	1.1775884406168218	0.7753394135934908	-1.201086431318617	-0.17003805135405586	-0.8922824971641591	0.7328906753252528	0.27808232235899605	1.7341666071972588	-0.0217048614849783	-0.49518301789117536	0.3953029123618625	-0.3878079494596294	-0.6421323414527469	-0.6602012729021761	1.4956364858121534	0.266542251962805	0.23735673518575356	-0.4628995219750007	-2.3372178829461534	0.23994964567241023
85259	-0.42090168067873496	0.38293427728449503	2.096353158842642	0.7095388224041685	0.42360431286415234	1.0688134799219176	4.1549243143239245	3.02864609918465	1.8759420807484462	0.004822576008360668	-0.9263291707686448	0.9684424890501826	-0.22367446328882606	1.0343530291716518	1.4804879363719112	-1.1293221696834883	1.0681858789504033	-1.5216329435237115	3.657428189940326	1.5230733445298137	1.1124790017173751	0.4117329032924172	0.6836833082388941	0.5844500220793432	-0.28564036231175033	0.23811374817174097	-0.946490412353298	2.111371669472779	-0.06666446369616663	0.09938798901082257	-0.36368380597030137	1.879614754790304	2.122107263005808	2.269756816352157	0.8333464416798617	2.1315318305592554	2.9898131820528677	-0.7458572645583722	2.2607898884360904	-0.12280018947442439	0.18538247010443054	1.0273581738138773	0.7570869762526488	-1.6734117652414653	1.2563804823314328	1.9223111508105488	0.8083326552386615	-1.1141413674799572	0.9361391855374055	-0.7486638519450174	2.461165636085072	1.9106532972364854	2.1854602372531247	-1.388750230683815	0.10042731869302557	0.9452474428773678	-0.37874488860034994	1.4946113002034902	-0.880785492488159	1.5689634432450452	1.1839957064421909	0.8128699100385872	0.46001848534861345	-2.446351871207301	1.5385089396531602
85267	-2.8750527504483467	-1.8680565879070112	0.6063050231378266	-0.5655875918717475	0.04609251565565209	-0.8597069271515787	0.4478687713340451	-0.33012766984867326	-1.2192482650520395	-1.3630061231908985	-2.275566558665768	-2.6947498860542356	-2.25941518358304	-0.8425184406251696	0.07692198199989131	-0.6128846796580959	-0.31999259001889546	-0.9799562299929508	0.006489953759753669	0.1282049933126458	-0.9097456057141923	-0.41977198729159537	-0.6545350357066934	-1.6043312304936548	-1.8626427899835694	-0.2547154955630962	-2.0596425732810415	0.08102172477865882	-0.44207052635534216	-0.9515402992294689	-1.2315384152734874	-1.624364529806796	0.19689842094941246	0.16912992509489522	-0.6614841115321259	0.05997029469675985	-0.9443678249530416	-0.45796996068770884	-1.3900923510165968	-0.8242542705684723	-1.7974644465872154	-0.5325341767199759	0.5099735951407657	-2.5282406945982903	-1.1032983986454425	-0.8698598466002987	-1.3014651275762772	-1.0187318748984642	-2.5357715593075993	-0.18440109743825517	1.0352264359020191	-0.49618728321244426	-1.3845879927752334	-1.6487027175322213	-1.1966456905205898	-1.5610479271426216	-1.7123416098744173	-0.6466822375955725	-2.662841685556461	-1.7394566696665335	-1.523649719831047	-0.8803433995642451	-1.8656559460358415	-1.7055998733338	0.349770745610216
85274	-1.6867610237659068	-1.6608940052595687	1.559646689261215	-0.008561145759079264	-0.7773318950093123	0.39792202023883566	2.4468602202683307	0.6288431209069696	2.694773825650911	-1.8994322817613385	-0.9216302325704516	-0.23976108480774672	-0.10161400947434378	0.9239369588222706	-2.497778024816608	-4.167193286672999	-1.3992389906269715	-2.8459402976688666	2.158610481091955	-2.028237392433918	-0.37752377163025663	-2.5948939200501084	-1.7400935436069362	-1.2394769730271051	-1.9658247720374584	-1.087273774626883	0.8007445984828516	1.0555696288884506	-0.7149902325849378	-0.6503093894741517	-2.771505142893189	2.1551591422828684	-0.3084978723984706	1.0505447491056015	-1.8704638664865132	1.0947100186515342	2.5010625405494986	-2.957044349223041	-0.582727681825879	-3.369478957679605	-1.7364293903427876	-0.3062191362971796	-1.8066149732488048	-3.0365033427263386	-0.668578030208594	-0.35918205355995036	-2.300744513791975	-2.704328833203865	-0.2825821401565583	-2.2797104661837757	2.327128743312894	1.6011666848531456	-1.0193430743973124	-6.005853378451505	-1.3017450040171914	-1.22767726041831	-2.8063675371056522	2.5047403846455922	-3.6674189735840823	-2.0865369241022345	-0.3696079948033186	-1.0552921598337892	-0.6576308747989253	-3.683984262944942	0.979757869884247
