featureid	bac84	bac85	bac87	bac90	bac106	bac107	bac161	bac174	bac180	bac181	bac185	bac187	bac190	bac194	bac197	bac198	bac220	bac221	bac224	bac232	bac242	bac249	bac251	bac253	bac255	bac261	bac266	bac271	bac273	bac278	bac284	bac286	bac288	bac289	bac292	bac293	bac298	bac302	bac304	bac313	bac325	bac406	bac422	bac447	bac482
395	-3.7021266652717495	-3.0228077657709966	-1.6843356516497003	1.047602699107463	-3.732048361568376	-3.6722796880850916	-2.1556005005118744	-0.36425672264294595	-3.9769898738656426	-1.1844688776517818	-2.289199202313334	-1.5392553742335298	1.5560727659691103	-2.9883894426218998	-3.2967267007445678	-0.9453775788807199	-4.027875167602355	-3.214091075018753	-1.913401524594124	-3.071392251497621	-4.154996726801697	-1.4741690939871017	-2.814881885176795	-6.0375938333892805	-6.898698358736855	-2.286867126765684	-4.5472953355120325	-2.327257610615778	-4.133923115285954	0.9521830175087862	-2.3944657913938947	-3.0021705009129587	-0.22166508676524554	-1.936495421865887	-3.3534488311411876	-2.3420341311654855	0.037142782711595934	-0.7212051412273806	-4.31495265602411	-4.436300381688973	-2.3536457936930084	-4.104655119192035	-3.7287763901065167	-3.5425258944892093	-0.9904280457216796
408	-0.3248392550214473	1.4322422857196409	0.9105329176912821	-2.1407314295371354	-0.5876782433615497	-0.4732161985667156	-0.1965583345395362	-1.0131336385653307	2.2671565728798733	-0.5126242840033083	-0.5149274522190981	-1.638670296553698	-2.532354712371318	-0.4616393729681698	2.253993869126628	-2.977666547104473	0.32902910462588547	0.39078541467255756	-1.0315892175507684	1.0507334389068803	1.7759490220930143	-1.3524015910984606	2.041384025660554	4.08550922207122	2.1161332663804413	-0.2229579324486216	-0.23289612167226192	-0.273664334507883	1.3632694719047556	-2.041982826968064	-0.16273196302769954	0.6028650305821956	-0.34059487872973204	-1.9057922519835007	0.5834976678777816	-2.7113886477768983	-0.08711473331510727	-2.260529054038394	2.411499841970928	2.202816427367784	-1.1237415262804582	2.224757539310953	0.6586124461632652	2.209837228581147	0.9843021738973003
436	-1.2658440255752366	0.5063723647841716	0.8139727626861292	-0.00020996936872408334	-1.5684161695646492	-1.339332835511949	-0.1963259192775001	0.1623058736209716	0.5964263211007523	0.031519119681899466	-0.7056643382750856	-1.0910601529565214	0.0006067432325440603	-0.8962900982248241	1.048030018749666	-1.7565794305584452	-0.8985033875397979	-0.4991590918830753	-0.8699328681487571	0.2385152207594765	0.08841197923541172	-0.8379369102128209	1.1787770339587427	0.7231626975940412	-1.0575387242419505	-0.33917089783494386	-1.5791517470903909	-0.457070293205974	-0.21863871804368573	0.04696966348080567	-0.28560451095656636	-0.062215879493671356	0.7045627327640539	-1.5022784095560224	-0.34574098436132095	-2.499307331300638	0.981628883281054	-1.102044676360353	0.6583902648063744	0.42377622278454496	-0.9962662125099034	0.4302220934507015	-0.45965625888605643	0.8777010820405806	1.291908946522782
521	0.3142074759581731	1.3837222095827841	0.826093655251393	-1.9046960357951437	0.28103509115665853	0.15817568496519496	-0.07581083411163825	-0.9762701643858168	2.200597041576879	-0.35684296811017824	0.062072083355683594	-0.9993896978433513	-2.3152758652319116	-0.05560931012097625	1.916101157680032	-2.138218575481023	0.7642990964821217	0.8430913749042162	-0.4236833080872289	1.021299973665664	1.9345089720233422	-0.7984162696043822	1.6266690586568946	4.120563689091689	2.4679188093657243	0.018583556856680672	0.3795774394680079	0.09147247511702777	1.6343791791716034	-1.860100121753998	-0.03976353856518622	0.6749186537618816	-0.41771878324010825	-1.1474136332670781	0.8580863299656644	-1.3814903943814354	-0.16958418913090895	-1.6209365325559386	2.116062295296046	1.9985520278081987	-0.7526678952685105	2.3063416999946287	0.9140566157956167	1.9286112054389548	0.6889884213793482
555	-0.18825328255064636	-0.27680049601498746	0.1214580473954775	-0.7196714735675158	0.8548360722085298	-0.5370226791650834	-1.5576174013724153	-1.554331110651502	0.17219029263464947	-0.6796979730769944	0.8742522141131868	-0.18973469180916902	-1.0404892423735568	-1.2162258906739056	-0.9042125845546094	-0.9573695129793212	-0.6407693925064399	0.7626241512407972	0.4472949917842092	-1.078400361107946	0.4622011749450082	-0.07436891917185767	-1.2873068522094457	2.2281781770243216	-1.1377482313926097	-0.9151225520207273	-1.3416874399264778	-0.17771609400816119	0.3707926296841264	-1.0302794802273256	-1.8011188141764782	-1.2656842424512937	-0.6618622685030805	-0.4738652060851245	-0.30002218364622146	1.3172366618897433	0.23976956118438392	-0.47307074833547813	-1.6336546976975908	-1.6232121154557644	-2.113408454335618	0.9830939218312795	-0.786613962045867	-0.9261136239606103	-0.2949404764504077
710	-1.6371173720030585	2.6346000167231396	3.4979072831221085	1.5958559415025224	-2.231907789097095	-1.8523327243254666	0.8388103728756179	1.8024745043875927	2.849441271161931	1.5493830713032883	-0.08391845277775567	-1.0932528079324402	1.5916809002151995	-0.8375463822124709	3.835439578145298	-2.7492811325164332	-0.8332849904643971	0.3523697541782027	-0.5058601277860422	1.887843192298582	1.6635828468989156	-0.4706773677940827	4.127194408953504	3.299912400987885	-1.4359301135068452	0.569240638311958	-2.579827892378958	0.37894320445663415	0.9159729283043032	1.6602407009582825	0.5769893530475334	1.145451351067624	3.2183929914084537	-2.1349433053984086	0.5742965220792181	-4.319762086492714	4.012169694154746	-1.1071660701988943	2.757860524458438	2.1823935367098315	-1.1578542648149526	2.5449570126191037	0.21997002231445695	3.4129250184939437	4.6302536096105475
834	-2.164527320852489	-1.2209258524778899	-0.4442319310469881	1.4957912948339378	-2.7230918401137663	-2.011369626976684	-0.27346741855064327	0.9852167053088358	-2.016389563164	0.03184048797981631	-1.5655587867973646	-0.7094873889495611	1.967139001745298	-1.1506943684336137	-0.9809351509428765	-0.15742793940378164	-2.0813582864287645	-2.0681224882497506	-1.1763721491153099	-0.9682342596611295	-2.394185823280518	-0.6513835416579445	-0.46364020712465315	-4.235139093242655	-3.776001444132548	-0.6793734544493862	-2.288485069860826	-1.0622286659813793	-2.4194806234835053	1.5842819868550322	-0.34373086150412413	-0.9180109252634348	0.8268106996296688	-0.9506998068241366	-1.6489284763480843	-2.2651098857829615	0.669265607125255	-0.054704289791075	-1.4260896214428178	-1.5682343660919111	-0.36591257316179865	-2.5002002389324134	-1.7089439525660461	-1.1765744745295317	0.3160167471084037
865	1.371768790907137	-0.43843292414587376	-1.2805294951801054	-0.4605636009715375	0.9645744557410298	1.66919567748304	0.9460893234073188	0.22730723363352523	-0.633584824432964	-0.06762861800593079	-0.17855556036003795	0.7611866718392722	-0.3555861498202697	1.558796206292792	-0.483397252333444	1.8127483349426843	1.3863936793159253	-0.1333664561956447	0.18948677554461135	0.38092818482060187	-0.30581461006040994	0.42544293017453577	-0.44715553506860706	-1.7486562659437719	2.4512315012421184	0.6773215591266591	2.630784675784353	0.2969611367952781	0.05590943664348713	-0.26902392814338416	1.2538747871972686	0.792968433644677	-0.932486130849112	1.433875008816663	0.47360907480358094	1.2728496053211193	-1.8719756926230735	0.7966945708138204	0.5890980185122507	0.8504626706029692	2.1455105120133555	-0.9939795217376166	0.989382087386069	-0.25622449814692244	-1.6062692256426703
916	-0.5016545643922397	-0.14126492857102654	-0.014503185661983165	0.8539129610771676	-1.0139577725202875	-0.3461391577400128	0.5518077050710131	0.9560518922708285	-0.5322921515714318	0.3766717799541487	-0.6345365470126378	-0.03679971340242749	1.101700047159659	0.14966667711427983	0.1439651793944341	0.36831212093130405	-0.32550865178498417	-0.7605807714957147	-0.38148415958121307	0.1880292407916513	-0.7559146792646552	-0.04893865148276705	0.432032095587933	-1.8873592941016368	-0.7130942971398597	0.2180143695491269	-0.1835407879650247	-0.13942776208313967	-0.7395248535334673	0.9834166317787076	0.6069768175924783	0.2591541011757308	0.6360584015693366	-0.03232446268942013	-0.2869405029550057	-1.0338085946463522	0.30537981178417034	0.2596428892087279	0.22207277969835815	0.1742593568878228	0.6828985946689051	-0.9441714740574494	-0.1553037440781122	0.08421844418271102	0.3668988749361089
956	0.8317971564029533	-0.1689335599004864	-0.44954103597554507	-1.1217019469669678	1.4477280346637842	0.6972070114146434	-0.6417370993393569	-1.2351138451604284	0.2264411288287964	-0.5795746713164093	0.7230213332428848	0.22943400866439545	-1.3942061356349633	0.025022533774759603	-0.6294919568297157	0.03709753484605294	0.5403028896299982	0.7958466358367453	0.5097831954622024	-0.39889645611617663	0.6257938495267614	0.15367469190707111	-0.9776222380713154	1.593795817437044	1.0751082016937565	-0.2539293056500517	0.6527769874643531	0.14189411252293477	0.7188823491251388	-1.2575280147264722	-0.6514567724744398	-0.3632532619465192	-1.1062535874172101	0.3801013482258542	0.2817091880381962	1.7376543962675455	-0.8860693177465688	-0.09238897224652143	-0.5437440234960351	-0.3979906518194296	-0.48650534878882906	0.7005216513884442	0.20194472842128341	-0.5052772720920253	-1.020966372803269
965	1.1550619565041855	0.6968013336157628	0.1933135136107268	-1.4559517642592417	1.6231588639276653	0.9953790179647981	-0.23041866212474693	-1.125706415014013	1.35038720421433	-0.3475738611042053	0.883783967753885	0.08508189675936839	-1.8435815354796192	0.3526615096480443	0.5413888444760424	-0.49562339241005127	1.1062628925644256	1.2734037675629566	0.5257929771002008	0.3981084644501277	1.5816982712641054	0.09039124665620007	0.13830123493119506	3.2134195314703873	2.3078837887525423	0.11170524194050546	1.098953002885942	0.44628032682571833	1.5496666053319856	-1.5392760036625375	-0.20870931189202246	0.3022996060153422	-0.8451454886340773	0.17958836018691393	0.8899374750792871	1.180481709483384	-0.6080759936690769	-0.4350687539636271	0.748931787346018	0.8301229775286771	-0.32740678645868465	1.7629786820356856	0.8740460654108269	0.6595047402358936	-0.3458120577855494
1486	-0.01557774572764617	-1.1736208692379084	-0.522172363178777	-1.0473351225390677	1.9037538100878815	-0.5456886860987413	-2.750535371710219	-2.726638557435217	-0.6115662559095085	-1.301177498012868	1.5934456750231198	0.1647518662641	-1.5124553104413048	-1.8589486427488653	-2.5912683423185436	-0.6182372568025993	-1.0406984912151418	1.155723453157793	1.036406845297329	-2.347191334175543	0.16333667495762488	0.2077895174854561	-3.2450349720372347	2.452836066339834	-2.1545952225453244	-1.610693908068599	-1.853128152498659	-0.3159781728775745	0.2048677189499153	-1.6066700806341971	-3.132651664460118	-2.4626593295228485	-1.5604459805232764	-0.10545993165374368	-0.7265671847876497	3.4395417874132503	-0.19784971082907205	-0.18941905864775177	-3.6988542248200003	-3.5528006017527316	-3.2041943851524013	0.8233899278642336	-1.5155673755283283	-2.554622981746183	-1.4185779627305035
1500	-0.656312493560219	0.11345149264697921	0.480691319820613	-0.9918778829363051	0.11676972077563458	-1.0073813788414039	-1.4868308110896242	-1.4935437203126622	0.6638470295680552	-0.6945418538996626	0.4243220459001156	-0.8038818015860117	-1.3315585014069287	-1.4555562753661684	-0.1324273576046764	-1.8981862307409507	-0.8315406628192838	0.535918743955041	-0.08141776041169928	-0.7337075469952237	0.6774553106717358	-0.5769670434670371	-0.4579849702063926	2.7852879727468784	-1.039861216234232	-0.9757661332066899	-1.7519044764262475	-0.37685635235527765	0.4335539331657299	-1.2337347321408023	-1.72428169600774	-1.0649597213836872	-0.43390215566767776	-1.2267458840811152	-0.3143163769608156	-0.10903942479874296	0.4839570808165196	-1.1511417852367967	-0.8709673608763091	-0.972079609167366	-2.3758245378936476	1.3120006096904677	-0.7647959226404444	-0.2131971982043624	0.2833042601303351
1531	2.192908836316767	1.6687470151295538	0.6539098350913656	0.5957053595774537	1.1725784330342661	2.5548283653388344	2.797243535926276	1.9998893405298008	1.570603875859172	1.4460696854748494	0.40940820795576793	1.2868785765028457	0.7176295687065548	2.903535343782563	2.3328853430159553	1.9786851194903523	2.7264852789610328	0.8438895366889276	0.7301768823525752	2.5810510985716815	1.430094426459908	1.0940960109962095	2.515286738508878	0.21582439374711238	4.42437187241833	2.2074124497740373	3.7979994570245843	1.4729256288858192	1.5800081290973158	0.9565182213209455	3.1715106157694937	2.8116094750600062	0.9095681694992929	1.8209239409327922	1.9876245096541845	0.3036301794908889	-0.19433265302455488	1.253798718944881	3.571651957816434	3.6684232549774	3.612576330763295	0.8083972908212718	2.6675729544177242	2.484055066576179	0.7164625933745679
1726	-0.6779955572553819	-0.8754353192333926	-0.5736212173566738	0.7802242825369528	-0.8415813864807038	-0.5736784514740307	-0.1070854710898762	0.4261864647050678	-1.3300889609289617	-0.018732920665527564	-0.559783255078907	0.033795297404896396	1.0253615442422674	-0.2978247255333508	-0.9705338896132556	0.5821302225704592	-0.7861599541224393	-0.9183112416402006	-0.2942106404589872	-0.6452858749774635	-1.3292779605966183	-0.03258597866195262	-0.750122620752628	-2.5433142328548874	-1.6445780887831982	-0.257840924750001	-0.6393669619500547	-0.40586164003201625	-1.2214284935882558	0.8062559025187501	-0.1113446116031851	-0.5005650415826148	0.14183862681656378	0.06192974488330627	-0.7688795470511133	-0.2205830128040569	-0.03940712314339173	0.38490238136664234	-1.0698592739999762	-1.0487260288822473	0.1515983782105615	-1.5105513727089925	-0.7643641635459115	-1.0096311571201335	-0.3615716709422154
1767	-0.12344562125978756	1.4204377946193034	0.7872399735161958	0.7182578979844656	-1.9566383090073232	0.32720617735178714	2.5353428485422524	2.4373776547127357	1.043281562546083	1.1934137696317784	-1.5486431091816952	-0.4608421340319365	1.0809473935151463	1.5866441523136665	2.9088554836003038	-0.026701855576848565	0.9575309426239187	-0.9978941079516528	-1.1397966814313367	2.405385309504997	0.19281249425866737	-0.4239087102806573	3.493095048315681	-1.4829200648276797	2.213410278551981	1.4714312801531446	1.5297455470311707	0.262984819673931	0.057050234299298896	1.2546427171410293	2.882292391015117	2.4095030249250007	1.5419520106217073	-0.30707897317190813	0.7757242288069686	-3.796185666895573	0.3661051039728795	-0.23090525688879437	3.889552296398756	3.7036299519999503	2.711626883905698	-0.29552649450216784	1.49269310975015	2.8447944691358114	1.678595562593314
1973	3.881657799073861	0.725911485817488	-0.010808004082005662	1.2826218681651844	4.244968252553695	4.058133259003764	2.079337049292791	1.2682368307086942	0.5962021078203641	1.443378135257411	2.5932204353419923	3.3563545180779113	1.2724534628649742	3.3238804768246997	-0.09009596452517421	4.5855450074769095	3.3449923427845687	2.3256367517441108	2.9053037239118384	1.332562828483082	1.4479157126199547	2.8915879001402507	-0.3037697907504485	0.23584951302219148	3.9813470042700243	2.2400894523761945	4.6992445673513	2.3281598755988986	2.0019105582954952	1.2675953445924808	2.3060062386992755	1.8873576852000251	0.16625745553682225	4.158919113671987	2.250247960103494	5.653587557546448	-0.49439748612096795	3.3372787095648766	0.8012335286424697	1.2376260181354903	3.5888722451948682	0.7709348363724646	2.5637011255238855	0.2319813300530384	-0.850361920234602
2097	-1.2629014888637702	-0.6034205921919891	-1.3198242293017834	-2.741290009436705	-1.9308002549875407	-1.1475162232459641	-0.7916639496299754	-1.517788164865336	-0.28631608825600185	-1.600673453750255	-2.2077056113446556	-2.276754857001222	-2.8466319168466407	-0.919518946573193	0.14480014641936556	-2.56152333707411	-0.6711301797613483	-1.5742542452594235	-2.2806918244399554	-0.3241454723634136	-0.6195511113172605	-2.228134194326243	0.1601342283537318	-0.1895314752014915	0.955475175066026	-1.1206797311478462	-0.4279136205427819	-1.5320887173215219	-0.749972022243298	-2.5085948136990672	-0.5933425513890429	-0.4275746959988187	-1.7367853499836405	-2.157019198852276	-0.8877215568038269	-3.382216991962907	-2.1687979257145984	-2.562106616609987	0.8120257358376131	0.7488817185044192	-0.849054439156446	-0.7132432688380761	-0.5165926817508018	0.1869635819936048	-1.208956384447233
2348	1.8226082589182182	0.03607567112371182	0.10895898779436719	1.1334140328356757	2.5479841267076617	1.7654900098661226	0.4320959089975047	0.37516379166440583	-0.05162766884728054	0.7131489960420873	1.906212946289015	2.0253439539249145	1.0929254842331986	1.1524435161164537	-0.831746503480107	2.5333314403623874	1.1973895278622884	1.4689679184126578	1.9759570832870348	-0.0037457182486009266	0.5636531327906484	1.8165838868861497	-1.03346335026046	0.2473932048486681	0.6476621641129641	0.8134557360136422	1.546074871233512	1.2199663138836414	0.8580144455743635	0.9477394534883814	0.3909959900233899	0.25539910692214085	0.18204612584409963	2.2751836435663013	0.8664252074865441	3.9616391422893082	0.28910314977430324	2.0715684929445803	-0.8958780366523378	-0.6580151961929628	1.0230668217579542	0.42179641591123973	0.7263966252015543	-0.7066222344324959	-0.435955415038306
2480	0.5027662313664872	0.6806432525655812	1.1256886311609415	-0.63097486172521	1.9147678715318845	-0.010430488727033227	-1.4113375645157085	-1.576458642192748	1.4689381191361548	-0.25447862983638736	1.9330211535866775	0.23746186654981172	-1.1542906919559153	-0.967543940935881	-0.047407230174565385	-1.0812606365524928	-0.009322653059669103	1.9538585816729863	1.2405555039194174	-0.5073654015920952	1.7913867205392329	0.44787366759962205	-0.6277507529150211	4.696853033528381	-0.3443642225864312	-0.5163280265210236	-1.0807473952061315	0.506591353787649	1.5894615283010132	-1.0477252770947203	-1.7436124391779517	-0.8504504094545162	-0.212895489641035	-0.20079802778022948	0.5032634435326783	2.1661333335818895	1.0893623083130926	-0.28009073726571754	-1.0225592643979167	-1.0460481338119967	-2.3496288462593187	2.5963355821078298	-0.15779980014997985	-0.08154116503737191	0.5469373525743275
2497	1.2899883697531482	-0.5386513849808385	-0.42921372307456973	-0.37221449453301947	2.597513065562862	1.0245796032241323	-1.0593615779723744	-1.3735039301635998	-0.21343303140818026	-0.41464517669796375	1.7943141100453583	1.1619729063850017	-0.6751144276940306	-0.0563552897007733	-1.6874199892968305	1.0931939425694726	0.48115710844994414	1.4555215432477604	1.5506021380137782	-1.0477204431264127	0.5641039987677978	1.0249750866931053	-2.1762718732239295	1.5984574776181613	0.09180431243539866	-0.2990406487553712	0.46655993776320404	0.5287609779231939	0.7821039400969174	-0.7187677616370882	-1.2090756277633494	-0.927204437554807	-1.0437079989521125	1.28550877892456	0.27555712322913284	3.99637807821294	-0.44265656190969366	0.9163501433764949	-2.032001420261101	-1.7867638188533947	-0.8075284425770398	0.733150838783382	-0.09080404744916049	-1.546458346760553	-1.2907593444941938
2651	0.08542496027631472	-0.5730897968012156	-0.38798597760077047	0.20518363903957715	0.45779353878710144	0.036022548135355104	-0.43927803565648416	-0.297133760404675	-0.6586377139514057	-0.16532272042999174	0.3367787031916827	0.3652453375447081	0.20824463517660607	-0.20150780839536053	-0.9960019050439093	0.5600992905137074	-0.23138979441132396	0.06529767646212137	0.36337536093629624	-0.6586101784599084	-0.4066443799745329	0.2977574169142366	-1.0633336493067582	-0.5625860271669939	-0.757733607418452	-0.24620234956496467	-0.19764689455560547	-0.027580164589250333	-0.29401020062060956	0.09787632043763139	-0.4966394840975348	-0.5632892488765049	-0.28730713207256964	0.4047957500364727	-0.2742381478860826	1.18767434600593	-0.14745003950389474	0.43561966492133997	-1.1766758354593123	-1.089797022141156	-0.26692029561058933	-0.4145631159496328	-0.4049204415150749	-0.9710485391151606	-0.5759639378995944
