featureid	fun1	fun2	fun9	fun19	fun34	fun64	fun70	fun92	fun93	fun106	fun111	fun112	fun113	fun117	fun129	fun135	fun149	fun153	fun157	fun160	fun166	fun188	fun193	fun196	fun202	fun212	fun218	fun222	fun226	fun229	fun231	fun235	fun237	fun241	fun248	fun251	fun255	fun256	fun258	fun260	fun262	fun267	fun271	fun272	fun273	fun274	fun312	fun313	fun315	fun323	fun329	fun332	fun343	fun383	fun417	fun459	fun542	fun548	fun558	fun572	fun580	fun587	fun592	fun598	fun599
395	2.5326957629226188	-0.3992468975681641	-1.209520741975611	-0.13563316581439744	0.3207471457941884	-0.008182993802438698	-0.4592098864944756	-0.9630522643151851	-0.09943071496131184	1.6158683213912683	-0.06952125259861042	0.30389454167925667	-0.02417897852983847	-1.1726738287106544	0.14068781993221635	-1.047359551887654	-0.19382364697058296	-0.18587971522219093	-0.007710518576517611	-1.470898269337837	-0.47178575576654547	-0.5920540020477493	-0.3818723233770276	0.39737461645633265	0.08698933780417617	-1.1436767332958715	0.3544242688998447	-0.65557064578882	-2.0261662835340273	-1.2795707899841509	-2.178017210786003	-0.4247796432850274	-0.6259808966454663	-0.6612041833207005	-0.6587706598479739	-0.4305951054261743	-1.7003755154636697	-0.1045444464617335	-0.27136775474148933	0.26342934519864225	-0.6765341540026717	0.10203419103307182	-0.7807829310875605	-0.5929426561463973	0.07711043461420518	-0.2384173349163694	1.21395412876753	-0.7711579074418655	-1.2167856348562822	-0.5679965190064249	-1.0679230460249216	-0.043190619590851353	0.07174372151208042	-0.07530613575537504	-0.9772303076594412	1.1157523054076322	-0.2677174037120307	0.11694095777032532	0.011565171289025733	-1.300200897620392	-1.1383213025497247	0.8170813367640117	0.15513697054424036	0.928373721699129	0.387544237916601
408	1.7864314188884203	2.6104029678777265	2.1172089899503046	1.3742948655057157	1.2179934608145244	1.760894176855555	2.0118888069080736	0.45349121697492034	1.3063004154804188	1.9642673365430883	1.7677774111278115	3.0425938333095117	2.3122171018158655	1.270137217975308	1.4530231079948275	1.5760265615724673	0.7452762513660107	2.623945387457466	0.5048791884982387	2.236763083595514	1.2081350317292676	1.608384382502662	1.2553551660659539	1.1016543410352835	2.878826648665155	1.6745539805543659	0.9252511823632867	2.945048208989218	3.2245149789241134	4.0816947974701545	1.5203250728439541	2.8395519762938872	1.4970329589849591	0.9763472599948901	2.023658914115779	1.6714674075868428	3.3453675928132127	1.7780360495841205	1.8307383506664978	-0.21171844045858879	3.259682152347031	2.245958840547166	2.338728772252437	3.8558790655215147	-0.019872605484723263	2.076618711425388	2.348280239507834	2.300590144740444	2.598603588709252	4.23276873308693	2.414448563874989	2.4283519234987523	1.9108124247723004	5.117001028260254	-0.19998062227501878	-0.10438067643225679	0.9281724911514977	2.4491649932370483	1.518555651513414	2.872420858558266	2.27247227298842	1.2560955341804028	0.6254738319679439	1.305030361539648	0.49845008094937193
436	-4.063343393008128	-0.7188414009170373	0.4177290763868679	0.04158867694747648	-0.41449129220623404	-0.48689975727159984	0.09405850784528191	2.9144292885468275	0.5776311259771219	-3.3382173348569566	0.3358012083003974	-2.1556498427594395	-1.096733142393181	1.60064789305759	-0.27963165927074285	1.3110979476191726	1.1298806605358411	-1.5306243513270366	1.4493194218562508	1.4715760746928477	1.0550799920809921	1.1244939806259624	0.642732755444799	-0.04856168786108539	-1.5950563578166919	1.1571689861581598	-0.007162018317774743	-0.5172291822225912	1.1728393601613876	-1.4466985497362441	3.047566931647775	-1.0820740586782356	1.2056368840128588	1.9175545615908547	0.2836062551261434	0.859275305961035	-0.4390017392357657	0.2142721422721619	0.4380012519991868	1.8487551539694473	-0.7294559850648756	-1.1884016061489886	-0.2931070106104585	-1.670972598374681	2.0536525414527453	-0.5275481880189581	-3.293822750594379	0.32503380138169	0.437903182820931	-2.6125169673397335	0.10164410926662759	-0.8949135829041317	-0.8845499116288318	-4.367660514922814	3.9485489061735337	0.0977583440097547	0.9592692942228163	-1.8811783495530245	-0.1854778002640129	0.08327312079108806	0.5768543604545181	-0.8169771422308121	0.49282820808856187	-1.5999292623537706	0.8351199123740825
521	3.787393680815234	0.35936876144964447	-1.0943332383623816	0.6725736267180185	1.2380531304173303	0.8064234959208059	0.48973033529773613	0.6830185557872239	1.302399457623481	2.2758365276208865	1.587681152856732	1.10535753729835	0.655085743705262	-0.5361622783090159	1.1471224210484459	-0.1893803540692689	1.0853637825853597	0.04958270112435903	1.723796225418241	-0.5105783220231532	0.7302031907925772	0.8737787478385978	0.539761221796075	1.745654651970583	0.9794637755391151	-0.5364417282958038	1.4997243791553123	0.22285975742106318	-1.3474763021258194	-1.3796328644168665	-1.3993400800775615	0.10765285195908236	0.7646084752786568	0.9394281767946802	0.16866888629083843	1.0761139023685353	-2.1551718407399765	1.3574839971363262	1.2126033647820522	2.1761222247525103	0.253417026077019	0.8243500176063276	-0.49943275598377657	0.029953693155128136	2.088061634212494	0.45092428386097483	1.6022494117036807	0.18120551883740332	-0.5953080423478968	-0.5814224467851994	-0.7608779863209543	0.9373781057767758	0.7349293192969055	-0.2932709965846072	1.1391885036484504	2.6407139869227345	0.9019700874997265	0.29366650727654386	0.9604196900724382	-0.9414846681330159	-0.5532831509365997	2.190345480270745	1.202332322271256	1.6660959277124356	2.1061695696822254
555	0.8847354664042477	-0.7796742118481165	0.6913444909337998	0.5120447148666603	0.7266456670653136	0.20665920162729678	-0.6801313565548625	-1.1498337009735384	-0.8159054042551506	1.4953025208793582	-1.866086355207912	-0.821551178683224	-0.03271518918202493	0.31206500104878154	0.15144823055705925	-0.4405477273434859	-0.028627415700076764	0.6060287481042879	-0.7489633857837572	-1.629895750278215	-0.5019802613754787	-1.6099055724221207	0.1919617657820072	-0.13837417897512883	-1.0291099689669463	-0.0011598914097474822	0.49120363719070936	-1.575642479783789	-2.32502796708035	-0.7908646141288207	-0.9768995625379221	-0.48079599922157285	-1.3448196900368796	-1.356185655229876	-0.5394635807216206	-1.6563437457470207	0.49889706137449297	-1.4305140147012216	-1.6533426628980914	-0.28079026200538304	-2.027655896641267	0.01944243925367456	0.3731509539461584	-1.825369096212169	-0.8344304160201393	0.033995873133914944	1.490735921783519	-1.188456939742854	-1.0054358650298103	-0.6565309152483801	0.035956521743586656	-0.87893608928328	0.474664832715763	-0.7057595539141162	-1.6370945863163753	1.1360039579077554	-0.0072976734067671245	1.1345143805764613	0.13663517105051676	-0.7064097427362269	-0.5413108884359975	-0.06078962258985837	0.8879762528175493	1.489228396237761	-0.4364893461266721
710	-1.0392978986326566	-0.823753545378804	-3.009450235772002	-1.3212593201595875	-1.241093950624849	-1.2030288830218203	-0.31263995082801466	1.9947059001590697	0.902140079282352	-2.690462614758083	2.0586310033242246	-0.8955677598967995	-1.4802046436085035	-1.3954416162190038	-0.6940297579989279	-0.4966395675709965	0.25087692938550354	-2.951269148384677	1.7638176138627188	0.4378618097136431	0.3152530070833355	1.5736322776805047	-0.78587361699698	0.3120477727163097	-0.4882834449296891	-1.353591590821248	-0.5166670196462666	-0.0665814749649482	0.11276091180449749	-2.949378001641028	-0.1418124712063188	-1.5742855117353716	1.2562865296569463	1.8581283386969023	-0.6530667192904127	1.6619725382522081	-4.3690944292039315	1.3390374039369672	1.5439308371402811	1.9901237475700133	0.27649315007055675	-1.4178638467564681	-2.5340406575136383	-0.6936071499177447	2.5618409802456448	-1.4086500153467618	-3.3203512426306743	0.014272949796256595	-0.8612879415478691	-2.9824283733710506	-2.231730408996834	-0.2617142970667785	-1.767884476056909	-3.6860647550994967	3.5248542309059645	0.04193976108522435	-0.052999512438197005	-3.4293087689458726	-0.8070968151550586	-1.700632792791477	-1.1888818472850198	0.2211180659143887	-0.8986748857376455	-2.259263953932605	1.4750181591586526
834	-7.558793655012582	-1.4565229317927382	3.1770217007969936	-1.227903113879414	-2.302571242401134	-1.6980670370752535	-1.8688012369093534	-3.420041269250852	-4.096600355972178	-3.476133058735641	-5.693666777925758	-2.9817383132278117	-1.4134843505222168	1.1969478742032242	-2.640532647771554	-0.2788121351769437	-2.975465803127932	0.7438860639252736	-5.2764101588399175	-0.596768676482001	-2.53050037970278	-3.892844254969081	-1.3238933119288647	-4.418220483806919	-2.9960038910171005	1.0126521841412044	-3.2588241691266866	-1.8890284169459655	0.8829917647816936	2.9678835616118917	1.7982663875372569	-0.47953502705408135	-3.408611734937634	-4.014441771322691	-0.9998122984884239	-4.364076508679032	5.803864165917865	-4.701177302690911	-4.605466800459733	-6.046615734648004	-2.3280382563428272	-1.7550810642250747	1.602461036103693	-1.3765015060474954	-6.3779160579228	-0.9738616102390618	-1.8312934478183067	-1.6221734006357036	0.40901168352671724	1.4032976302120832	1.8419699983260425	-2.9107876588972035	-1.1900246420917755	1.0555657392977598	-5.218959713278716	-5.483685959277977	-2.4846799568539715	0.716346043918485	-2.2147408359484997	1.6090641431954462	0.6918262831278742	-5.258383855196009	-2.282147698088699	-2.3882993174151133	-5.783785361322062
865	2.85724602914527	-0.8490836971204999	0.7085792965575362	1.3924789046417982	1.932762533982045	0.9022906454597162	-0.4534558806808765	-0.4198054780880369	-0.07425385667203566	3.033340454845778	-1.5004053393596148	-0.7911317953548878	0.3357060139172064	0.7307586631857594	1.0688593534478896	-0.22934921209986392	1.0724547827390598	0.8290712831128297	0.4607967319891828	-2.1311787063048713	0.16122852651261033	-1.3701457159739454	0.972148962062237	1.0397256441259546	-1.0453301296010307	0.176708143315343	1.8312019991672737	-2.0532275147564345	-3.698306980607259	-2.037551279376116	-1.3446863081502909	-0.6381215284993308	-1.0250174001077805	-0.7846994655163755	-0.39228752640610026	-1.3803371476697417	-0.37837683595328864	-1.0241518820285793	-1.3844382799395687	1.494610295847911	-2.742960615007961	0.48877473142807043	0.43087180667210556	-2.7813384147815214	0.6744443302287059	0.4331475570757721	2.6402044299169285	-1.3310343670119764	-1.48488805873554	-1.6281599344922921	-0.12867287979563935	-0.7015520389102299	1.1687439172553757	-1.9112151697650244	-0.6452049765879849	3.4591557757750095	0.9680031322193039	1.6658791907727424	0.957234149836947	-1.323845081912054	-0.7481397262056829	1.2454096829993513	2.3466539353432347	3.045188811026248	1.0069128344143718
916	-2.04638594497614	-2.33236613117611	0.9793677531204974	1.0673990477437483	1.1259641901145037	-0.09524665127746923	-1.0439436101420148	1.8865868963394732	-0.2443350417361203	-0.7936928996706951	-2.2479257902301324	-3.8997597470958247	-1.3705610003338033	2.125488591122248	0.25710209547754403	0.6191657083800646	1.735028534181147	-1.1157894426194856	1.2200307097534648	-1.4227037328856098	0.6444561356954952	-1.1388943493840737	1.212969457685839	0.34642253035724246	-3.5949201040814214	1.0065231033492077	1.3807427121136124	-3.5321076061666368	-3.436790213925188	-4.174660941957743	1.3230229089173835	-2.412119648234641	-0.6209321961725951	0.3719703991472585	-0.7127064538257073	-1.4668148539455603	-1.0043192371557805	-1.7649283783616485	-1.9322793639884095	2.7778701711222418	-4.578611015108143	-1.3173147108870955	-0.205193270541016	-5.560116956251142	2.0293881563278866	-0.6287772917991559	-1.0910502859200044	-1.792798951207849	-1.7069145465023248	-5.048864514426636	-0.4107580475833701	-2.453595912653758	-0.17617418881895475	-7.261554687923126	2.6047115848478968	3.2079407584203565	1.4749158810922247	-0.5330695013149689	0.25606238629027894	-1.8167841465147645	-0.6919217723526719	-0.29127799970473284	2.568910472008576	1.1402284061945784	1.1587688292565248
956	1.3131402956468863	-1.3114001223482723	-8.713544135219001	-3.545950997005484	-2.879439942596397	-2.6726115059464903	-0.6783289369519551	3.079030420478489	2.2906353888872526	-4.117462045132683	5.864275367459852	-0.08569841809956458	-2.835888232331858	-5.298036774972595	-1.4307636473677936	-2.4203256770854953	-0.14667383892327024	-6.604934039066329	3.8635544911365742	0.12786463430091377	0.13889007867349035	3.691313903328328	-2.6121724759274887	1.2041921679329248	0.523088564620362	-4.72076075553886	-1.2172876750931356	0.6752376002347571	-0.4568601066223143	-6.611764570193467	-3.1141182849227786	-3.094116774363369	2.6987145642735824	3.69729040326904	-1.838602136708538	4.2064366453195365	-11.705151409911938	3.921527902477845	4.292878028800236	4.081133973977973	1.883328646451906	-2.5721001595114155	-6.6444678119997365	0.05945320627010037	5.525929936607742	-3.2058485627726028	-5.948843581844467	0.04365607553548645	-2.556211932159144	-5.552669046373122	-6.161577515474718	0.458486787499939	-3.8912210824144733	-5.797142507346211	6.41210733654656	0.22437456865455374	-0.8342673019665603	-7.641605582926282	-1.8450566242545916	-4.597319611554685	-3.646396972702799	1.706470831894698	-2.8192086015718507	-4.624875435571875	3.6385353584582045
965	-3.6777685336258115	-0.8233321513089616	0.21464729070812	0.4526790976393522	0.10159903518840552	-0.23080943635926587	0.32971182132936117	4.146532692839008	1.3142809310881396	-3.295364796349439	1.0134844465777295	-2.4344286364142107	-1.1324412307825706	2.0016044114283735	0.1910009884714674	1.6943585256658675	2.0348198560812962	-1.9113062835968064	2.6715203917148274	1.6549517399102478	1.7411680106599885	1.7873063643165392	1.168124977773407	0.7285428717305246	-1.7556688158021427	1.3786320633772797	0.7396451108184758	-0.6880053154831178	0.8320749012211737	-2.548231509929202	3.4499251441396512	-1.3913047622956545	1.8758508347512282	2.9044585217961947	0.4595564564167945	1.5128242957097169	-1.408406479922189	0.7915282803063204	1.009549497853345	3.443655645761213	-1.0011624693369026	-1.179029235182909	-0.5146619564246067	-2.340208447559425	3.6269524848222474	-0.4545044244390226	-3.5284219697419354	0.4567150483697675	0.29529062473839285	-3.7544156077247224	-0.1289128284851544	-0.8238822699275878	-0.7681280516896873	-5.985868423070062	5.681687609520848	1.4284456088930924	1.7348990685906536	-2.229034983107858	0.23443159568084676	-0.29968615073538396	0.5445642444458988	-0.10297031435414944	1.3183005684743794	-1.2293983016579397	2.0413280152667497
1486	-5.053136418078354	0.41473939849639263	1.3268033536388781	-1.6485740315702604	-2.5578143719510393	-1.300870279255307	-0.44902937134677734	-2.3765517297684884	-2.2247226734556502	-3.1290038226136794	-1.8310832655681164	0.010819503425783639	-0.4395512514520245	-0.24734600773708237	-2.0636338195024253	-0.17202412129360134	-2.761712753053078	0.5253312678016167	-3.675512540202099	1.2255441309070059	-1.706460976875872	-1.192582953978389	-1.5537898640848657	-3.136858412897173	0.016942473170655337	0.2789699593882131	-3.1688571277023527	1.1281881009876709	3.5185436688572826	4.232546078755606	1.3526153491551232	0.9267475425452935	-1.243075088303187	-2.0527563793534735	-0.07235865494709154	-1.3556728969562761	4.0730759150272675	-1.6241712100001418	-1.3437586649566606	-5.142882356957981	1.5421992434989713	-0.7309349885872019	0.9217669244675937	2.459183458010594	-4.701356241650186	-0.46890097973663813	-1.860210970185409	0.3650785999931683	1.6135794513360497	3.402573382267468	1.395033097117023	-0.4751934585679749	-1.0971219003690236	4.073029905921665	-3.58442161386786	-5.870990017393819	-2.3401337634335264	-0.07642923866178775	-1.7556018984876571	2.289244122390979	1.0922927892135395	-3.518524008611412	-3.2281578263445523	-3.1377924579691503	-4.212060507547279
