Eigvals	3
266.15724286208507	255.3984024113045	213.73814150600666

Proportion explained	3
0.38976006907798605	0.3588864967922168	0.25135343412979705

Species	91	3
fun1	-16.74589536807413	-28.589446360139885	-4.133912308276665
fun7	2.5032374009329814	-35.52426122979401	-47.08306748598799
fun9	7.8103111552726325	-22.518033258997765	3.601875905681521
fun24	23.72864076607057	16.317445723248234	6.794671599217059
fun34	-62.510211290632654	11.35499420433193	8.0296399290018
fun50	14.860117062436037	11.166671073928558	18.855455188581583
fun58	20.007039316025327	-2.9140484666901956	20.683222413860186
fun64	-44.58987154073656	19.42215475491188	9.435545217145823
fun70	32.91557194429107	-8.008235689652032	-12.634161761815536
fun81	26.97454956157125	-2.3041798072058	-29.589050438376322
fun82	8.500627664001973	16.58354302869697	-19.505181288657315
fun86	-24.002661940401175	-32.19853492981937	-25.38073277994327
fun92	8.402541841500968	38.1041298399152	-10.567755996717967
fun98	8.375001697824858	27.011308188743804	-2.169065210328798
fun99	-1.1688114499350528	-53.83865846397746	-14.146115201950822
fun106	5.114428556222983	48.68171709969404	-2.676529750503295
fun112	31.288959634340817	-33.85752741745415	-18.778765941282142
fun113	-2.6726162679570002	14.189801450766875	23.681074874850953
fun117	-21.350153004239548	-3.433092769844634	21.797844191730263
fun127	19.164206194021755	46.974167821512694	7.802513101632423
fun129	25.297836558279638	-33.0294665877891	23.97777212562365
fun136	-23.852503309865767	-53.30307649499069	35.578913191601295
fun138	20.006602572422274	10.686228444446442	33.5441897185355
fun141	2.7924450997490853	0.5246849354329126	-28.5370379107827
fun153	-6.434010504123664	28.004770095663822	3.0269253132844
fun156	60.95433532058696	11.617752642946659	-28.05060037307987
fun157	-9.884673468719432	-30.494241028090748	4.079789326256842
fun166	4.934137318802911	19.399615006107194	-9.185194851575707
fun168	-39.84851862226564	-4.026984200515602	33.19759951414421
fun177	-26.340942858454202	-22.842210052594332	9.995973345758754
fun188	26.127932034573156	47.81309014315942	-10.255287214993045
fun189	-4.583662746542316	-3.1867243040895437	24.188615991959633
fun192	-33.01482926675346	-22.58247963049166	-6.70608872042714
fun193	28.14887171847842	-19.838665564966252	8.658935600967867
fun196	1.8580409874396517	47.4510073082205	-15.08812384613993
fun212	19.034511416628746	35.88050890191648	-11.194250635867702
fun218	69.62325638248264	2.583201859969567	37.26548338678627
fun226	23.09356185295951	-27.910662144135646	-2.6230580010579825
fun228	22.76755777971563	8.450365533869336	-3.3372399259219163
fun229	-13.63900727195069	26.853435249493124	3.4370904098643704
fun231	67.8222577875412	-60.64405367305388	-41.4199387383238
fun233	-72.91123327155327	27.787332272954764	-17.081579356680624
fun235	-16.898522144625375	10.46205363122242	-25.87264867030065
fun241	-33.872094505804846	53.01987356677653	12.004788484457846
fun248	35.27866576581539	17.359169573610146	6.261983260764852
fun251	23.521342518277063	-25.530949289537066	39.113751462357115
fun256	-22.358189769263653	13.409228719829533	24.614038284351405
fun258	-14.522923705889951	-34.599401081754586	-15.233855594210855
fun260	-7.638403096012979	19.129130097801966	9.095192599915746
fun262	-19.23791563238253	31.016309013901164	-17.456948591570313
fun267	-2.53934712635165	3.0958075252447523	-33.56891094628418
fun271	10.218855089213609	6.248906082327758	21.234760989256742
