featureid	fun1	fun7	fun9	fun24	fun34	fun50	fun58	fun64	fun70	fun81	fun82	fun86	fun92	fun98	fun99	fun106	fun112	fun113	fun117	fun127	fun129	fun136	fun138	fun141	fun153	fun156	fun157	fun166	fun168	fun177	fun188	fun189	fun192	fun193	fun196	fun212	fun218	fun226	fun228	fun229	fun231	fun233	fun235	fun241	fun248	fun251	fun256	fun258	fun260	fun262	fun267	fun271	fun272	fun273	fun274	fun276	fun280	fun286	fun290	fun291	fun295	fun301	fun306	fun311	fun313	fun315	fun323	fun325	fun329	fun330	fun332	fun338	fun343	fun344	fun365	fun373	fun383	fun417	fun449	fun458	fun459	fun462	fun527	fun542	fun558	fun560	fun572	fun586	fun587	fun592	fun598
41556	-0.2337459701929412	-1.327494672259412	-0.451491994256225	-0.8946279946640954	0.31991766875432104	-0.4889293761304203	-0.40966080586185144	0.05123778945666535	-1.2305819741375195	-1.5454948617889912	-1.2372809721965055	-0.5495782286560904	-1.2149794296341645	-0.9586118927636331	-0.45631392600477505	-1.0916322107169927	-1.139945075417628	-0.17697315867820884	0.1687939871261211	-1.0475006135259888	-0.1793035588717986	0.8721685986964729	-0.2476358797429387	-1.2269143082932552	-0.6582499655984233	-2.079173961489241	-0.14315777732021429	-0.9946551098033374	0.6533513802058639	0.1399590034646463	-1.5218505978949317	-0.007135965872517386	-0.11848409079081132	-0.6358101916607173	-1.2960699206739181	-1.355063717962729	-0.770001776423308	-0.7399403963934158	-1.0335630539814102	-0.5483756586119457	-1.8892557484354315	-0.18939538685571955	-0.9838524079512634	-0.3020821146357109	-1.0705483403935645	0.10121966773546331	0.10935366320361783	-0.44996189047875357	-0.4505911763883804	-0.935944043221806	-1.277902090312815	-0.33716535977346124	-0.09620998342367204	-0.6087662448552428	-0.6279843900257098	-0.8726830093158522	-1.3483288906492517	-0.3893211792388924	0.6104060961062946	-0.601337904632536	0.2714538183809126	-0.132713563538707	-0.9830040462033893	-0.5011778564302833	-1.2321216047011176	-0.7239945740092375	-0.7874483104829846	-0.13572682332646335	-1.0217302427095518	-2.2505903292918603	-0.6484801550981318	0.3655025861814982	-1.8546685673501255	-0.10938533709382547	-0.4231068582998003	-0.8563066370759267	-0.143297741672757	0.645073726668407	-0.5691445478791072	-1.0992581294994483	-0.26801033222776294	-1.1422934829571059	-0.28090961751989363	0.17540991562529928	-1.1653124603658633	-0.8003939410217846	-0.20789235301903686	0.8301706479533761	-0.643137003071331	-0.03821423845415506	-0.8307708708791431
41670	-0.16137063267844565	-0.35278854964734285	1.0841283368668087	-0.11364462025310965	-4.352966109453438	0.1499025344060989	1.2744584163305739	-3.798908123019127	1.0052264635625083	-0.2550363243408278	-1.9095963548798236	-1.1336198603932677	-2.7786313489587133	-1.8539670460266446	1.6936923097895684	-3.2498640404537986	2.1264971345285026	-0.765321338703685	-0.8430629793964048	-2.021602950119882	3.352241794994802	2.31038303409636	0.9958058932288544	-1.655567783122708	-2.497343130338426	0.8210517438163925	0.6103223131790007	-1.8693306352980472	-1.367511605688362	-0.4660561875045579	-2.371164891581034	0.11892213730407389	-1.453259351727977	2.2009280102593083	-3.81470313378913	-2.117765051959369	4.209067935091375	1.9635671709863933	-0.10507499596879444	-2.802032021392322	4.708630869071106	-6.75052264078911	-3.149496876532546	-5.009126873906116	0.4173412886103165	3.4040431064838343	-1.729778699630944	-0.12398017421650531	-1.8440272301284897	-4.1034424187193075	-2.2658983657192096	0.2684152477989709	-2.056710622104208	-1.9904856396497301	1.8797025582774023	-1.7079576123420852	-2.4427886845575286	-1.4963830276595673	1.575302834860528	-3.7276779886393117	-0.9407524401947085	3.6693442823507025	0.8346487307178552	-1.5604853496709539	-1.8802700804485235	-0.9117353914715627	-1.6315585743931758	0.7207563468788482	2.261999061677411	-3.4888899821437214	0.6361673541321169	-2.3698648401810276	-2.636295095965747	-1.2082736755911885	1.0559487282686422	-0.9802189704100663	3.6832951639776614	1.9051061826978388	-0.5277338789060472	2.1025910523976616	1.8031155889633164	-1.6544068653616346	-4.8987367124552845	-1.8794101028598034	-2.766691611164488	-2.7943679149620806	-2.1380300251738453	0.2823843130918368	-1.5359193766865396	-3.8421709330575977	2.1071117164577595
41821	-0.2911531856026486	0.3562863143504347	-0.12243848271721824	-1.320739832121197	-2.5824927724501383	-1.2953516504033344	-0.6800089871537807	-2.5847453311234916	-0.22008225431555806	-0.5085172200172281	-1.5462561592452981	-0.24567239806711294	-2.3702714827663502	-1.9684359551489816	0.9344181159493059	-2.8377283320794766	0.7327619956005222	-1.709366819044581	-1.3563828578460513	-2.552091177648496	0.5386797955733664	0.4596317046413534	-1.2110277695674156	-1.0258871630128152	-2.2596094917223164	-0.46931658108343455	-0.11885330636702063	-1.7249253006061802	-1.6639224523336207	-0.6919898009241161	-2.4407871733732085	-1.0877824047696616	-0.7884764292097084	0.1129203579456104	-2.8277823496390613	-2.109285711739443	-0.07881282774034434	0.34883788808607263	-1.0276684947729444	-2.340898002094187	2.3889017754183857	-3.339681134497917	-1.7330029642221791	-3.678209451820967	-1.1677967021570694	0.2048664136545031	-2.0130879562766184	-0.013545769566796317	-1.9567345247548635	-2.558266477467211	-1.2030255392425158	-1.1892250490945757	-1.0018820456211681	-1.8428114220050098	-0.2945133566824054	-1.1480186648541364	-1.8762032217900426	-1.754731774182591	-0.9662372660836552	-1.8725025557525212	0.49568583571920494	0.12841451028063233	-0.3264169527334481	-1.686076713237429	-1.244439726635753	-0.5550914950060475	-0.826377028444373	-0.5964495140116236	-0.05319961879495583	-2.3175523613652587	-1.1589667493727953	-1.996993393011011	-1.7503336607012738	-1.4739600114869917	0.05527776581571997	-0.2772259873630198	0.5743537360453854	-0.40237996984886615	-0.8103069896462466	-0.02801436261113288	0.5772986544986809	-0.754089296854323	-2.726631002598731	-1.444526743976975	-2.7263110739238834	-2.2331494102254474	-1.6553741190610007	-1.8102255461064893	-2.2458727108115184	-1.6241641360324008	0.9059274037449213
43187	-0.027566546830096073	-1.6272984732816977	-1.0493726144762452	-2.3712494711298393	1.4966653201241154	-1.6462204552151203	-1.578091442863809	0.604390636301328	-2.7333389372739725	-2.9258894846584367	-2.2546847348811876	-0.08549512613873533	-2.4508019092501865	-2.0806952205494404	-0.46054384562436224	-2.3373887916413145	-2.32812944485059	-0.8365472532862477	0.25370112593431565	-2.7006886679683495	-1.198995908311952	1.542550231662188	-1.5566140959027637	-1.9066578963831593	-1.3440258140739598	-4.62795513657243	-0.1252913681524358	-1.9341818821051313	1.3015476933801242	0.5754914007115202	-3.3921849343302695	-0.43096497608398954	0.517305814409863	-1.8753727266950042	-2.4298236653894985	-2.8889301848112354	-3.4936393586973593	-1.7431828324026553	-2.3996591079516536	-1.004992178696319	-3.9033623247703004	1.1350476851105467	-1.1714209425535749	-0.41706521977514277	-2.906404389493929	-0.9430706300263751	0.05176884113716329	-0.24830388702828154	-1.009617185583373	-1.2643502049841866	-1.8226155028922122	-1.304158079574022	0.719904749397615	-1.155120032289875	-2.041373874454009	-1.2412608465821429	-2.4739034820016568	-0.8993588431738169	0.13177136375480625	-0.16146034016609168	2.1996532915998945	-1.656546537897218	-2.2069256012587632	-1.0334562336015938	-1.982943206000028	-0.8607855118898688	-0.8184231907003054	-0.6073369449272022	-2.8707221983397275	-4.163148899930544	-2.1409319641941655	0.9691205054516834	-3.3178915120242722	-0.2267659730802728	-0.8135637593959371	-0.8441617473884926	-1.2838000154332785	0.5252275175918901	-0.9863231495553514	-2.9155864125895885	-0.45676751760175716	-1.4871460073747098	0.4222512624410696	0.7865536151371408	-2.6747376601564103	-1.4473703980920334	-0.06017293595453621	0.5787060551803158	-1.8601227590773721	1.3192925889072855	-1.5129482968762193
43218	4.092078931573965	2.182861964916178	4.173971784808477	1.8667130075594445	2.09187667035275	2.8544269084437808	3.8804843889823015	1.6845736553243227	2.3793550713753953	1.0534231566297698	0.35438938516707347	3.126952368938341	-0.5412189591001104	0.6433849617776293	5.199025884009748	-0.7953368699532424	3.706969656929292	2.8950406377364937	3.896547571557604	-0.07211293551638476	6.027427011164667	7.893775620802028	3.7162985860770266	0.8788383480237294	0.8426862281089125	0.2976804054716402	4.684535903860271	0.7430007019600167	4.532778883217892	4.486740892306178	-1.1209617751977359	4.046211107185921	3.52606026401275	4.323801045680439	-1.4141945155721856	-0.4136003218430571	4.544511692199744	4.2081967538900775	1.8077717107333509	0.9233125358407601	4.251729752613954	-0.3949708186294204	0.34680408775736477	-0.3337850785827745	1.7893073527546477	6.382864684568148	2.9584857940856324	3.8644902673689097	1.7521195122294264	-0.5203420479761969	0.42291093390237056	3.2992945506844946	3.2041691968441866	1.4508557580828523	3.9106871315864735	1.532014517874431	-0.3180754871814666	2.1602220733782658	5.956424774514067	0.8678184042963695	5.556702418741982	5.90540249180263	2.779358285934547	1.9546290495857879	0.6231035752220937	2.5764389376808854	1.9925697141943943	4.354473331454716	3.3795686144975683	-2.9647955624509645	2.7766527411020636	3.303775523643888	-1.3858970395648005	3.0793814821696586	4.365920006282602	2.494672344370787	6.241331173591078	6.591270374025605	2.8386884105494308	3.1840988078274055	5.349330652498897	1.272740040883825	0.5021122201703859	3.4961296991103827	-0.7120311591452713	0.45741500952134295	2.4139119317935056	5.332935733195522	1.1981536460238313	2.2552585861715118	4.5028565807246705
43266	-0.2837584413059786	-4.31052236993709	-1.8714705505082574	-2.58218750969546	4.705895929908521	-1.2454831481433368	-1.7454293676619244	3.368208242291821	-4.691768939217916	-5.037454677656501	-2.712643225075	-0.8614915072967837	-1.9660527515420354	-1.6449744262203225	-2.4392367380585247	-1.1405254712889155	-5.19447426664498	0.5323422215981644	1.7992726458225288	-1.7791954602350588	-2.368438142201663	2.167031591963135	-0.890067467631339	-2.9106904085405856	-0.09933349407857262	-7.664306683355923	-0.44496893513095903	-1.8176452754344514	3.9659494175381926	1.353828969462313	-3.333347527430308	0.5161244168307655	1.0188964985522984	-3.2802492254496434	-1.5507030477475179	-2.9263582550048874	-4.972865536674726	-3.558007826329166	-3.143847000644511	0.5132390279691463	-9.816019960685606	4.420076826634056	-0.9854577558631845	2.992926802342648	-3.5768549897242394	-1.311472169716494	2.2333304485407828	-1.1450829889236007	0.22248168593774376	-0.09032220903435856	-2.6997995324898354	-0.7801028530625025	1.5040620483685399	-0.29226225404590245	-2.9885712227323245	-1.5483289924612016	-2.7381494047055224	0.2035979981221394	1.8856018403092758	0.8008596507860117	1.935121486323451	-2.3244787199153167	-3.65055735391431	-0.17934838055388624	-2.75400521197947	-1.5919051649926705	-1.3363771294091533	-0.4097051670322641	-4.71492615852091	-5.360400655645069	-2.156188702585818	3.560357148331696	-4.519173680315061	1.0124128517517974	-1.7794643444140203	-2.079165876085471	-2.4450138122736926	1.7224717769103426	-1.2099763112937407	-4.904029410793973	-1.7597435495057168	-2.6475959297281104	2.8463004281967312	2.4698171473068857	-1.731066506580167	-0.4480223997026158	1.2454899438401488	3.625241058663069	-0.6383929894398275	2.9200236668974044	-4.071536503628373
43307	-0.6525614882838218	-1.0442508943444577	-1.0109481115142487	0.8656558220194825	2.7468587827253255	0.6375108100050619	-0.3531128736375642	2.7599086620577924	-0.5852706925549023	0.10923751473668797	1.583264115216869	-0.430528228697995	2.7648591234794413	1.9997084929445315	-2.437401363627246	3.3823643174998375	-2.0160311731534395	1.2075191597575585	0.6532435643419869	2.8001156745891542	-2.322411956510308	-2.421791327680637	0.30529188738651764	0.8752499580564468	2.3767024070841023	0.051918711526214745	-1.0416425754422112	1.7223536593500621	0.9485687844693107	-0.23753879699206615	2.8873561225360165	0.21348437351115604	0.14725349397333123	-1.4248686381953792	3.53935903827788	2.3666639767131676	-1.4832996154047549	-1.6434625221729773	0.5386621910318237	2.4819845451742735	-4.271546533768189	4.289177008906756	1.93871475078588	4.455432159354274	0.637345510081829	-2.0091688554697904	1.6481951026498216	-0.9386797566243349	1.8026098011452416	3.1247501885463396	1.226368025081179	0.4369067943842559	0.5136872484470427	1.7435356009228196	-0.8592727367202169	0.9080806420524798	2.1235960209249667	1.465768105767871	-0.4116584344420603	2.0814755843706854	-1.695094063469242	-1.8763150899116647	-0.5180900336903806	1.4273946639715618	1.1868421407380831	-0.0158088669648746	0.46502633755535167	-0.45892092794310446	-1.0896189666281373	3.1854853680229347	0.4414359469845097	1.6585430695274175	2.192789101460927	0.966903503350453	-1.2382316342323105	-0.31318135471803504	-2.435679986010768	-1.194174622226914	0.17858616033667685	-1.0715274916513788	-2.0639012408618553	0.5092201537608448	3.2346935986943923	0.9443083248331092	3.1917755390579	2.447277123982211	1.3933664019204888	0.7959702543683118	2.194218356122432	1.5729715696664757	-2.337492382468577
43323	-1.4629306367029622	-4.197212852740108	-0.35761125402450955	0.8472102615452735	-0.7922997910354792	1.422773176407608	1.4029484416056193	-0.20976182502346186	-0.74874147977278	-1.9366028103540522	-1.2600778127044163	-3.1375051009350803	-0.26445330048101057	0.11998002685810683	-2.3043407372364495	0.40246679940752933	-1.6604459143172965	1.4785076566506266	0.6849235020681828	1.3676341920338235	1.2064433900229616	0.7219326051436616	2.5327748239084604	-2.277940745857933	0.21918766235881537	-0.9462004684072818	-0.7991115543610018	-0.5599382623748839	1.110439305835671	-0.5678943666572975	0.26149883542829566	1.1737271046437834	-1.8477885755742576	0.4293705097389715	-0.5418210032851286	-0.14723269045036808	3.592081710531238	-0.5900961110926463	-0.013672738698901066	0.08682462122664414	-3.003510197587794	-2.4454239426910926	-2.291900780465313	0.7541602647247319	1.0450424839611543	2.354359325992346	1.15379245801985	-2.298450076799561	0.4593952361907826	-1.3929010952601681	-2.681232299522782	1.4164343028679565	-2.0964572690523537	-0.15080498293801795	1.0674912180354756	-1.7817221206091196	-1.2036697517307116	0.44654946410719587	3.2827236240442375	-2.446657014136826	-4.252450433560738	2.7546772329158093	-0.5332741351790227	0.09781613937768152	-2.0164059635927245	-2.140173602581264	-2.4611685932714	0.6169328032510225	0.6793153967735003	-2.105927225566294	1.6197168377860551	0.42014060520213103	-2.147839013125936	0.3007541594064732	-0.8433636305867904	-3.0622415064382786	1.592432145726058	2.272362554996075	-0.8361704592046505	0.33711575181108167	-1.076285274399459	-2.9290893379430027	-1.5833872908397093	-0.4968159884965866	0.7234684456572587	-0.3562347024919319	-0.5636233330260274	3.8873930977207563	1.514858024656796	-2.870883625435023	-1.9242431602370589
43332	2.5901205720018625	2.968505755550563	0.5108841580338168	-2.3526512658251293	3.342574863951128	-1.919571797977742	-1.666492784123257	1.794706206083116	-1.2539900656734209	-0.6195619581093077	-0.597687621408503	3.8571127265477076	-1.8306779863682519	-1.5848962227421683	3.0349058045420394	-2.33841464796282	0.1990677019240804	-1.0804014830089141	0.9645505762218647	-3.4735854535683695	-0.7440663237553728	2.9595898843972055	-2.6678305778324605	0.761810804203432	-0.8379176749333344	-3.4693365985671836	1.9875249172822098	-0.8054791714610865	1.8262365414638282	2.5148115251960004	-3.41239157262428	-0.18949020107281409	3.433662921279079	-1.0589200780839514	-1.7007258607902487	-2.392784852802996	-5.583497463054445	-0.03146707473938293	-1.632941447704171	-0.3415399301149702	-0.24189432448825993	4.0215836954910005	1.4923204876843827	-0.48807656219816997	-3.123944581925592	-1.4245862208864373	0.18250868826976396	3.051427531260909	-0.5458365870451817	0.46095713425752266	1.1399362775357322	-1.4704341128040737	3.824352170153757	-0.21104450079258355	-1.8683050630639604	1.148530005562481	-0.9925953001491341	-0.3509790861323663	-1.144045739511622	2.8109555151338785	7.708728114531002	-2.6301039434250075	-0.8107718921844849	-0.22133388674121024	0.4066709762715799	2.0455257735746715	2.2827712956428594	0.15979382628458816	-2.511126013011232	-2.445728048302878	-2.6439172422601493	1.886574366035222	-1.2399949562633819	0.6545113885849528	1.2274816865501106	2.86471227650681	-1.1440117600185995	0.27594701835627844	0.795399928274713	-2.2890812472838213	1.9788224722136247	1.8572671065172832	2.623950401870044	2.5281402759205704	-2.9750547038873134	-0.5012306150901944	1.49709913134425	-1.2891416989849818	-2.488779162633244	5.011269714517771	1.4447911112857525
43411	-2.5877643553755405	-3.9226555492342676	-1.913385576306183	-1.970839204518131	-3.386585165538771	-1.573204749313243	-1.2344471239676664	-3.1065353258562607	-2.306654484637408	-3.1748051827967005	-3.3200542815784306	-3.5430298530822895	-3.2158025425711774	-2.7406354569627798	-2.416852020502448	-3.0817798218226726	-2.275613701957797	-1.7213937225943805	-1.9150840470790726	-2.3817069999594622	-0.6389315127379693	-0.7880985081274722	-0.8726376880317671	-3.5981220629116524	-2.799373677197589	-2.6842123794488764	-2.1092315721687664	-2.9918601816744133	-1.771221551600389	-2.2513250159628813	-3.0092171024375576	-1.5231666077241006	-3.0563543103374333	-1.3759291622105307	-3.633147930505293	-3.02847489749047	0.2568788996256175	-1.8294853583031605	-2.3096088907423535	-2.899595360603251	-2.229819379212843	-4.800477184108205	-3.9568041482146246	-3.2246117345503693	-1.803482182978616	-0.14053161840027917	-2.0237913779663295	-2.932821032286444	-2.4665643249988447	-3.902747763284222	-3.9280771728869373	-1.49555434276006	-3.308577386080688	-2.768153455067507	-1.243675897716974	-3.333879162870459	-3.4865840179080854	-2.3531454701473367	-0.18750695382294558	-4.060431503615593	-3.6277451900632456	0.0038473631757797166	-2.206046372007678	-2.526477467912646	-3.573162366605083	-3.1855909065684065	-3.522301896285645	-1.5832515317616296	-1.3880606636387167	-4.371388456489489	-1.4137853966102156	-2.3842356323625564	-4.022466981167269	-2.2368689527483308	-2.081642514280919	-3.56566973090059	-0.3992280863897668	-0.43392111038296677	-2.5760390630587024	-1.5760767081204161	-1.901762175812899	-3.798386839672757	-3.9988795541310815	-2.620024625511612	-2.8541307398007274	-3.1271143666415018	-2.8327841881142946	-0.2807993360280299	-2.069485163497623	-4.071045913914911	-2.279471528977048
43412	0.6353998301726664	3.2234204148172196	0.4987519839986827	1.244458069058985	0.34909654186957395	0.33992227471913306	-0.015688829315686992	0.5843807837784829	1.9837258484946578	3.0680345181375026	2.6985747474647264	1.7720859136422615	2.60865771702176	1.8731068080387328	0.8415444539812602	2.324659006737012	1.8013989653927422	-0.031392904904252505	-0.4384192945881235	1.7805483508547668	-0.789887825237777	-2.313663936227584	-0.5044970792177444	2.8577212901618774	1.4618740206694933	3.541724662481565	0.15881811080530162	2.112106283467527	-1.2904260320674386	-0.17466327660964542	2.9361346884325306	-0.4365171531259775	0.7755000967200743	0.42384894026008624	3.0149133981634137	2.6865043616519224	-0.48075004303716673	0.8904304304584326	1.6781082704102792	1.3498142978656282	2.909285099252853	2.1037147692971634	2.740905808252185	1.2088468456241872	1.3913831372937295	-1.5550152506667314	-0.26918619324804793	1.1914557198907638	0.9027623141268909	2.6426419515746917	3.169538951854821	0.059929626634147304	0.9183234756099268	1.3537717875187756	0.3280577229283772	2.1286588013560843	2.9809457631371865	0.7268879641660209	-2.302734747783717	2.227940645098834	0.5452732686032509	-1.292501262308284	1.5256859712156543	1.013226539704827	2.8473274572784737	1.8038485262025914	2.1268756696642943	-0.20007326312952334	1.0290931345055832	4.988062782707717	0.4783169910088301	-0.4055335641143829	4.141561640003874	0.21605357218918353	0.5688624115955974	2.2551564664561314	-1.0075834518397282	-2.2010437971734973	1.147012316679065	1.270296904590369	0.21696681440478915	2.8669939465105543	1.6935534924346531	0.03765430629384969	2.2892407122379566	1.9065169611579567	0.7801652252327274	-2.564460020409296	0.9477427508119991	1.3451495942184453	1.3282510829405547
43454	-1.280649119812008	-4.54004687779485	-0.6744840018710623	1.1305858768528805	1.5722479363643234	1.7558668523044032	1.2275569670434827	1.901653071512745	-1.271707573724711	-2.097046098563964	-0.4853985226823398	-2.7885439422912595	1.0467407983531396	1.1104178813875212	-3.150490353506715	2.047915187952784	-2.7993353747800938	2.3246172785712558	1.5545835171570228	2.5703245802356918	0.09231886348321083	0.29700578468306293	2.6693084920063272	-1.7468340104993336	1.5981679633200396	-1.6199204806872112	-0.8724677848554666	0.3442044087134195	2.3992293335674493	-0.03827644054204726	1.3710093899265317	1.6106134863689285	-1.080797519740814	-0.3572764657348628	1.198793585684769	0.8343244649965003	2.227693199865533	-1.4190642120911798	0.12325473395736908	1.6188707748948772	-5.704799889122052	0.7066934337666245	-1.0029945052173275	3.463332340731462	1.0606120419475786	1.4295147709433116	2.4817484000920516	-2.2922630746414465	1.6144401512044224	0.46647052949362305	-1.9276009469056858	1.731445410442894	-1.0726527463307913	0.9571129392811387	0.5127713494834627	-1.0757997760129443	-0.20048986793815793	1.4526526077131758	3.4560193226236073	-0.8110109829498322	-3.92817741519877	1.697307999925953	-0.8879837204155874	1.0623130578357785	-1.3489614092923785	-1.813908835344442	-1.854401031974656	0.6707849608155937	-0.20105722615110355	-0.9512823742481482	1.7102165143193142	2.0201809606150816	-1.2980586579261673	1.2239099725919829	-1.2005952030445184	-2.8523885319491336	0.3807209681788426	2.173712782789348	-0.4881367695924147	-0.53097902976881	-1.7728540077319783	-2.4585269132662955	0.787539776490029	0.7117376675377338	2.1648451598574083	1.0543691209084969	0.6619321595017369	4.795873484030638	2.6099733084306926	-1.0945811464898823	-3.0097141026656535
43908	0.399311769568768	-0.10758369091693054	0.38714230098088254	-0.20609091133336124	-0.040818150005764525	0.05148095414055387	0.3022796233550204	-0.16222944241944992	-0.09134184952566837	-0.4161092373692157	-0.5668981832950131	0.16458335832881388	-0.7875999951096186	-0.4935751167329272	0.6528656141682732	-0.8475694498938051	0.23869723796776438	0.08543591524229543	0.35833053370574125	-0.6824821824162414	0.8319133673742147	1.3603581761835646	0.26343687370045127	-0.43199997991765415	-0.4223642718057168	-0.650912886739295	0.5375240693066633	-0.4618337247770352	0.5397087267511465	0.5097760301662944	-0.9560212719443377	0.37492761961589904	0.2766782437396389	0.40172620465575326	-0.9997107622868312	-0.7710698166922576	0.40792393051939824	0.3776493237646673	-0.22285711944987763	-0.39581408240811045	0.32579973967759396	-0.6522902210414093	-0.5381528136484537	-0.6821840965173835	-0.2421080494194392	0.925697528908624	0.12499635169617784	0.33601046347141306	-0.19508822823379635	-0.7496998392938681	-0.5382285627206097	0.17059300091617696	0.20542513979759103	-0.27129997571907694	0.2974905945520605	-0.25613590178657764	-0.7370013814634899	-0.09375697902026348	0.8516478496161762	-0.38224024709837545	0.8149380127112691	0.789679728683733	0.01834363125933619	-0.14800373042683224	-0.49687494909992647	0.009870243910059306	-0.13155720187835757	0.44502827218072627	0.14505000240567167	-1.4228855097990667	0.019043667212196747	0.23780711782528652	-1.015391938669228	0.1483182657889589	0.44062033275312995	-0.011210283366673346	0.881448962948721	1.0149839047000533	0.0681753412480839	0.09519980499437519	0.6919864370131066	-0.3232876952991509	-0.4557494170286821	0.2781732495376885	-0.8355135054828469	-0.5177658047032305	-0.006602797128719917	0.7146979240805866	-0.3499805648122609	-0.008810575207081506	0.4550349893049358
44006	0.4958523154673966	-0.5908328611006473	-0.6071460904793693	-2.8049839164244337	0.7856694326520919	-2.0698182850292586	-1.6532082791005476	-0.22747561596442312	-2.4265966270588337	-2.679420061605007	-2.603859072925364	0.6204304451601494	-3.3690712809333787	-2.784697371650781	0.797319905305353	-3.5709521014082353	-1.3734626939934798	-1.4407235270381105	-0.001985027371282644	-3.893851335244965	-0.550613307292334	2.3837753831811934	-2.0348170790063294	-1.8427831912015216	-2.170185251067193	-4.570159200723717	0.4249053778736044	-2.4295435234179212	0.9077999574125819	0.8328179892587262	-4.4644102288755345	-0.6315511513118071	0.8396714145088691	-1.436482277147042	-3.573315942364609	-3.7022076550530496	-3.577342734813825	-1.065694116826152	-2.588058853830951	-1.838310704191213	-2.0067052712058255	0.13695667827366675	-1.4499956136064853	-2.0188508241807632	-3.3095917036594145	-0.5738005491292522	-0.6279431610678545	0.49631063821916166	-1.665724898035859	-2.0957866694078615	-1.8138050785776234	-1.6457570420426948	0.9609022005843679	-1.6996369617592872	-1.9024604061388162	-1.2464502755755238	-3.0263536495939447	-1.4338489859091408	-0.16470865041318572	-0.4337941302322399	3.5851273209351535	-1.4175322302471969	-1.9422731169009277	-1.504877061392405	-2.0705368019335086	-0.4770981382310324	-0.5507715588686584	-0.49346225572934443	-2.6171391328252973	-4.992559561162818	-2.542141348799696	0.43016109689590376	-3.770407484547335	-0.5449680821856645	-0.20958138723129371	-0.2145349513977161	-0.6587982581507528	0.6680858878167066	-0.8779093680254094	-2.6171564092282154	0.48232818121193954	-1.1813738491432373	-0.36700204196371133	0.6314717308475384	-3.9016592848997296	-2.210990993729154	-0.3853969752631019	-0.21559762734869486	-2.840013260437927	1.331434875234014	-0.38065006327369655
44457	-0.15258557273149975	-0.40466653903103356	0.016074286994672615	0.6911001449289971	0.46586959678645934	0.63790541060981	0.42655345920516646	0.6374672672264965	0.2349813326419512	0.2507225124052914	0.5648518053897884	-0.30928777253407047	0.9525258199181492	0.8019256663366277	-0.578642737370186	1.1480250924775122	-0.21630153284340198	0.6774475363905406	0.3504234267522717	1.1879207483523768	-0.040677156661407254	-0.41036556720960604	0.6998349602966644	0.2548614253705588	0.8161156655314394	0.5373406263204139	-0.14162020465277647	0.6488767009852965	0.3512247470588612	-0.0219430243133254	1.1404502557454697	0.3932174781974128	-0.09560463692765966	0.1182234565136	1.0724070483981412	0.9297792001829219	0.6689372271848719	-0.06716638300885036	0.5182355699671606	0.7827699781410951	-0.6788760212062188	0.6135263091461319	0.39494273086720794	1.2084517559197743	0.7230953120628589	0.13997839633102993	0.6326251062900583	-0.2940227414773531	0.691226517892887	0.7599433086137939	0.2693288189102446	0.5620761891306352	-0.07207491478615113	0.6192928486583454	0.3311568323989207	0.2523476605573358	0.704041310699999	0.6086559638861079	0.4675838363380994	0.2999811905934566	-0.9491373456036658	0.2916870538206361	0.21807274405499885	0.5707217101789067	0.3582228191192589	-0.018351392240746778	0.033991126642059444	0.20557845235200856	0.3224570215537078	0.9886498943376272	0.6748079738269214	0.4504031485351754	0.6934082066007774	0.4185481236529961	-0.11527786668378903	-0.19759233158876705	-0.00662329549573637	0.1390008944111909	0.19530754842828385	0.2868737914787046	-0.34694149622762716	0.056492094524617564	0.5800861174991861	0.20839267538220874	1.186089871601391	0.7705061953423078	0.38193843205265354	0.7439519680802693	0.99555445048246	-0.01688489904543733	-0.39980451437413467
44712	-1.3370698981204792	-4.5961634698682445	-0.9472366054779997	0.46857030664493005	1.502412116508974	1.1675033470841107	0.704391816578265	1.654991388429932	-1.7836240667365177	-2.58216366918382	-1.0048982859178464	-2.734862998169206	0.35679574951998716	0.4861990082699794	-3.1078925924087066	1.2891168192937121	-3.103215338772772	1.819527765097711	1.301058480836576	1.7145996943544242	-0.2532749777116994	0.39597578820420276	2.025466541902097	-2.0975749947315774	1.0535869318526874	-2.4283009612151627	-0.9738433087021118	-0.19056366841618066	2.249956774645442	-0.09867749963403782	0.4956069030089594	1.242561116055262	-1.070753500118419	-0.7899456487707104	0.49160852569183844	0.09271169557471887	1.314593361746026	-1.7410129581077394	-0.45801176503421437	1.128593730759049	-6.012286624038941	0.6292680236743037	-1.3026776585302364	2.900095275774529	0.31723212612757834	1.0148586569450884	2.1081745143683817	-2.300280314436612	1.1312380254433556	0.018758293424756267	-2.2536422848921567	1.2044925940381017	-1.0334276966232234	0.5033934348088779	-0.024639380560158797	-1.369591996332016	-0.7857454809853777	1.0048610260983266	3.039749842224081	-0.9585234801607472	-3.3843941451576938	1.139775931423027	-1.3432415709821588	0.6241856120901259	-1.748142951303057	-1.9740141701747367	-2.009299079442166	0.3567768071443399	-0.8171139899712506	-1.7710646557167176	1.0446827870080613	1.837512951168942	-1.9370519627563259	0.9129852725056916	-1.3886225873229177	-2.9219831885117054	-0.0012619932151234359	1.9362971300602714	-0.7788442396606864	-1.1278663591678626	-1.8457918244718803	-2.677249450864279	0.5956733922736858	0.6125978022480192	1.341919705745235	0.5357043878287442	0.41968248598429136	4.33239418291694	1.8986370503214722	-0.9645747975454908	-3.1562630784760612
