featureid	fun1	fun2	fun7	fun9	fun19	fun24	fun34	fun58	fun64	fun70	fun111	fun112	fun113	fun117	fun141	fun153	fun157	fun166	fun188	fun193	fun196	fun212	fun218	fun229	fun231	fun235	fun241	fun251	fun256	fun258	fun260	fun262	fun267	fun271	fun272	fun273	fun274	fun291	fun295	fun313	fun315	fun329	fun330	fun332	fun343	fun344	fun383	fun417	fun542	fun548	fun558	fun572	fun580	fun592	fun598	fun599
395	2.5084321275691828	2.6305117123419297	1.7780956294766987	4.026085561297949	2.7479463617194204	1.1436141031529905	2.671685901405565	0.6233028738560273	2.5095688195615256	1.9695120512278093	3.009931064306791	1.333852323163361	2.6850398209457373	3.678223830363812	1.9580996697985746	0.8204931804129332	1.2548376657490552	0.6398446084674022	3.7221462915312475	1.8257583803291446	2.814712975832439	2.3199568810973874	3.3390060357988713	0.705137377388555	1.533575245407914	2.269669406096197	1.2801196334400062	2.059932104425867	2.533781274071456	1.5214625570253317	1.0091681818921896	2.8304012160713112	0.15331379021100788	0.894693167811359	3.713316573529007	1.6780549772886555	0.7690404492675732	0.2094139070131127	0.6147182779190807	2.643973584094544	2.3517694868544226	0.53439258045251	0.0535813908388596	3.2675707773444165	1.9979269186032844	2.4589209501577796	0.5551188211842337	4.24013352933574	1.6332232469041674	1.866871327730886	1.5497252008479958	2.3074679959176008	2.539272924133477	4.016771223519678	0.8767303651263763	3.0775308580513236
408	-2.6757303282557636	-1.5069682702818366	1.4977676210843216	-0.4330011193755594	1.619015179038415	0.3845967622336924	-0.7458483786908973	3.8001819659032225	-1.4796473430789896	0.4114565728885087	-1.2302590753975118	2.3051139492754147	0.32532497170708685	-1.5074869188762128	1.5820199348075743	4.656358452504925	1.9896608536530946	3.3014111351501456	-0.8036476924522924	-1.6128821058200566	-0.4186721170296126	-3.3110178828892027	-1.320681586696613	2.3901723347358494	2.5691656676128654	1.1577443556803748	2.6342129723263414	2.326599572940089	0.05769798237704071	-0.7347986120368071	0.33788676145245283	-1.2560915076990284	2.4254251433761675	0.6833030744582043	-4.96434480589982	0.9705742659470888	1.3656876014524555	2.27871669463687	1.3596138616355689	-1.0228603124504971	0.8171809868143667	2.1852740112920435	3.2525665226239253	2.9059835153402958	0.06410737568269798	1.2933268127372481	1.4214631902996064	-2.273955571563007	3.1600465674782425	-0.024950410390708777	2.4836368639725257	-0.7138986208280984	-0.6296200842768815	-3.18893117091301	1.9211957013076908	0.04593616465440198
436	-2.321179970127054	-1.9590808992188737	-0.4269424983606107	-0.5960678863430557	-0.013140645937825962	-1.2324298318104523	-1.420078031891428	-0.6367265220518625	-1.920963382981331	-1.2629001159843025	-1.6317185581033933	-0.5789768820869494	-0.8815844728195398	-1.213271056675774	-0.9278005464371422	0.4024690612094905	-0.8552107755743572	-0.5418715758030906	-0.9569773142886946	-2.800715556857363	-1.4973831913818838	-3.115602836130472	-1.3884344054794	-1.0508852648468412	-0.2875966015665963	-0.465148668898671	-0.7346127297364801	-0.5789668658208891	-0.9616512117266276	-2.1091700006665115	-1.5250387594674302	-1.3061058632061908	-1.3158053502563822	-1.8819640715185948	-3.1294536629296705	-1.1911432607381323	-1.2960675276995255	-1.1142429647157073	-1.4647775244992018	-1.6405028141003548	-0.8777672468030984	-1.2399880037872701	-1.0778132375483018	1.419508861881745	-1.7290713615591426	-0.7686177444140417	-1.3511621233223554	-1.1724308314528125	-0.15581555770421496	-1.6689963871353177	-0.4104981740910573	-1.927088161124266	-1.162947866458877	-1.8322793502668393	-0.959737121742106	-1.1224171897273805
521	0.18720479587956995	0.7513184396123966	0.8224498705071497	0.6542573494646617	0.9164698152795748	0.5936787542958171	0.7169318056455404	2.3593765189141416	0.6651053067882486	1.0930254407775506	0.7660374320105195	1.4406560557711674	0.9185975553524639	0.3667091287286028	1.6188725681378575	1.852469142415974	1.4887357453040666	1.8386237419478526	0.6435796882400291	1.2977315430225733	1.1540092480069357	0.5666847579638625	0.5591178669584819	1.7726924019857069	1.3937443951338349	0.8569233384475232	1.8755592420304081	1.842511101385837	0.7218499790866397	0.9846443461025163	0.8517088593937361	0.23980952881177467	1.8404988746513156	1.522983770423125	-0.025177740619348132	1.3015070132183932	1.276547977360957	1.4951264240973652	1.400102841940924	0.7538116944577462	1.1400802400128918	1.7504592389535543	2.1658668468126914	0.4368810070594966	1.411103023836121	1.447297977692048	1.277802800814197	-0.009209760537777445	1.7633458980388594	1.193331279254983	1.4880454734178714	1.1863453253918121	0.4166461624215134	-0.04524580182234628	1.364315540973583	1.2032383852436275
555	-7.136811160927261	-3.953299090587384	-2.3750209495850925	-2.555918563381466	-1.145171480054435	-4.5615849313374985	-3.5718720105965	4.528764989933682	-4.405922179944545	-1.8300230164661826	-3.409407113224815	0.3354146399521542	-2.020506430683312	-4.705653345064105	1.1051998095103581	3.159636107028198	0.2670589836516504	2.080186145051846	-3.076622750070504	-2.4047159030876566	-1.4232605153447802	-6.122166162529579	-4.054988194687025	1.2534131060439344	0.4801495636415014	-2.079814311626958	2.3099545519830644	2.590368166664212	-3.1336893294406427	-3.3784669224658423	-3.628192336423257	-5.743035931655402	1.127263798055453	-0.724002996688456	-8.544638238169178	-0.8207295448700296	-1.4012110457606342	-0.342617230792186	-1.0070824085864032	-3.6230579848722684	-1.0573908166306767	0.9048446099098222	2.9179018540721575	-1.8644627109437124	-0.717988808913977	0.6117439966016708	-1.528733389065719	-6.32768418227359	2.469835447116714	-1.7802121108936648	0.8227009029187127	-1.8919920544422035	-4.835832505575192	-7.243368477655183	-0.5940679641628936	-0.7215169988626448
710	5.912534271429162	3.3021094380086087	1.9659080183963022	2.9016546598248585	1.3514103225726382	3.444903064794702	3.1064109231415373	-4.4169148632858395	3.660315212165034	1.3927651509729408	3.0420145242772643	-0.5500873688855397	1.891756691017735	4.485503656293669	-1.0626152215088052	-2.950194908236519	-0.5795253125593147	-2.292097526316828	3.159770887463994	1.5011432782841245	1.2920100514070354	4.799902012245745	3.765599766263359	-1.6641046579292793	-0.5419137604054134	1.8864887989674768	-2.300125118659978	-2.225025918420088	2.7774409166504452	2.3784855347278344	2.53077707879875	5.05083775667664	-1.8146240043871797	-0.08006368714420303	7.382856055750139	0.4318086420202514	0.5826828672442964	-0.4911835324962084	0.14942122662859636	3.0933999238419077	0.9471794457139202	-1.4705280360636628	-3.3335990490965752	2.4609645077628812	0.3477463890202521	-0.42526726484388566	0.6027857113903909	6.094746244659003	-2.1858095979288903	1.2254897211716942	-0.8554047741681863	1.4209930890684517	4.197311622716464	6.656982489979731	0.0014212496855232626	0.8684797317673608
834	0.7936332423414916	1.6524082106905222	-0.13429796458432364	1.5642102720875621	0.5227703650033745	-0.45569516441816743	1.1978120985787593	1.9015591296075254	1.3583467931136703	1.1808568596935223	1.739255365252485	0.7537747102999888	1.1596857112256842	1.230701970869909	1.8814402845080274	0.3129718318853329	0.9943953934180043	0.8807869281790633	1.5758581814662975	2.652601063308702	2.1894717028522814	1.9653102160697162	1.4415139526307046	1.21182674733263	0.6060761686358087	0.36723792512946907	1.6366643315479448	2.1044027595127917	0.7314100830091423	1.2727684695407517	0.14029661348400252	0.35986052951008995	1.0863377280089992	1.5661119199539788	2.0452594521532865	1.2691655667811208	0.5433473151867204	0.33754512150813465	0.7776414558558227	1.4161987767002184	1.28610061556556	1.179345430660599	1.414518967839123	-1.0555914951662597	2.160090177293295	1.8586009200922984	0.4104172976282747	0.970082279809088	1.2686495405336862	1.600541008513815	0.8898870672730894	2.1622617115235325	0.3306758076677916	1.2376791085130545	0.5302106430368052	2.20232847648894
865	-1.4855291381583253	-0.27503543628960436	-1.3969363198848403	0.32821288683230576	-0.4530565790558453	-2.207088766945666	-0.49146026650699726	0.9406180526433996	-0.5907972970634732	-0.369064312216701	-0.0062691091634824725	-0.41804166888413025	-0.21636863841455034	-0.4009912051790672	0.6520012441055822	-0.3157244212181996	-0.29422583567878835	-0.19720042519333847	0.15063576047345806	0.45459895441994197	0.6158969568366066	-0.5696185994930416	-0.23318454973381508	-0.11795048035667599	-0.4313528934032247	-0.8700685996652846	0.5281159803348133	1.1118084359868368	-0.755284414794446	-0.7307161541537917	-1.6724546035089065	-1.4153475513049074	-0.38100272726782614	-0.2070343218911656	-0.5850984611006498	-0.19995659780603914	-1.0487109615030208	-1.1409836699552045	-0.8618181285323103	-0.36462347133512907	-0.043381047468284556	-0.25396877373582144	0.14944148920561906	-1.4872627106837797	0.49925528361436444	0.684597132406299	-1.2215402808370026	-0.7245737002127961	0.4151301160402018	-0.11090160506464763	-0.17371784138960916	0.3645886605559119	-1.3438361855793861	-0.7854155561900473	-0.8728728425717567	0.8324164624147793
916	0.0704650211985931	0.41215498669000716	1.4427590872449845	2.9646784524927927	2.5900146235866934	0.146633298909209	1.0419187656736812	-0.04209796552462475	0.3842079810416199	0.5961331264504188	1.0486849906851965	0.7856603271823317	1.591650779220012	2.105933001411446	0.8209992373571957	1.3753462109033767	0.4119931294047685	0.2100209521380204	2.347236599504912	-1.2477698471246024	0.9527214641795858	-1.0366466410962536	1.613419704481378	-0.2843893859420452	1.2662466406766626	1.7542197401949389	0.4640475050457885	1.2208343786703209	1.4416471386093193	-0.6357344689557629	-0.339667116218401	1.408078959061705	-1.0001081062185593	-0.9890118422206327	0.13210712875963154	0.40712637669138174	-0.37673558286587616	-0.647632512217875	-0.7065900347482443	0.7700497287967814	1.2909160641154527	-0.6109872642324656	-0.898436218364332	4.670836456539149	0.02437499827913503	1.4115426501864712	-0.5958855785991926	2.6618137112872815	1.389321709289959	0.04911458748583164	1.1186560231184173	0.09642042756206526	1.3037892072007615	1.7828544834997775	0.04892167500760425	1.544325447797489
956	3.190939423955287	-0.23680023199414355	3.8036299812331116	-0.7782288197847278	1.5105582274853135	5.583473529578847	0.7621807288971573	-3.8210274480983077	0.7193871707839476	0.24874021469209784	-0.7318714697803294	0.5890027687493091	0.24324130097815588	0.9470127289598148	-2.673330569312549	0.6886832198846304	0.01883282383634735	-0.3008349995777252	-0.5605944159382454	-3.237550389432294	-2.6211003677310325	-0.14642202978682084	0.2127554923358289	-0.8154688641785095	0.8664198704999437	2.353875835729287	-2.410112033600019	-3.828444241175327	1.790257332293741	0.6913006616067796	3.73024993306861	3.6959550359884443	-0.3665388517662783	-0.9861184037235315	0.373022105646491	-0.3336989948983553	1.8887062434812079	2.0838208003143563	1.1587112578329297	0.2352473959525483	-0.39034437502649855	-0.5805612788064998	-1.8661921453940946	5.688154207035808	-2.6675182113113456	-2.5104315466403873	2.308907265781004	2.1603524796845437	-1.5998422172460929	-0.8164835158400552	0.01614341736769491	-2.2801683660542533	3.4642434080006463	1.8709389241216865	1.5923651192766453	-2.9584660124389806
965	5.466251230440575	1.7526594098434831	0.07623317060432577	-5.683725224950818	-4.384589876704371	5.14507863160732	0.37695344718195545	-2.286318341370719	2.438057254819626	0.5547450778934973	-0.3413099225999324	-0.7475778889607032	-1.9528059158853392	-1.8063795910752118	-2.5476436899868524	-3.474353045659964	0.00989841083919532	-0.40105420319345664	-3.771329771956937	4.1112253924851165	-1.764674699042077	6.480737708838845	-1.1284942597485883	1.0369512880012797	-1.9447662360452789	-1.4522583662478132	-2.042961606953425	-4.71482545106601	-0.4236607059639992	4.6065021354833515	5.214094425590616	1.6066305714275202	3.124187360526128	3.646948366091957	4.7470860351101685	0.34376194371199476	3.5653657204630993	3.8771351651400856	3.9319957908929064	0.883468145227841	-1.8577881403739225	2.12362482237653	1.4564740311229232	-7.7136722191125315	0.3244044062486775	-3.7942186882991797	4.363225516999195	-2.0103601696472952	-4.168620221043501	1.5018084928198367	-2.065782393739338	0.8047216977661009	1.3802024232711396	0.540354983077977	1.987317305073076	-3.7346456103286676
1486	0.2667480761094867	0.017985465014026786	-0.325710811115292	0.8639616498709779	0.1254113515329863	-0.5575567464547655	0.10075890091490802	-1.8183412685932772	0.017393549828872423	-0.45349861269617286	0.2192054252623102	-0.9201585203354627	0.025458227665057787	0.8156138205012334	-0.7500041011652483	-1.3424253522678635	-1.0087965134718355	-1.4950939441333344	0.6929287364961179	-0.7657973736334798	-0.10008335680216529	-0.11491730865636329	0.5206928178240297	-1.459597734959991	-0.7741295963662322	-0.10527649894930602	-1.219565301514343	-0.8063274115119148	0.06435321279955786	-0.6724754012273331	-0.8007726851783459	0.47075056836975604	-1.792046893663903	-1.284354035523317	0.9204686170784535	-0.7185687215013266	-1.1531002309062426	-1.5446822932720785	-1.3175097081720126	0.04866423553577093	-0.26782557624310677	-1.5469377134319096	-2.0142095943855796	0.772458018882066	-0.6655173835441033	-0.3918184605270424	-1.2628048502358524	1.3216870173331192	-0.9360119342132901	-0.5947602029213013	-0.8310005929390691	-0.39841487324015623	0.23367663679704173	1.1823978111787703	-1.126711960981715	0.03040401977224738
1500	-4.467311384902793	-1.280873787223829	-3.1513268934923833	2.5377945635826222	0.20353551838221393	-6.287867098800367	-1.2448419029385023	0.9582296131442867	-2.079710298117958	-1.4308607479430449	-0.041546745484274755	-1.4587944989823043	-0.10589858974461086	0.0227641601882375	1.195139304684937	-0.7649466780017378	-1.4985841793448156	-1.517183207396426	1.5449330834871982	-1.0887549250214894	1.3351380869604161	-3.271212398608166	-0.04615785801429839	-1.7577456603758475	-1.0439933641368813	-1.5770132985934533	0.5068192168792306	2.645849150833798	-1.5386418565970206	-3.4156112738695232	-5.454210929011714	-3.099656295195522	-3.067783230965383	-2.5517519713235393	-2.1262408521986598	-1.2207104011914311	-4.036560408791349	-4.556461092619238	-3.8927642029164957	-1.183880935929973	-0.000635744124409171	-2.3794748562614485	-1.7373969518885166	-0.37529126554390757	0.1396713531624385	1.8499393001952242	-4.663440403205398	-0.20298942519931007	1.0863866751401678	-1.305068532702405	-0.5602844640365781	-0.07231065088366995	-3.0557217023552496	-1.1360597043357696	-3.2366703750489423	2.3896007456231527
1531	1.3402739765128144	1.2544447906272342	-0.7227186484488299	0.9160029267893692	-0.416928357922851	-0.4733037755002156	0.7747557711729455	-0.8582794510342495	1.1155008325496563	0.263598517438546	1.213576533842194	-0.6997942258223528	0.34259520134071086	1.1633422890185576	0.0977298520657594	-1.8361740632940349	-0.4841538668321208	-1.0901899642922621	1.038805986078286	1.6458923486422696	1.0680486353066367	2.055952918714741	1.1503041355126604	-0.5915240655881913	-0.8489336996009502	-0.3396615269016936	-0.46636672163387927	-0.08935208646842427	0.2574757884692178	0.7097782096175371	-0.21947209075985658	0.6363242473554115	-0.7037009775750597	0.2299661407953309	2.8445083243882645	0.05684790943116669	-0.46883966610658734	-0.9547448211021603	-0.3836650432007189	0.9708597091097211	0.1788307316581141	-0.5417552561662287	-0.8937631041426997	-1.5316462275430425	0.8069298297784384	0.2396309345588522	-0.5631443180423066	1.4009876138798218	-0.7946813057155452	0.598607606459941	-0.6957921299874392	1.1316259756971665	0.3577041135224537	1.847655200545594	-0.6805024050877198	0.9169690498492346
1726	0.22511899494537246	2.0922119749086026	0.05299927206474231	8.10109831013209	4.197797415759981	-3.3887229368455882	2.5380522174998146	-1.3326442610423452	1.4594751162813444	0.7478793056887352	3.7862709862324246	-0.47988037055128646	3.3831206396680966	5.785791521789826	2.0290114999132083	-0.9108014930945887	-0.8667761782110732	-2.262377442576907	6.6882183944714715	-0.40608434423691003	3.949529984429577	-0.23452591859247063	4.7812265574824675	-2.5123736417456257	0.38867957515862717	1.9432123537217298	0.11530899799841465	3.108463699928527	2.3417705177918164	-1.748770555679196	-3.559711763802944	2.2406232630759715	-4.634873549347922	-2.855282256811013	3.8114062936952915	0.13986040463371685	-3.446481044390319	-4.988035983510386	-3.879293859397717	2.357767257426751	2.5694474142244514	-3.319595665845413	-4.195734155158046	6.16703746973451	1.1969190908550231	3.6897567343487547	-4.291755876678264	7.149850637197174	1.6174564368613273	0.290747104690787	0.5559119222612214	1.7912551702483042	1.598382147312476	5.787351013593705	-2.631514892538111	5.28735313511083
1767	1.4733455315718964	1.2048163844148494	0.5289402891460351	1.8946065285003628	0.9788396536431224	0.3838915375589354	1.1905853561095094	-0.9041232021651338	1.1833904249385436	0.5839614685735028	1.3740767653773946	-0.027831116186773752	1.0318930088511422	1.9147277919156351	0.2606218399820683	-0.6363657307170174	-0.06875656388352744	-0.6314758749575212	1.767049992804684	0.5536605865146393	1.042424140172121	1.2474688592332042	1.6406316470744682	-0.5034590297494177	0.07612205839959163	0.7929216067029523	-0.2740938260920057	0.16301511888831136	1.0618270699909103	0.47995157388782195	0.20134411452538853	1.519367546731006	-0.8219000428298885	-0.18113600863578866	2.34321219596058	0.2992515081332806	-0.1810120799891767	-0.6300569743185784	-0.31752522708984077	1.1789438055402641	0.7294560259703453	-0.5700084946818065	-1.0724752775735802	1.3706771767933699	0.4793779842126493	0.6134023955534739	-0.2955386554012538	2.4277912545364635	-0.0782599646009815	0.5157475395955593	0.04891337731376692	0.7888693484547444	1.2478040408548754	2.3900575860143523	-0.2022338429194417	1.1266445246202266
