"","Genus","Cluster","Importance"
"606","uncultured.Rubrobacteraceae.bacterium",2,0.00178275894905656
"607","uncultured.Solirubrobacter.sp.",2,0.000159359050898965
"608","X__.15",2,0.000159358721486793
"609","Conexibacter",2,0.000159359308769007
"610","Parviterribacter",2,0.000159356819233946
"611","X__.16",2,0.00178275899279566
"612","X__.17",2,0.000159365146080728
"613","Bacteroides",2,0.439900758705764
"614","Barnesiella",2,0.53457343101724
"615","Coprobacter",2,0.0296426147890929
"616","uncultured.2",2,0.545362482346845
"617","Dysgonomonas",2,0.0001593573019568
"618","Butyricimonas",2,0.00015928008700044
"619","Odoribacter",2,0.178918580390844
"620","Muribaculum",2,0.000159350913146183
"621","metagenome.1",2,0.000159352678387479
"622","uncultured.Bacteroidales.bacterium",2,0.0101043442858533
"623","uncultured.bacterium.6",2,0.0406519324587931
"624","uncultured.organism",2,0.00178001981513829
"625","X__.18",2,0.00838370783441704
"626","Alloprevotella",2,0.00336239493540695
"627","Paraprevotella",2,0.000159356935661052
"628","Prevotella",2,0.000159282043607249
"629","Prevotella.2",2,0.00342874771734745
"630","Prevotella.6",2,0.000159279965215961
"631","Prevotella.7",2,0.000159298804158231
"632","Prevotella.9",2,0.026386194086297
"633","Prevotellaceae.NK3B31.group",2,0.000159284444742731
"634","Prevotellaceae.UCG.001",2,0.00837507499046482
"635","Alistipes",2,0.507821815780173
"636","Rikenella",2,0.284152823398726
"637","Rikenellaceae.RC9.gut.group",2,0.0034037252516617
"638","uncultured.bacterium.7",2,0.00178464780960463
"639","Parabacteroides",2,0.0899024937107649
"640","X__.19",2,0.0034045316379297
"641","Chitinophaga",2,0.000159355240337738
"642","Ferruginibacter",2,0.00180613178407107
"643","Pseudoflavitalea",2,0.000159364100113014
"644","Sediminibacterium",2,0.00834491060484684
"645","Terrimonas",2,0.000159364112901622
"646","Vibrionimonas",2,0.00178170056728776
"647","uncultured.3",2,0.000159305853136294
"648","Candidatus.Aquirestis",2,0.000159358879451785
"649","uncultured.4",2,0.00016181352264622
"650","X__.20",2,0.000159294630928528
"651","Rhodocytophaga",2,0.000159280769373392
"652","Hymenobacter",2,0.000159298802191451
"653","Ohtaekwangia",2,0.000159364098157424
"654","Arcicella",2,0.000159305742109293
"655","Emticicia",2,0.000159366871028088
"656","Lacihabitans",2,0.000159356791612796
"657","Spirosoma",2,0.000159278879372516
"658","Flavobacterium",2,0.00181094871631947
"659","Chryseobacterium",2,0.00341418988865983
"660","Cloacibacterium",2,0.000159302374891713
"661","uncultured.bacterium.8",2,0.000159384038613049
"662","Olivibacter",2,0.00180930428225053
"663","Pedobacter",2,0.00178001974755405
"664","uncultured.Bacteroidetes.bacterium",2,0.000159365157641073
"665","X__.21",2,0.00178097999794292
"666","uncultured.5",2,0.000159364112039808
"667","FFCH7168",2,0.000159278723006734
"668","uncultured.bacterium.9",2,0.000159298793095877
"669","uncultured.Chloroflexi.bacterium",2,0.00015935921084113
"670","uncultured.bacterium.10",2,0.000159294138681428
"671","uncultured.bacterium.11",2,0.000159364104376252
"672","gut.metagenome",2,0.00504540907546953
"673","uncultured.bacterium.12",2,0.0497632282464475
"674","uncultured.rumen.bacterium",2,0.0332285422182484
"675","X__.22",2,0.00842262401890622
"676","Chroococcidiopsis.SAG.2023",2,0.000159278809473422
"677","uncultured.6",2,0.000159278920688877
"678","uncultured.7",2,0.00015928233148589
"679","Mastigocladopsis.PCC.10914",2,0.00015927865889108
"680","Scytonema.UTEX.2349",2,0.000159281259821346
"681","X__.23",2,0.000159279798986968
"682","uncultured.cyanobacterium",2,0.000159278830168495
"683","Mucispirillum",2,0.00341201170111897
"684","Meiothermus",2,0.00177858222264592
"685","Thermus",2,0.00179291499934962
"686","X__.24",2,0.000159364117614687
"687","uncultured.bacterium.13",2,0.000159364114332887
"688","uncultured.bacterium.14",2,0.000159358728191087
"689","Campylobacter",2,0.0668808704104505
"690","Helicobacter",2,0.569407083867569
"691","Sulfuricurvum",2,0.000159364288124525
"692","Sulfurimonas",2,0.000159383986757142
"693","Tumebacillus",2,0.0001593587287292
"694","Bacillus",2,0.0555090966950336
"695","X__.25",2,0.000159282682414579
"696","Exiguobacterium",2,0.00342897464488105
"697","Paenibacillus",2,0.000159298801081349
"698","Paenisporosarcina",2,0.00341582128537678
"699","Planococcus",2,0.000159280986184653
"700","Planomicrobium",2,0.000159298795562261
"701","Jeotgalicoccus",2,0.000159298802462564
"702","Macrococcus",2,0.0436639205886932
"703","Staphylococcus",2,0.17275524198342
"704","Aerococcus",2,0.0482608641088595
"705","Atopostipes",2,0.000159358805710899
"706","Dolosigranulum",2,0.0050462885557297
"707","Granulicatella",2,0.000159306319557005
"708","Trichococcus",2,0.000159364121646261
"709","Enterococcus",2,0.584783052097128
"710","Lactobacillus",2,81.9593615581099
"711","Leuconostoc",2,0.00340434687316568
"712","Weissella",2,0.00838863720947326
"713","Lactococcus",2,0.00178353333431029
"714","Streptococcus",2,0.763075737951297
"715","X__.26",2,0.000159290759288979
"716","Christensenellaceae.R.7.group",2,0.182202329270986
"717","uncultured.8",2,0.000159280853059464
"718","X__.27",2,0.000159280576983493
"719","Candidatus.Arthromitus",2,0.605960170064757
"720","Clostridium.sensu.stricto.1",2,0.0154211597863432
"721","Clostridium.sensu.stricto.11",2,0.000159364077433921
"722","gut.metagenome.1",2,0.0222586195358181
"723","uncultured.Clostridia.bacterium",2,0.155861428186546
"724","uncultured.Firmicutes.bacterium",2,0.0726351170301166
"725","uncultured.Thermoanaerobacterales.bacterium",2,0.00503317082076236
"726","uncultured.bacterium.15",2,0.340834980958183
"727","uncultured.organism.1",2,0.132368757637167
"728","uncultured.prokaryote",2,0.0470986554704335
"729","uncultured.rumen.bacterium.1",2,0.00340977860360356
"730","X__.28",2,0.00174279489585458
"731","Defluviitaleaceae.UCG.011",2,0.0204482992587344
"732","Anaerofustis",2,0.00834744427367088
"733","Anaerococcus",2,0.000159283985848424
"734","Ezakiella",2,0.000159283288679828
"735","Finegoldia",2,0.000159279572372898
"736","Gottschalkia",2,0.00178097997969015
"737","Murdochiella",2,0.000159281097421208
"738","Parvimonas",2,0.000160377316914832
"739","Peptoniphilus",2,0.00015928477796984
"740","Family.XIII.AD3011.group",2,0.0100963692354008
"741","Family.XIII.UCG.001",2,0.00837678370358345
"742","S5.A14a",2,0.000159279673178496
"743","X.Eubacterium..brachy.group",2,0.000159364124447438
"744","X.Eubacterium..nodatum.group",2,0.0101023134551447
"745","X__.29",2,0.000159283801037973
"746","ASF356",2,0.00178414378269438
"747","Acetitomaculum",2,0.0101056779584044
"748","Agathobacter",2,0.00674449781279595
"749","Anaerostipes",2,0.33619248977438
"750","Blautia",2,0.634345650035245
"751","Butyrivibrio",2,0.000159278849813177
"752","CAG.56",2,0.00509725218274497
"753","CHKCI001",2,0.324510050307959
"754","Coprococcus.2",2,0.000159364098136272
"755","Coprococcus.3",2,0.000159363342943066
"756","Dorea",2,0.0001593567945841
"757","Eisenbergiella",2,0.0746995735906562
"758","Epulopiscium",2,0.000159284874272175
"759","Fusicatenibacter",2,0.0119509123128175
"760","GCA.900066575",2,0.0391861916036243
"761","Lachnoclostridium",2,0.130106756730991
"762","Lachnospira",2,0.00850015226119979
"763","Lachnospiraceae.FCS020.group",2,0.00178527073702495
"764","Lachnospiraceae.ND3007.group",2,0.000159361215453183
"765","Lachnospiraceae.NK4A136.group",2,0.0192207510094892
"766","Lachnospiraceae.UCG.003",2,0.000159283469419455
"767","Lachnospiraceae.UCG.004",2,0.0001593641328803
"768","Lachnospiraceae.UCG.010",2,0.000159281164046083
"769","Marvinbryantia",2,0.0282829294946383
"770","Roseburia",2,0.00675124109340347
"771","Sellimonas",2,0.365789638156334
"772","Shuttleworthia",2,0.0879194988443268
"773","Tyzzerella",2,0.0840770817649279
"774","Tyzzerella.3",2,0.00181170845043197
"775","Tyzzerella.4",2,0.000159364095073149
"776","UC5.1.2E3",2,0.000159358714459504
"777","X.Eubacterium..eligens.group",2,0.000159350919468496
"778","X.Eubacterium..hallii.group",2,0.360024785321141
"779","X.Eubacterium..ventriosum.group",2,0.000159366868045616
"780","X.Ruminococcus..gauvreauii.group",2,0.183114496892782
"781","X.Ruminococcus..gnavus.group",2,0.00509426423687782
"782","X.Ruminococcus..torques.group",2,0.720974074701227
"783","uncultured.9",2,0.00841705136712225
"784","X__.30",2,0.975500043077595
"785","Peptococcus",2,0.000159280686603801
"786","uncultured.10",2,0.0238756201860398
"787","Clostridioides",2,0.000159298799823035
"788","Intestinibacter",2,0.0017857832106842
"789","Peptostreptococcus",2,0.000159278754982997
"790","Romboutsia",2,0.690368499717407
"791","X__.31",2,0.11756753196472
"792","Anaerofilum",2,0.0300444857882706
"793","Anaerotruncus",2,0.0206453406185267
"794","Angelakisella",2,0.00505705399788382
"795","Butyricicoccus",2,0.257698234919223
"796","CAG.352",2,0.00178227793212613
"797","Candidatus.Soleaferrea",2,0.00833267774827333
"798","Caproiciproducens",2,0.00340480795212252
"799","DTU089",2,0.0171282841168869
"800","Faecalibacterium",2,1.24886626319324
"801","Flavonifractor",2,0.0952980519937942
"802","Fournierella",2,0.210729078572108
"803","GCA.900066225",2,0.00842557053103525
"804","Harryflintia",2,0.000159282478907204
"805","Hydrogenoanaerobacterium",2,0.00340349014927497
"806","Intestinimonas",2,0.0515231942597105
"807","Negativibacillus",2,0.129256139939766
"808","Oscillibacter",2,0.0535407557517185
"809","Oscillospira",2,0.00178487052133585
"810","Papillibacter",2,0.000159278514205431
"811","Phocea",2,0.000159280776441952
"812","Pseudoflavonifractor",2,0.000159284748719717
"813","Ruminiclostridium",2,0.224106530254646
"814","Ruminiclostridium.1",2,0.00666523507949696
"815","Ruminiclostridium.5",2,0.152815074994406
"816","Ruminiclostridium.6",2,0.000159358727910992
"817","Ruminiclostridium.9",2,0.248996952570549
"818","Ruminococcaceae.NK4A214.group",2,0.104816016335457
"819","Ruminococcaceae.UCG.002",2,0.00178487064202062
"820","Ruminococcaceae.UCG.003",2,0.00837524710541367
"821","Ruminococcaceae.UCG.004",2,0.0939844419432159
"822","Ruminococcaceae.UCG.005",2,0.27357949615485
"823","Ruminococcaceae.UCG.008",2,0.00340086100142636
"824","Ruminococcaceae.UCG.009",2,0.0134817600013375
"825","Ruminococcaceae.UCG.010",2,0.0351449482692876
"826","Ruminococcaceae.UCG.013",2,0.0925461169534388
"827","Ruminococcaceae.UCG.014",2,0.320691093711774
"828","Ruminococcaceae.V9D2013.group",2,0.000159278558609439
"829","Ruminococcus.1",2,0.0277992479797284
"830","Ruminococcus.2",2,0.0224714342635607
"831","Subdoligranulum",2,0.282670069022233
"832","UBA1819",2,0.000159374427190214
"833","X.Eubacterium..coprostanoligenes.group",2,0.106233153187445
"834","uncultured.11",2,0.0981724919901766
"835","X__.32",2,0.0619197656365171
"836","Syntrophomonas",2,0.000159294036043481
"837","X__.33",2,0.00668241454447577
"838","uncultured.bacterium.16",2,0.0100733984807861
"839","Allobaculum",2,0.0437560194170509
"840","Asteroleplasma",2,0.000159364099522732
"841","Dubosiella",2,0.00505437024457375
"842","Erysipelatoclostridium",2,0.30581555291713
"843","Erysipelothrix",2,0.000159281269836205
"844","Erysipelotrichaceae.UCG.003",2,0.0189517192454912
"845","Holdemanella",2,0.00180965963920828
"846","Holdemania",2,0.000159284911824633
"847","Ileibacterium",2,0.000159281684277061
"848","Merdibacter",2,0.0338520498907489
"849","Turicibacter",2,0.0187884744431902
"850","X.Clostridium..innocuum.group",2,0.00178076394720673
"851","uncultured.12",2,0.0723330956595564
"852","uncultured.bacterium.17",2,0.011782701563456
"853","X__.34",2,0.000159278924527243
"854","Phascolarctobacterium",2,0.234924854157837
"855","Dialister",2,0.00669799282939778
"856","Megamonas",2,0.0154609742187419
"857","Megasphaera",2,0.000159358732337888
"858","Quinella",2,0.000159286467519118
"859","Veillonella",2,0.000160374464521455
"860","X__.35",2,0.0300393548587913
"861","Fusobacterium",2,0.017025355814811
"862","Sneathia",2,0.000159282486577859
"863","uncultured.bacterium.18",2,0.000159358890075805
"864","Gemmatimonas",2,0.00178170067806908
"865","uncultured.13",2,0.00178206541871796
"866","X__.36",2,0.000159298572972954
"867","uncultured.bacterium.19",2,0.00340455111657945
"868","uncultured.bacterium.20",2,0.000159359126826295
"869","Victivallis",2,0.00667643120379891
"870","uncultured.bacterium.21",2,0.000159298795322045
"871","Nitrospira",2,0.000159358883018211
"872","uncultured.bacterium.22",2,0.00178364125067178
"873","uncultured.prokaryote.1",2,0.00015935311709713
"874","X__.37",2,0.00015934985039944
"875","uncultured.bacterium.23",2,0.000159364104750713
"876","X__.38",2,0.000159364114418466
"877","uncultured.bacterium.24",2,0.000159365085463344
"878","uncultured.bacterium.25",2,0.000159280648897419
"879","Candidatus.Saccharimonas",2,0.000159365081639024
"880","uncultured.bacterium.26",2,0.000159358758929534
"881","X__.39",2,0.000159364207473182
"882","Candidatus.Brocadia",2,0.000159364095024651
"883","X__.40",2,0.000159374457202733
"884","Planctomycetes.bacterium.RIFCSPHIGHO2_02_FULL_50_42",2,0.000160376164684707
"885","uncultured.14",2,0.000159359303511471
"886","uncultured.bacterium.27",2,0.00016180912304322
"887","uncultured.planctomycete",2,0.000159364102433915
"888","uncultured.bacterium.28",2,0.000159281152238511
"889","Fimbriiglobus",2,0.000159301733555297
"890","uncultured.15",2,0.000159365761512859
"891","Singulisphaera",2,0.000159364124595276
"892","Pir4.lineage",2,0.000159364058470798
"893","uncultured.16",2,0.00178181851885871
"894","uncultured.Crater.Lake.bacterium.CL500.4",2,0.000159280072834312
"895","X__.41",2,0.000159364102365529
"896","uncultured.17",2,0.00178414378256197
"897","Azospirillum",2,0.000159356910184405
"898","Skermanella",2,0.00015936399178867
"899","Inquilinus",2,0.00340786986909234
"900","uncultured.bacterium.29",2,0.000159364105758937
"901","Brevundimonas",2,0.00182240769089839
"902","Caulobacter",2,0.000159287188097286
"903","Phenylobacterium",2,0.000159358868249943
"904","uncultured.18",2,0.000159364059640399
"905","X__.42",2,0.000159369174814451
"906","SWB02",2,0.000159364113812364
"907","Dongia",2,0.000159364117778262
"908","Reyranella",2,0.000159356923981901
"909","uncultured.bacterium.30",2,0.0001592988449046
"910","Bosea",2,0.000159366942132911
"911","Methylobacterium",2,0.0033983865109882
"912","Microvirga",2,0.000159359697399804
"913","Devosia",2,0.00015929913468685
"914","X__.43",2,0.000159294588616102
"915","uncultured.19",2,0.000159364118735632
"916","uncultured.20",2,0.000159281240279745
"917","Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium",2,0.000159350614794278
"918","Ensifer",2,0.000159301559431156
"919","Mesorhizobium",2,0.000159356333630815
"920","Phyllobacterium",2,0.00506727501721095
"921","X__.44",2,0.000159364087314559
"922","Bauldia",2,0.000159280368916978
"923","Bradyrhizobium",2,0.0100480971290072
"924","Pseudolabrys",2,0.00340453165279802
"925","Rhodopseudomonas",2,0.00015932941653222
"926","Starkeya",2,0.00015936497516733
"927","uncultured.21",2,0.000159369181696992
"928","uncultured.bacterium.31",2,0.000159281033515431
"929","X__.45",2,0.000159369334769782
"930","Gemmobacter",2,0.000159364700339132
"931","Rhodobacter",2,0.000159301492524164
"932","Rubellimicrobium",2,0.000161807072901342
"933","X__.46",2,0.000159364351658563
"934","Azospirillum.sp..47_25",2,0.0101454930255608
"935","gut.metagenome.2",2,0.0967202989618753
"936","unidentified.rumen.bacterium.RF32",2,0.0469625236531956
"937","uncultured.bacterium.32",2,0.00846072593473418
"938","Novosphingobium",2,0.000159364140580905
"939","Sphingobium",2,0.0066862453865873
"940","Sphingomonas",2,0.000159363906059802
"941","Sphingopyxis",2,0.00015936686241624
"942","uncultured.22",2,0.00015935694136364
"943","X__.47",2,0.000159358762821629
"944","Candidatus.Alysiosphaera",2,0.000159278686043754
"945","uncultured.23",2,0.00178414378255668
"946","uncultured.bacterium.33",2,0.000160380997893808
"947","X__.48",2,0.00341090406824306
"948","Peredibacter",2,0.000159358892776466
"949","Bdellovibrio",2,0.000159356403968889
"950","uncultured.24",2,0.000159282172078601
"951","Bilophila",2,0.189892352009363
"952","Desulfovibrio",2,0.00015935684738656
"953","uncultured.25",2,0.0603476071226005
"954","X__.49",2,0.0152173477686548
"955","uncultured.bacterium.34",2,0.000159356807570597
"956","Cystobacter",2,0.000159358719263302
"957","X__.50",2,0.000159369185354824
"958","uncultured.soil.bacterium",2,0.000159280652814546
"959","Haliangium",2,0.000159294101550022
"960","uncultured.delta.proteobacterium",2,0.000159364341368693
"961","uncultured.26",2,0.000159298795009046
"962","Deltaproteobacteria.bacterium.GWD2_55_8",2,0.00015935887712318
"963","uncultured.Myxococcales.bacterium",2,0.000159358729739698
"964","uncultured.bacterium.35",2,0.0001593667716273
"965","uncultured.soil.bacterium.1",2,0.000159358874279599
"966","X__.51",2,0.000159374490096885
"967","uncultured.bacterium.36",2,0.000159364110229515
"968","X__.52",2,0.000159365128235165
"969","RCP1.48",2,0.00340932879452186
"970","uncultured.27",2,0.000159364130318939
"971","Marinobacter",2,0.000159288233223833
"972","uncultured.Rhodocyclaceae.bacterium",2,0.000159281806860169
"973","Acidovorax",2,0.000159358887575396
"974","Comamonas",2,0.0017856222654825
"975","Cupriavidus",2,0.000161803924199751
"976","Curvibacter",2,0.100812342543005
"977","Delftia",2,0.00343689012770079
"978","Lautropia",2,0.000159279866621344
"979","Limnobacter",2,0.000159280153471086
"980","Massilia",2,0.000159356903502689
"981","Parasutterella",2,0.0101009772068091
"982","Pelomonas",2,0.000159365013766963
"983","Polaromonas",2,0.000159384012787051
"984","Polynucleobacter",2,0.00179161598893309
"985","Ralstonia",2,0.00335658944536298
"986","Sphaerotilus",2,0.000159369178631727
"987","Sutterella",2,0.0067082464106819
"988","Undibacterium",2,0.000159351339925621
"989","Variovorax",2,0.000159410519857413
"990","X__.53",2,0.00508542230683311
"991","Vogesella",2,0.00344181654658858
"992","Gallionella",2,0.00178575515281025
"993","X__.54",2,0.00178481058068858
"994","uncultured.28",2,0.000159364109148401
"995","MM2",2,0.000159369185880609
"996","Methylobacillus",2,0.000159283675722497
"997","Methylophilus",2,0.000159364121653542
"998","Methylotenera",2,0.000159364129032753
"999","Neisseria",2,0.000159283286001331
"1000","uncultured.29",2,0.000159280618504054
"1001","MND1",2,0.000159364110623718
"1002","Methyloversatilis",2,0.000159360833154777
"1003","Sulfuritalea",2,0.00343127924176723
"1004","uncultured.30",2,0.000159359305476132
"1005","X__.55",2,0.000159280672538066
"1006","Ferritrophicum",2,0.0001593587143136
"1007","X__.56",2,0.000159351414118856
"1008","X__.57",2,0.000159299291287349
"1009","Aquicella",2,0.000159364102066187
"1010","Enterobacter",2,0.0050588355501952
"1011","Escherichia.Shigella",2,0.338147626578745
"1012","Klebsiella",2,0.0227609732525842
"1013","Morganella",2,0.000161810168862897
"1014","Proteus",2,0.00508589927871516
"1015","Salmonella",2,0.00338824453361113
"1016","X__.58",2,0.05567178379615
"1017","Methylobacter",2,0.000159299306154572
"1018","uncultured.31",2,0.000159352695552488
"1019","X__.59",2,0.000159357509443717
"1020","X__.60",2,0.000159364122699478
"1021","X__.61",2,0.000159280069986766
"1022","Haemophilus",2,0.0050406193629999
"1023","Muribacter",2,0.00178148846786752
"1024","Rodentibacter",2,0.0050655361958443
"1025","X__.62",2,0.000161805338476766
"1026","Acinetobacter",2,0.0397204771698853
"1027","Enhydrobacter",2,0.00350517412821273
"1028","Moraxella",2,0.00178531856926008
"1029","Pseudomonas",2,0.0153341130448358
"1030","Woeseia",2,0.000159365023752353
"1031","Vibrio",2,0.00015928223430388
"1032","uncultured.32",2,0.000159364111541981
"1033","Luteimonas",2,0.000159283181143252
"1034","Lysobacter",2,0.000159364110561717
"1035","Pseudoxanthomonas",2,0.00178332050560279
"1036","Stenotrophomonas",2,0.000159354906707198
"1037","Xanthomonas",2,0.000161810905119429
"1038","X__.63",2,0.000159351175541787
"1039","X__.64",2,0.000159359293580486
"1040","Sh765B.TzT.35",2,0.000159358766366469
"1041","uncultured.bacterium.37",2,0.000159355042977876
"1042","uncultured.proteobacterium",2,0.000159364355887022
"1043","uncultured.soil.bacterium.2",2,0.000159364103100832
"1044","X__.65",2,0.000159374413704888
"1045","Anaeroplasma",2,0.0154819401330367
"1046","uncultured.bacterium.38",2,0.000159284303292413
"1047","uncultured.organism.2",2,0.0100708847285174
"1048","gut.metagenome.3",2,0.000159283651593358
"1049","uncultured.bacterium.39",2,0.00668274769950679
"1050","uncultured.rumen.bacterium.2",2,0.00015927875476718
"1051","X__.66",2,0.00178275918802837
"1052","Mycoplasma",2,0.000159365091541131
"1053","Chthoniobacter",2,0.000159364106196419
"1054","Candidatus.Xiphinematobacter",2,0.000159280722582251
"1055","uncultured.33",2,0.000159278511611411
"1056","X__.67",2,0.000159298887606541
"1057","Akkermansia",2,0.034149179948503
"1058","uncultured.bacterium.40",2,0.00015930146402289
"1059","Granulicella",3,0.000168008661311135
"1060","Bryobacter",3,0.000168005375778996
"1061","X__",3,0.00016797303169404
"1062","Blastocatella",3,0.00355945048905584
"1063","uncultured",3,0.00357282803116246
"1064","RB41",3,0.000167991972572402
"1065","X__.1",3,0.000167975589660976
"1066","uncultured.bacterium",3,0.00016798511008631
"1067","X__.2",3,0.000168045326169215
"1068","uncultured.bacterium.1",3,0.000167976783469152
"1069","X__.3",3,0.000167983782456078
"1070","bacterium.YC.LK.LKJ36",3,0.000167998744799545
"1071","X__.4",3,0.000167995897363107
"1072","uncultured.Acidimicrobidae.bacterium",3,0.000167979057458936
"1073","uncultured.Actinomycetales.bacterium",3,0.000167988158472103
"1074","X__.5",3,0.000168040665292062
"1075","CL500.29.marine.group",3,0.000168004260556676
"1076","uncultured.bacterium.2",3,0.000167960636755654
"1077","uncultured.Acidimicrobiales.bacterium",3,0.000167985910649788
"1078","Actinomyces",3,0.000167981679299723
"1079","Aeriscardovia",3,0.00356354448602391
"1080","Bifidobacterium",3,0.12408292378214
"1081","Gardnerella",3,0.00889803562858569
"1082","Corynebacterium.1",3,0.0160768237750489
"1083","Lawsonella",3,0.00355242879106666
"1084","Mycobacterium",3,0.00016804179557808
"1085","Nocardia",3,0.000167997821375808
"1086","Rhodococcus",3,0.000168039194655206
"1087","Jatrophihabitans",3,0.00016798061373044
"1088","Blastococcus",3,0.000168043798965932
"1089","Geodermatophilus",3,0.000167991972572434
"1090","Modestobacter",3,0.000167986003124938
"1091","hgcI.clade",3,0.000168167892029965
"1092","Brevibacterium",3,0.000168054246417347
"1093","Brachybacterium",3,0.000167981165870468
"1094","Yimella",3,0.000168005808060193
"1095","Arthrobacter",3,0.000167965500093076
"1096","Kocuria",3,0.000168006254447257
"1097","Paenarthrobacter",3,0.000168068622059246
"1098","Pseudarthrobacter",3,0.00356413956318659
"1099","Rothia",3,0.00528658591355763
"1100","X__.6",3,0.00017008378743805
"1101","X__.7",3,0.000168041289316472
"1102","Dactylosporangium",3,0.000167979481821817
"1103","uncultured.1",3,0.000168011163276249
"1104","X__.8",3,0.00526591377503751
"1105","Kribbella",3,0.000169318397164954
"1106","Nocardioides",3,0.00357128545373851
"1107","X__.9",3,0.00016804551401442
"1108","Cutibacterium",3,0.00356156114800011
"1109","Microlunatus",3,0.000167997844353759
"1110","Amycolatopsis",3,0.000170082452990737
"1111","Lechevalieria",3,0.000168054464042637
"1112","Pseudonocardia",3,0.00356013796133026
"1113","Streptomyces",3,0.00016800643083218
"1114","Nonomuraea",3,0.00017008354033137
"1115","Actinomadura",3,0.000168018580994386
"1116","X__.10",3,0.000170028710297311
"1117","Atopobium",3,0.00355751796598997
"1118","Coriobacteriaceae.UCG.002",3,0.000167989626034297
"1119","Olsenella",3,0.000167979919751574
"1120","Collinsella",3,0.039380367734591
"1121","CHKCI002",3,0.224104278161681
"1122","Eggerthella",3,0.000167980961966249
"1123","Enterorhabdus",3,0.0313230306017144
"1124","Gordonibacter",3,0.014115338421683
"1125","X__.11",3,0.0379224198092106
"1126","uncultured.bacterium.3",3,0.000169077599240431
"1127","uncultured.bacterium.4",3,0.000167988159619542
"1128","uncultured.Actinomycetales.bacterium.1",3,0.000170083735920841
"1129","X__.12",3,0.000168021228911347
"1130","X__.13",3,0.000167986345437463
"1131","Rubrobacter",3,0.000168066719619283
"1132","uncultured.bacterium.5",3,0.000169065774769482
"1133","X__.14",3,0.000167992688417493
"1134","metagenome",3,0.00017008357279015
"1135","uncultured.Rubrobacteraceae.bacterium",3,0.000168038094950232
"1136","uncultured.Solirubrobacter.sp.",3,0.000167986214720454
"1137","X__.15",3,0.000168005563015339
"1138","Conexibacter",3,0.000168045351223319
"1139","Parviterribacter",3,0.000168038108170272
"1140","X__.16",3,0.000168039619988011
"1141","X__.17",3,0.000168053773955793
"1142","Bacteroides",3,0.994796573599653
"1143","Barnesiella",3,0.36879840235434
"1144","Coprobacter",3,0.116824272351525
"1145","uncultured.2",3,0.283160926582498
"1146","Dysgonomonas",3,0.000169076089308169
"1147","Butyricimonas",3,0.000169034186688819
"1148","Odoribacter",3,0.233591062535043
"1149","Muribaculum",3,0.000168008384940898
"1150","metagenome.1",3,0.0035507773785744
"1151","uncultured.Bacteroidales.bacterium",3,0.00527964664291184
"1152","uncultured.bacterium.6",3,0.0551961728248649
"1153","uncultured.organism",3,0.000169082244250574
"1154","X__.18",3,0.00701245464119052
"1155","Alloprevotella",3,0.00698556337998265
"1156","Paraprevotella",3,0.00017003018965407
"1157","Prevotella",3,0.00701630540212217
"1158","Prevotella.2",3,0.00524337718414441
"1159","Prevotella.6",3,0.00355735118692715
"1160","Prevotella.7",3,0.000168041050724161
"1161","Prevotella.9",3,0.0678335410617556
"1162","Prevotellaceae.NK3B31.group",3,0.000168012216118109
"1163","Prevotellaceae.UCG.001",3,0.000170025071063055
"1164","Alistipes",3,0.926707099999005
"1165","Rikenella",3,0.252065953821083
"1166","Rikenellaceae.RC9.gut.group",3,0.00184735090412334
"1167","uncultured.bacterium.7",3,0.000170082903418583
"1168","Parabacteroides",3,0.189049122106949
"1169","X__.19",3,0.0128266951203477
"1170","Chitinophaga",3,0.000170080697970903
"1171","Ferruginibacter",3,0.000167981150014262
"1172","Pseudoflavitalea",3,0.000168028482170105
"1173","Sediminibacterium",3,0.00355541256618532
"1174","Terrimonas",3,0.000168046275255816
"1175","Vibrionimonas",3,0.000170082637305755
"1176","uncultured.3",3,0.000168036102684214
"1177","Candidatus.Aquirestis",3,0.000170083623165952
"1178","uncultured.4",3,0.000168028807961952
"1179","X__.20",3,0.000168020427319014
"1180","Rhodocytophaga",3,0.000167987897959462
"1181","Hymenobacter",3,0.000168033716246049
"1182","Ohtaekwangia",3,0.000167987051763131
"1183","Arcicella",3,0.000168035369299621
"1184","Emticicia",3,0.000167978051304536
"1185","Lacihabitans",3,0.000168008791512708
"1186","Spirosoma",3,0.00357081842976958
"1187","Flavobacterium",3,0.00184918472733677
"1188","Chryseobacterium",3,0.00188208334905439
"1189","Cloacibacterium",3,0.00016797484577176
"1190","uncultured.bacterium.8",3,0.000167992971291824
"1191","Olivibacter",3,0.000167981511281655
"1192","Pedobacter",3,0.000169066427018951
"1193","uncultured.Bacteroidetes.bacterium",3,0.000169066464577015
"1194","X__.21",3,0.00016798360454202
"1195","uncultured.5",3,0.000168026435722589
"1196","FFCH7168",3,0.00525226732798952
"1197","uncultured.bacterium.9",3,0.000167992688454053
"1198","uncultured.Chloroflexi.bacterium",3,0.000168032956388027
"1199","uncultured.bacterium.10",3,0.00016804455547812
"1200","uncultured.bacterium.11",3,0.000168003272324626
"1201","gut.metagenome",3,0.0403922929676653
"1202","uncultured.bacterium.12",3,0.138368591466762
"1203","uncultured.rumen.bacterium",3,0.0961748734456453
"1204","X__.22",3,0.0860369742712155
"1205","Chroococcidiopsis.SAG.2023",3,0.00356749644962353
