"","Genus","Cluster","Importance"
"655","Biappendiculispora",2,0.00269824756398179
"656","Lophiotrema",2,0.00519566892862505
"657","Byssothecium",2,0.000240061965751249
"658","X__.11",2,0.00268832081668414
"659","Acrocalymma",2,0.000240061756476502
"660","Multiseptospora",2,0.000240061627536902
"661","Periconia",2,0.0851374678295017
"662","X__.12",2,0.0130558361543885
"663","Chaetosphaeronema",2,0.00772037857220326
"664","Leptospora",2,0.00268553745971903
"665","Ophiobolopsis",2,0.000240061867636719
"666","Ophiosphaerella",2,0.000240061798352559
"667","Paraphoma",2,1.47450234457701
"668","Phaeosphaeria",2,0.00515910494924212
"669","Septoriella",2,0.00267948454681915
"670","Setophoma",2,0.0155412890325015
"671","unidentified.3",2,0.000240061749087465
"672","X__.13",2,0.0528279248402356
"673","Alternaria",2,2.50518952402818
"674","Bipolaris",2,0.00517250107522387
"675","Cochliobolus",2,0.000240061961222663
"676","Curvularia",2,0.00515413328390551
"677","Dichotomophthora",2,0.00268352849672937
"678","Exserohilum",2,0.013026530604293
"679","Pleospora",2,0.00269233084150986
"680","Stemphylium",2,0.000240061752097416
"681","X__.14",2,0.00522187626330996
"682","Monodictys",2,0.000240061670592691
"683","Nigrograna",2,0.000240061683524995
"684","X__.15",2,0.0184716062191097
"685","Preussia",2,0.10689075324037
"686","Sporormia",2,0.000240061744561287
"687","Sporormiella",2,0.00516816672633052
"688","Westerdykella",2,0.00024001819970284
"689","unidentified.4",2,0.0662954410781959
"690","Roussoella",2,0.000240063161399723
"691","Torula",2,0.000240063069715782
"692","unidentified.5",2,0.0157548952015277
"693","Spissiomyces",2,0.00268282053317729
"694","X__.16",2,0.00772439916632146
"695","Ochroconis",2,0.593946242880541
"696","X__.17",2,0.827448278681247
"697","X__.18",2,0.0523246063664524
"698","Cyphellophora",2,0.000240062559359713
"699","X__.19",2,0.000240063143473676
"700","Cladophialophora",2,0.000240061811522855
"701","Coniosporium",2,0.0395864879994196
"702","Exophiala",2,0.0504109816100509
"703","Minimelanolocus",2,0.00517676260671683
"704","Phialophora",2,0.00268112449867998
"705","Veronaea",2,0.000240061787813764
"706","unidentified.6",2,0.00268798817118635
"707","X__.20",2,0.0103858018459994
"708","Bradymyces",2,0.0241034822241225
"709","Knufia",2,1.11201431152865
"710","Trichomerium",2,0.010298441379538
"711","unidentified.7",2,0.00772742208434225
"712","unidentified.8",2,0.000240023480831626
"713","X__.21",2,0.0102263032281156
"714","X__.22",2,0.133228562361552
"715","Aspergillus",2,4.43156584560158
"716","Penicillium",2,1.17250398230356
"717","Phialosimplex",2,0.00024006193559125
"718","Xeromyces",2,0.0270330342242805
"719","Sagenomella",2,0.0128842871913954
"720","Talaromyces",2,0.626160345019898
"721","Thermomyces",2,0.00772519497013094
"722","Xerochrysium",2,0.0427601601395027
"723","unidentified.9",2,0.0103090482191641
"724","Mycocalicium",2,0.000240061799217333
"725","X__.23",2,0.000240083672548598
"726","X__.24",2,0.024339133615313
"727","unidentified.10",2,0.00520506652019366
"728","Arachnomyces",2,0.000240063137553019
"729","unidentified.11",2,0.000240061476003523
"730","Ctenomyces",2,0.0369133693991535
"731","Gymnoascoideus",2,0.000240061524496809
"732","Gymnoascus",2,0.459427912125859
"733","Kraurogymnocarpa",2,0.000240063160690541
"734","Testudomyces",2,0.000240061488345912
"735","unidentified.12",2,0.00269073870366988
"736","X__.25",2,0.000240063036274791
"737","Amauroascus",2,0.0129960413710544
"738","Aphanoascus",2,1.7119836585824
"739","Auxarthron",2,0.0211297437410869
"740","Mallochia",2,0.000240062395897847
"741","Chrysosporium",2,0.0494751930790808
"742","Malbranchea",2,0.00268822730185174
"743","Spiromastix",2,0.00267397875163061
"744","unidentified.13",2,0.114201052136592
"745","unidentified.14",2,0.000240061717027675
"746","Pyxidiophora",2,0.0262021618621361
"747","Botryolepraria",2,0.000240061766330601
"748","X__.26",2,0.00518817855832473
"749","Erysiphe",2,0.0130088298167598
"750","Phyllactinia",2,0.00267527870098314
"751","Podosphaera",2,0.00268879032857493
"752","X__.27",2,1.27751117409653
"753","X__.28",2,0.00515184441296106
"754","Articulospora",2,0.00269985111086607
"755","Scytalidium",2,0.000240061810057433
"756","Tetracladium",2,5.74439956165764
"757","X__.29",2,0.0131173533532493
"758","Amphobotrys",2,0.000240061774807292
"759","Cadophora",2,0.0397490356075006
"760","Leohumicola",2,1.31069025002934
"761","Cistella",2,0.013056699678323
"762","Setoscypha",2,0.000240061982308642
"763","Myxotrichum",2,1.10910402904431
"764","Oidiodendron",2,0.0130130443856157
"765","Botrytis",2,0.043044625598321
"766","X__.30",2,0.0159886078647035
"767","Geomyces",2,0.00024006232893913
"768","Pseudeurotium",2,0.00269544801120605
"769","Pseudogymnoascus",2,5.12334490649923
"770","unidentified.15",2,0.000240488834751912
"771","Thelebolus",2,0.060685051495303
"772","X__.31",2,0.000240061562262636
"773","X__.32",2,0.000240061437001371
"774","Arthrobotrys",2,0.000240062262963105
"775","Dactylaria",2,0.000240061663730932
"776","unidentified.16",2,0.000240063160066305
"777","unidentified.17",2,0.000240061869746851
"778","X__.33",2,0.00269168083111297
"779","X__.34",2,0.0212817146793387
"780","Ascobolus",2,0.0995767555787055
"781","Cephaliophora",2,0.0267951836460513
"782","Iodophanus",2,0.000240061746389164
"783","Kalaharituber",2,0.000240062161225902
"784","Peziza",2,0.0183448215528499
"785","Terfezia",2,0.00519917898694521
"786","unidentified.18",2,0.000240061806375751
"787","Coprotus",2,0.000240063162503743
"788","X__.35",2,0.0270494163568002
"789","Cheilymenia",2,0.0537158602458204
"790","Geopora",2,0.0129151018647253
"791","Heydenia",2,1.06303914718135
"792","Lasiobolidium",2,0.0492059520864085
"793","Paurocotylis",2,0.000240061783077654
"794","Pseudaleuria",2,0.000240061558816993
"795","Pulvinula",2,0.0243029771288284
"796","Scutellinia",2,2.28657999083191
"797","unidentified.19",2,0.0077322501863127
"798","Pneumocystis",2,0.0978569292667848
"799","X__.36",2,0.321659992637704
"800","Debaryomyces",2,0.0102534839389374
"801","Hyphopichia",2,0.0568051210277292
"802","Meyerozyma",2,0.0157401662577534
"803","Millerozyma",2,0.000240061978897843
"804","unidentified.20",2,0.000240063068972224
"805","Clavispora",2,0.170345566718157
"806","Kodamaea",2,0.01029679039028
"807","Cyberlindnera",2,0.00024006306949759
"808","Starmera",2,0.00268601448169758
"809","Wickerhamomyces",2,0.00516645948533535
"810","Eremothecium",2,0.00517061888608631
"811","Issatchenkia",2,0.000240061970621412
"812","Kazachstania",2,0.00267397875163239
"813","Saccharomyces",2,0.0130746231133288
"814","Zygosaccharomyces",2,0.000240063080129083
"815","Candida",2,109.675615714314
"816","Diutina",2,0.0344322058960754
"817","Sympodiomyces",2,0.00269085025877041
"818","Blastobotrys",2,0.000240492033320878
"819","Trichomonascus",2,0.01032603787752
"820","Zygoascus",2,0.000240063072589961
"821","X__.37",2,1.7725049833042
"822","unidentified.21",2,0.0026763630537902
"823","Coniochaeta",2,0.00516093325395644
"824","unidentified.22",2,0.000240040197166263
"825","Diaporthe",2,0.45128909461569
"826","Cryptosphaeria",2,0.000240061759622258
"827","Cytospora",2,0.000240062394760904
"828","unidentified.23",2,0.000240061639630654
"829","Colletotrichum",2,1.01886201008766
"830","X__.38",2,0.000240061946448712
"831","Acrostalagmus",2,0.0130886022788028
"832","Gibellulopsis",2,2.50304128763582
"833","Lectera",2,0.0245721764721959
"834","Plectosphaerella",2,5.32878007910574
"835","Sodiomyces",2,0.00267397874948533
"836","Verticillium",2,0.0922079676368159
"837","unidentified.24",2,0.000240061978065683
"838","X__.39",2,0.725268657480769
"839","X__.40",2,0.00024006759461115
"840","Clonostachys",2,1.06755021564615
"841","Geosmithia",2,0.0129014673022705
"842","Gliomastix",2,0.000240063144892785
"843","Hydropisphaera",2,0.000240061931671965
"844","Nectriopsis",2,1.40009795943834
"845","Selinia",2,0.00514859612410966
"846","Verrucostoma",2,0.000240061886912646
"847","unidentified.25",2,0.000240063160605785
"848","X__.41",2,0.000240061975673747
"849","Aschersonia",2,0.0103878532755977
"850","Metacordyceps",2,0.00516280497337757
"851","Metarhizium",2,1.09951508555181
"852","Paecilomyces",2,0.000240061882528118
"853","X__.42",2,0.000240061798510609
"854","Beauveria",2,0.143080372979226
"855","Engyodontium",2,0.000240061772418607
"856","Lecanicillium",2,0.0464141607679718
"857","Simplicillium",2,0.000240061806598958
"858","Monocillium",2,0.618435306039004
"859","Trichoderma",2,0.224259259367061
"860","X__.43",2,0.0272533871938564
"861","Acremonium",2,1.18392768926713
"862","Emericellopsis",2,0.00522056190377456
"863","Fusariella",2,1.9155517544183
"864","Olpitrichum",2,0.00519894492635361
"865","Sarocladium",2,0.288802077313846
"866","Stanjemonium",2,0.000240061815306848
"867","Trichothecium",2,0.000240488814774095
"868","Ustilaginoidea",2,0.00515248755933671
"869","unidentified.26",2,0.000240061941141464
"870","X__.44",2,3.3605374080761
"871","Bisifusarium",2,0.00517793450937692
"872","Cosmospora",2,0.000240063158855987
"873","Cylindrocarpon",2,0.0103944897059996
"874","Dactylonectria",2,1.21895475280916
"875","Fusarium",2,25.5393265016223
"876","Fusicolla",2,2.89646041809073
"877","Gibberella",2,1.55151422923347
"878","Ilyonectria",2,0.000240061787922587
"879","Nectria",2,0.0503284623445114
"880","Neocosmospora",2,0.000240062369846949
"881","Neonectria",2,0.000240062372006111
"882","Volutella",2,0.00517984512857396
"883","Eucasphaeria",2,0.0504038944219124
"884","X__.45",2,0.000240061714232963
"885","Drechmeria",2,0.000240061757246013
"886","Harposporium",2,0.00768552111169482
"887","Ophiocordyceps",2,0.00776830370649813
"888","Purpureocillium",2,0.0128890059412017
"889","X__.46",2,0.069910996181685
"890","Achroiostachys",2,0.00267636305379023
"891","Alfaria",2,0.00517544363207535
"892","Myrothecium",2,0.0128605929594264
"893","Paramyrothecium",2,0.0480973615453024
"894","Stachybotrys",2,0.184267114565894
"895","Striatibotrys",2,0.000240063145084427
"896","unidentified.27",2,0.00024006180665519
"897","Tilachlidium",2,0.00767546563604212
"898","unidentified.28",2,0.0974604009556998
"899","X__.47",2,0.00521483836683452
"900","Falciphora",2,0.00024006187295779
"901","Gaeumannomyces",2,0.000240061499418835
"902","Harpophora",2,0.000240061748083592
"903","Magnaporthe",2,0.00269027265743336
"904","Magnaporthiopsis",2,0.00771254455636627
"905","Ophioceras",2,0.000240061544195502
"906","Pyricularia",2,0.0130408573770507
"907","Slopeiomyces",2,0.000240061674224915
"908","unidentified.29",2,0.000240061562149963
"909","Melanospora",2,0.0130588448054851
"910","Aniptodera",2,0.0002400615579675
"911","unidentified.30",2,0.000240061448792255
"912","X__.48",2,0.0130980865299374
"913","Acaulium",2,0.0271521665651839
"914","Cephalotrichum",2,0.0391383543422757
"915","Kernia",2,0.368538658563445
"916","Microascus",2,0.225044941682694
"917","Petriella",2,0.000240062122795414
"918","Pithoascus",2,0.975216862910482
"919","Scedosporium",2,0.059935613431853
"920","Scopulariopsis",2,0.0077082648301125
"921","unidentified.31",2,0.010355708081262
"922","Cephalotrichiella",2,0.000240063160898803
"923","Wardomyces",2,0.00268528534168809
"924","Myrmecridium",2,0.00520234096467833
"925","Phyllachora",2,0.00024006160904819
"926","X__.49",2,0.659574601437271
"927","Phialemonium",2,0.000240488810422737
"928","X__.50",2,0.0455156617743102
"929","Achaetomium",2,0.00024006234126921
"930","Acrophialophora",2,0.00768842729821544
"931","Amesia",2,0.00268502319029273
"932","Botryotrichum",2,3.99497900779499
"933","Chaetomium",2,0.0612897104348651
"934","Dichotomopilus",2,0.00772883188993511
"935","Humicola",2,0.601139884881267
"936","Melanocarpus",2,0.00517735755557659
"937","Mycothermus",2,0.00024006148150961
"938","Subramaniula",2,0.000240063159656897
"939","Thielavia",2,0.000240061742229875
"940","Zopfiella",2,0.0546143260291034
"941","unidentified.32",2,0.0404293687199745
"942","Endophragmiella",2,0.000240076689407659
"943","X__.51",2,0.00517567655082749
"944","Cercophora",2,0.0240333071152389
"945","Cladorrhinum",2,0.00269645009653112
"946","Podospora",2,1.01039559099831
"947","Schizothecium",2,0.0797457984349133
"948","unidentified.33",2,0.00270214343402898
"949","Neurospora",2,0.002673978751542
"950","Sordaria",2,0.000240061111586634
"951","Ramophialophora",2,0.000240061768126748
"952","Remersonia",2,0.00269138144953571
"953","Staphylotrichum",2,0.000240061891406543
"954","unidentified.34",2,0.00762965727085736
"955","Pleurophragmium",2,0.000240061450563837
"956","Xylomelasma",2,0.00024006190865598
"957","Phaeoacremonium",2,0.000240061842918674
"958","Nigrospora",2,0.0103455106444677
"959","X__.52",2,0.000240062359406777
"960","Arthrinium",2,0.00513568120202319
"961","Coniocessia",2,0.000240063143882849
"962","X__.53",2,0.000240063073582437
"963","Diatrype",2,0.00268352849672941
"964","Eutypella",2,0.000240063072203161
"965","Monosporascus",2,0.0129206435186142
"966","Monographella",2,0.000240063158988355
"967","Idriella",2,0.000240063160342006
"968","Microdochium",2,0.0267301882855948
"969","unidentified.35",2,0.00516397430750156
"970","X__.54",2,0.00269504939321537
"971","Ascotricha",2,0.000240061932896414
"972","Coniolariella",2,0.00770920680569984
"973","Hypoxylon",2,0.000240061911418017
"974","Poronia",2,0.000240061686291269
"975","Rosellinia",2,0.0102756723157929
"976","Xylaria",2,0.0798452000335159
"977","Zygosporium",2,0.000240067289778738
"978","Fusidium",2,0.00517540198641281
"979","Hansfordia",2,0.0051599766599567
"980","Neoidriella",2,0.00269015082645225
"981","Phialemoniopsis",2,0.00511266222120436
"982","unidentified.36",2,0.000240061440976757
"983","unidentified.37",2,0.0103221774836334
"984","Symbiotaphrina",2,0.00269002670823742
"985","Basidiobolus",2,0.000240063158968696
"986","X__.55",2,1.39280722263772
"987","X__.56",2,0.0265883993721321
"988","X__.57",2,0.0238410359756372
"989","X__.58",2,0.000240061841367413
"990","Agaricus",2,0.00766395777729914
"991","Coprinus",2,0.000240063069038864
"992","Melanophyllum",2,0.000240062389976852
"993","Tulostoma",2,0.00269085025877202
"994","Amanita",2,0.00268893969711613
"995","Conocybe",2,0.000240061644345961
"996","Panaeolus",2,0.000240061895016179
"997","Cortinarius",2,0.000240061747901315
"998","Gymnopilus",2,0.000240061821682198
"999","Crepidotus",2,0.00267948454681922
"1000","Simocybe",2,0.000240061470031915
"1001","Entoloma",2,0.00522451560598714
"1002","X__.59",2,0.00268159126447797
"1003","Naucoria",2,0.000240492048449768
"1004","X__.60",2,0.000240063159656839
"1005","Bovista",2,0.00024006306808971
"1006","Calvatia",2,0.00268416763374602
"1007","Lycoperdon",2,0.00768861181546384
"1008","Calocybe",2,0.000240062948412733
"1009","Lyophyllum",2,0.00268475017151735
"1010","Mycenastrum",2,0.0002400619642959
"1011","Gymnopus",2,0.00268553745971892
"1012","Mycetinis",2,0.000240061648158423
"1013","Rhodocollybia",2,0.000240063067956146
"1014","Cylindrobasidium",2,0.000240061979847262
"1015","Flammulina",2,0.000240061657365116
"1016","Strobilurus",2,0.00267019541436681
"1017","Pleurotus",2,0.000240061752084944
"1018","Volvariella",2,0.000240061979798549
"1019","X__.61",2,0.000240061744782261
"1020","Coprinellus",2,0.353110089492288
"1021","Coprinopsis",2,0.0156669462420091
"1022","Parasola",2,0.0051821589267655
"1023","Psathyrella",2,0.0362438433009056
"1024","Aphanobasidium",2,0.00515372848734249
"1025","Radulomyces",2,0.00267948454681922
"1026","Schizophyllum",2,0.00773666740844516
"1027","X__.62",2,0.00267235580511979
"1028","unidentified.38",2,0.00024006316436363
"1029","Hypholoma",2,0.0101777503923448
"1030","Kuehneromyces",2,0.000240067594433285
"1031","Pholiota",2,0.000240061760967035
"1032","Tubaria",2,0.000240061952857108
"1033","Baeospora",2,0.00268745548863854
"1034","Clitocybe",2,0.000240047139945043
"1035","Collybia",2,0.00268687592032815
"1036","Hemimycena",2,0.000240063072673377
"1037","Lepista",2,0.000240061935410482
"1038","Leucocybe",2,0.000240061597164235
"1039","Megacollybia",2,0.00023199977102912
"1040","Melanoleuca",2,0.00024006143196522
"1041","Mycena",2,0.00766508532316407
"1042","Panellus",2,0.000240061743297406
"1043","Paralepista",2,0.000240061913282091
"1044","Pseudoclitocybe",2,0.000240061870125875
"1045","Tricholoma",2,0.000240061867190718
"1046","Typhula",2,0.0183491271595841
"1047","unidentified.39",2,0.000240062227773982
"1048","Amyloxenasma",2,0.00268116457007117
"1049","Amphinema",2,0.000240063072295792
"1050","Athelia",2,0.00267636305376982
"1051","Auricularia",2,0.0129553977246201
"1052","Oliveonia",2,0.0564483479920151
"1053","Exidia",2,0.000240079228420151
"1054","Imleria",2,0.000240061979414249
"1055","Hydnomerulius",2,0.00515648823143011
"1056","Hygrophoropsis",2,0.00267235580509962
"1057","Paxillus",2,0.000240063067933095
"1058","Suillus",2,0.00267810775517291
"1059","X__.63",2,0.00269587606078818
"1060","Botryobasidium",2,0.00770533369138346
"1061","Minimedusa",2,0.0422544747319961
"1062","Sistotrema",2,0.266006989457824
"1063","unidentified.40",2,0.00268502319029274
"1064","X__.64",2,0.000240061831933257
"1065","Thanatephorus",2,0.0355043302097984
"1066","unidentified.41",2,0.0129913109181198
"1067","Corticium",2,0.000240061781573816
"1068","Limonomyces",2,0.00267019541439548
"1069","Vuilleminia",2,0.000240074002008338
"1070","Geastrum",2,0.000240062879020511
"1071","Fuscoporia",2,0.00266425350115514
"1072","Hymenochaetopsis",2,0.000240061912042734
"1073","Peniophorella",2,0.0051503852885712
"1074","Resinicium",2,0.0103470772491325
"1075","Trichaptum",2,0.00268446526721652
"1076","X__.65",2,0.000240492049065637
"1077","Alutaceodontia",2,0.000240083663205216
"1078","Hyphodontia",2,0.0103288576853195
"1079","Lyomyces",2,0.00268665076304559
"1080","Oxyporus",2,0.000240061556669391
"1081","Schizopora",2,0.0002400470863113
"1082","Xylodon",2,0.00516399901908962
"1083","Tubulicrinis",2,0.000240061886281128
"1084","Gastrosporium",2,0.000240061983100574
"1085","Lysurus",2,0.00268475017151753
"1086","X__.66",2,0.00267948454681918
"1087","Trametes",2,0.00775276374709421
"1088","unidentified.42",2,0.00268202706472225
"1089","Antrodia",2,0.00268385574488388
"1090","Cinereomyces",2,0.000240061967359097
"1091","Fomitopsis",2,0.021025693373357
"1092","Piptoporus",2,0.000240062380470896
"1093","Tyromyces",2,0.0002400619667483
"1094","X__.67",2,0.0208769344712809
"1095","Perenniporia",2,0.00773984661964202
"1096","Hyphoderma",2,0.00268243576063975
"1097","X__.68",2,0.000240061436363152
"1098","Climacocystis",2,0.00268707487035868
"1099","Meripilus",2,0.00024006196178371
"1100","Rigidoporus",2,0.0362770366268133
"1101","unidentified.43",2,0.00517328997475165
"1102","Bjerkandera",2,0.00268863750381456
"1103","Ceraceomyces",2,0.000240063079099905
"1104","Ceriporia",2,0.0026723558050995
"1105","Hapalopilus",2,0.000240061925113595
"1106","Irpex",2,0.00515149292353025
"1107","Mycoacia",2,0.000240061796121228
"1108","Neofavolus",2,0.00024006189170121
"1109","Phanerochaete",2,0.00268908576256422
"1110","Phlebia",2,0.00771038856188295
"1111","Phlebiopsis",2,0.00267948454681923
"1112","Porostereum",2,0.00024006176111112
"1113","Scopuloides",2,0.000240061897451691
"1114","Hypochnicium",2,0.000240488834751417
"1115","Fomes",2,0.00024006196867058
"1116","Lentinus",2,0.000240061961087198
"1117","Rhodonia",2,0.000240061872470401
"1118","Xenasmatella",2,0.00267948454681921
"1119","Heterobasidion",2,0.00517678506847567
"1120","X__.69",2,0.000240061975704134
"1121","Peniophora",2,0.00024006239452819
"1122","Amylostereum",2,0.000240061890506816
"1123","Stereum",2,0.00268243576063959
"1124","X__.70",2,0.00269510782567815
"1125","Tomentella",2,0.0026800778078214
"1126","Tomentellopsis",2,0.000240061818319076
"1127","Trechispora",2,0.0102031872354505
"1128","Sistotremastrum",2,0.00770529189339729
"1129","unidentified.44",2,0.000240061450422914
"1130","unidentified.45",2,0.0241332963605844
"1131","Kurtzmanomyces",2,0.0158115224853845
"1132","Cystobasidium",2,0.0155798319004279
"1133","Occultifur",2,0.0102843089913657
"1134","Symmetrospora",2,0.000240061867014213
"1135","Sakaguchia",2,0.000240063145140077
"1136","Tilletiopsis",2,0.00515284605696629
"1137","Meira",2,0.000240062634419635
"1138","Exobasidium",2,0.0240408731576965
"1139","Golubevia",2,0.00268385582055229
"1140","Quambalaria",2,0.000240488801958253
"1141","Robbauera",2,0.000240063067865087
"1142","Tilletia",2,0.000240061988869321
"1143","Basidioascus",2,0.000240062374695924
"1144","Geminibasidium",2,0.000240062387149419
"1145","Malassezia",2,0.829063643013821
"1146","unidentified.46",2,0.00773023594211698
"1147","Ustilentyloma",2,0.000240061983897526
"1148","Colacogloea",2,0.000240487287442194
"1149","Curvibasidium",2,0.000232058310088664
"1150","Rhodosporidiobolus",2,0.00268798816902831
"1151","Rhodotorula",2,1.51932969443591
"1152","Sporobolomyces",2,0.00267729325764534
"1153","unidentified.47",2,0.000232043864003756
"1154","Moniliella",2,0.0051894049655034
"1155","Melampsora",2,0.000240061922619907
"1156","Puccinia",2,0.000240061495695807
"1157","Cystofilobasidium",2,0.00269627817733038
"1158","Itersonilia",2,0.000240063068444434
"1159","Mrakia",2,0.00516706016832759
"1160","Tausonia",2,0.0326819803493712
"1161","Filobasidium",2,1.5773324071253
"1162","Naganishia",2,0.0211083396331138
"1163","Solicoccozyma",2,0.0157375783260134
"1164","Bullera",2,0.000240061790700904
"1165","Genolevuria",2,0.0103772593170526
"1166","Dioszegia",2,0.00266696279167055
"1167","Hannaella",2,0.0184058795364669
"1168","Vishniacozyma",2,0.0359592755839482
"1169","Papiliotrema",2,0.0326518132816817
"1170","Bulleromyces",2,0.0102261492832746
"1171","Cryptococcus",2,0.00267948454681923
"1172","Saitozyma",2,0.00268446534292131
"1173","Apiotrichum",2,0.000240061860946284
"1174","Cutaneotrichosporon",2,0.0300678742947503
"1175","Trichosporon",2,1.88169366530706
"1176","Thecaphora",2,0.000240063166498958
"1177","Urocystis",2,0.00268282053317721
"1178","X__.71",2,0.000240067288863983
"1179","Moesziomyces",2,0.00769513257882863
"1180","Sporisorium",2,0.00268528533960143
"1181","Tranzscheliella",2,0.00771497157691651
"1182","Ustilago",2,0.0128055314988739
"1183","Wallemia",2,0.171541564543224
"1184","X__.72",2,0.00516021050535597
"1185","Phlyctochytrium",2,0.000240061841423729
"1186","Rhizophlyctis",2,0.000240063166173264
"1187","Powellomyces",2,0.000240063159153496
"1188","Spizellomyces",2,0.0103221929378325
"1189","unidentified.48",2,0.0568720010399013
"1190","X__.73",2,0.275575623419401
"1191","Dominikia",2,0.00515672626349277
"1192","Glomus",2,0.00766516240565821
"1193","Rhizophagus",2,0.00268908576256566
"1194","Septoglomus",2,0.00518068717461021
"1195","Mortierella",2,1.94864064075309
"1196","unidentified.49",2,0.000240018445323936
"1197","unidentified.50",2,0.000240063163023308
"1198","Lichtheimia",2,0.000240488818410204
"1199","X__.74",2,0.00519021003804671
"1200","Actinomucor",2,0.0363188159287811
"1201","Mucor",2,0.115900473557844
"1202","Rhizopus",2,0.105366247244494
"1203","Olpidium",2,0.000240062323107618
"1204","unidentified.51",2,0.00024006146192547
"1205","unidentified.52",2,0.00024006180921956
"1206","unidentified.53",2,0.00024006313084432
"1207","X__",3,2.13526663507327
"1208","X__.1",3,0.192056798456425
"1209","Diplodia",3,0.00326959917579641
"1210","Lasiodiplodia",3,0.00324876405512249
"1211","Macrophomina",3,0.000292362705986784
"1212","unidentified",3,0.00939161094772284
"1213","X__.2",3,0.467151590264351
"1214","Arthrocatena",3,0.000289792675394022
"1215","Cladosporium",3,4.48113763548264
"1216","Rachicladosporium",3,0.00323534680756572
"1217","Dissoconium",3,0.000292362709377451
"1218","Acrodontium",3,0.00325138010018254
"1219","Cercospora",3,0.0191068624152595
"1220","Septoria",3,0.00941164310964511
"1221","Sphaerulina",3,0.000292362706145571
"1222","Zasmidium",3,0.000292362606856303
"1223","Recurvomyces",3,0.094193297562866
"1224","unidentified.1",3,0.0262325952784945
"1225","Aureobasidium",3,0.0628974126962768
"1226","Coniozyma",3,0.00325585728180667
"1227","X__.3",3,0.00929895248497181
"1228","Arthrographis",3,0.0630726189446148
"1229","Eremomyces",3,0.0344067278016793
"1230","X__.4",3,1.02179069170338
"1231","Camarosporidiella",3,0.00928849584261316
"1232","X__.5",3,0.000292362709685505
"1233","Coniothyrium",3,0.0156530318507773
"1234","Corynespora",3,0.000292363107148539
"1235","Pyrenochaeta",3,0.290638138399793
"1236","Pyrenochaetopsis",3,0.106471423965632
"1237","X__.6",3,0.0126359719267535
"1238","Dictyosporium",3,0.0461363555465914
"1239","unidentified.2",3,0.000292362709857959
"1240","X__.7",3,0.801966610897003
"1241","Didymella",3,0.362832228755748
"1242","Neoascochyta",3,0.000292362534878661
"1243","Phoma",3,0.000292363115060284
"1244","Stagonosporopsis",3,0.132534063004228
"1245","X__.8",3,0.0688639587550405
"1246","Aporospora",3,0.0193922047986272
"1247","Kalmusia",3,0.00625888191160364
"1248","Paraphaeosphaeria",3,0.0969810791161968
"1249","Pseudopithomyces",3,0.000292362840416179
"1250","Darksidea",3,0.104470330936318
"1251","Lentithecium",3,0.0160106605957519
"1252","Poaceascoma",3,0.030608051976568
"1253","X__.9",3,0.000292362706219103
"1254","Heterospora",3,0.0582874856835599
"1255","Leptosphaeria",3,0.148999302823567
"1256","Plenodomus",3,0.500678752447777
"1257","X__.10",3,0.0125854669027751
"1258","Biappendiculispora",3,0.00623479106264245
"1259","Lophiotrema",3,0.019305159256659
"1260","Byssothecium",3,0.000292452043006787
"1261","X__.11",3,0.00325374477679008
"1262","Acrocalymma",3,0.0095412432439049
"1263","Multiseptospora",3,0.000292362706347271
"1264","Periconia",3,1.5444547665582
"1265","X__.12",3,0.158318947258067
"1266","Chaetosphaeronema",3,0.0498552946349071
"1267","Leptospora",3,0.00325551846565284
"1268","Ophiobolopsis",3,0.00931800116901121
"1269","Ophiosphaerella",3,0.0529488203951475
"1270","Paraphoma",3,1.49483615644528
"1271","Phaeosphaeria",3,0.0126365134441853
"1272","Septoriella",3,0.0448400778975768
"1273","Setophoma",3,0.18394072133317
"1274","unidentified.3",3,0.000292362706292216
"1275","X__.13",3,0.00622802345149453
"1276","Alternaria",3,2.50727274561475
"1277","Bipolaris",3,0.0813417385329232
"1278","Cochliobolus",3,0.00323789680314312
"1279","Curvularia",3,0.159111656917381
"1280","Dichotomophthora",3,0.000292362705851266
"1281","Exserohilum",3,0.00626058380066946
"1282","Pleospora",3,0.00325654318186127
"1283","Stemphylium",3,0.00624493831754265
"1284","X__.14",3,0.0063079942386799
"1285","Monodictys",3,0.0125311550580887
"1286","Nigrograna",3,0.000292362706525583
"1287","X__.15",3,0.370801834278605
"1288","Preussia",3,1.08849816016519
"1289","Sporormia",3,0.0158673669926678
"1290","Sporormiella",3,0.173878508503128
"1291","Westerdykella",3,0.000292363106649242
"1292","unidentified.4",3,0.964167881547365
"1293","Roussoella",3,0.0091934462691713
"1294","Torula",3,0.00935427761370209
"1295","unidentified.5",3,0.163025551892498
"1296","Spissiomyces",3,0.000292362684085841
"1297","X__.16",3,0.051600755248711
"1298","Ochroconis",3,0.685618812126662
"1299","X__.17",3,0.148207364527593
"1300","X__.18",3,0.2137668366472
"1301","Cyphellophora",3,0.0339870822750763
"1302","X__.19",3,0.0571297810218584
"1303","Cladophialophora",3,0.0062653729595684
"1304","Coniosporium",3,0.326457993795099
"1305","Exophiala",3,0.371115879587915
"1306","Minimelanolocus",3,0.0228982107022185
"1307","Phialophora",3,0.267135443511699
"1308","Veronaea",3,0.0193563976194969
"1309","unidentified.6",3,0.0159395114945407
"1310","X__.20",3,0.000292363116522307
"1311","Bradymyces",3,0.111430746639406
"1312","Knufia",3,0.209489608462449
