Eigvals	3
142.29098299967413	102.03945753051788	80.91684977947874

Proportion explained	3
0.5441744458874486	0.27984636276213676	0.17597919135041462

Species	20	3
bac84	30.309369968723797	-19.149128410415603	-6.133120485809472
bac85	-2.77220781997276	11.138864261538354	-49.267962887142595
bac87	-54.0013038976006	-5.2377372658207815	-6.257294439971363
bac106	-36.5368079484201	-17.049491311667985	25.35291704220052
bac161	-11.615819941407805	-5.744982048347248	12.093952281689416
bac180	39.58729790657956	-5.2810854184894325	15.60622501232987
bac181	-76.46184391098333	25.218433522267926	-7.88891124587913
bac185	8.767505089490433	19.434627593953056	18.52647630427711
bac190	47.92891075057019	-5.835340500122481	17.259475769668178
bac197	19.495625273511322	12.84021675766315	-14.672924084108724
bac221	-4.217096231210839	-46.31241672445779	-14.189344736020278
bac224	-20.877638560152224	38.226671674622516	14.652311320248044
bac249	12.857599335381217	-8.097571449462711	-16.34794858996431
bac253	-12.706059790274665	14.188148027263146	27.57919337276692
bac255	-6.809435926849087	19.64944707025146	-7.621356293222679
bac261	-2.2726782853478125	-43.68141318339608	0.8357939376450991
bac262	48.30004714701062	23.121148167609828	9.74179588305094
bac271	-2.8398598986388603	-19.461709737614356	-3.870199223633449
bac313	37.51547938661411	30.27332886207413	-21.13591151565302
bac482	-13.651082647023214	-18.240009887449133	5.736832577528884

Site	641	3
10	0.008323143685202608	0.0037683163510954577	0.005219623563242093
25	0.044584237730975154	0.0114806768938092	-0.034079272705136644
34	0.03204541871077536	-0.05764000199631863	-0.004551820058309833
70	-0.07088126371433288	0.016794733678912172	-0.013462680790406634
121	-0.019852254065789908	0.07375878059731579	0.016260171364617118
193	-0.022384352818398914	-0.02659699808887955	0.015793394248203595
241	-0.031333660030177735	0.06647706878827812	-0.01045922585545136
254	-0.043771832775587084	-0.005976122077869825	-0.034235642576158624
261	0.06050589917767259	-0.03901848105341447	0.06936005121231417
370	-0.003486601596847955	0.08066288418215882	0.0014137545606643747
395	-0.029250397946991517	-0.05068078422736467	-0.006761067815586879
408	-0.07538010455027445	0.0622497698579911	-0.010659956406736924
436	-0.010759390483967868	0.0096882963651064	-0.017537562995583546
521	0.0498818893955909	-0.06236757661632354	0.03205855168825358
555	-0.03531784667911687	-0.027484276810103524	0.033758712090626926
710	-0.017012599308324355	-0.051793679219448	0.08322944845910178
834	0.04341408794534512	0.08722070401810009	-0.01414473316657633
865	-0.05712897588410076	-0.02263588669250966	0.0008086057114480531
916	-0.004354063165424116	-0.03676445614169679	0.015031052938860931
956	0.037088429056684684	-0.003324964783923002	0.016248775772745333
965	-0.02493092016432924	0.0024806260288784097	0.04461246404890625
1486	-0.002693546242488346	-0.024679076278231148	-0.0027295383718233123
1500	-0.03834369913274393	0.04434036276251911	0.030775986226513306
1531	-0.018619333896465258	0.00036946360048074406	-0.001256600114388925
1726	-0.031198915982976187	0.012861707004425682	-0.02309407667828586
1767	0.037309056016157194	-0.014647214109493068	0.0035044448201370067
1973	-0.025459292369625252	0.02267300316425787	-0.008107608251190014
2097	0.062429155338091284	-0.023822678552097826	-0.03978248199912969
2348	0.04836795944111832	-0.018006893273011058	-0.008504683096333874
2480	0.03263482865906251	0.022944318470989804	-0.06027479892501541
2497	-0.11060677629994002	0.02577329601377517	-0.048897407402666355
2651	-0.10321092550494586	-0.05990779520503641	0.015016302387617347
2695	-0.03652846753319341	0.07856019759192646	0.07759433058319921
2715	-0.027131824837517332	-0.07928890883284109	-0.025339853012856427
2895	-0.047718759798281496	-0.029459650018908302	-0.058543333800364035
2904	0.021061689122065845	-0.043507754532795186	-0.004982631361551643
2989	-0.00936113277838131	0.015115001067798579	-0.04013523244289888
2991	0.012213886033671503	0.04109875747428504	0.037891737204758025
3066	-0.013471522714539755	-0.021884613559075537	0.0022321945853071854
3157	0.021938844608098532	0.022982004438101833	0.029949526313604036
3334	0.01917808702420708	-0.028349836756056627	0.03839748493394594
3397	0.03929788893081956	-0.07978343766119216	-0.002540033108744471
3512	0.06347527586070552	0.024844532610286105	-0.0324157840529929
3524	-0.022101067165451255	0.02945681234397705	0.04791904169159647
3811	0.012695157909088097	0.02108460030237986	-0.04433118837660513
3821	0.03466417337500297	-0.036444069393034975	-0.006205261026259806
3888	-0.04549686897762894	0.0008264555053627695	-0.01766584390967032
