featureid	bac84	bac85	bac87	bac106	bac161	bac180	bac181	bac185	bac190	bac197	bac221	bac224	bac249	bac253	bac255	bac261	bac262	bac271	bac313	bac482
88776	-1.5024813283792977	-1.7179978880636229	0.8277296505519773	1.1871243534308547	0.1647348852774395	-1.1375749247437486	1.453975939681046	-0.16897171434811353	-1.3222910976541242	-1.3800327862740887	-0.8288232226832603	0.5726159622348634	-1.2806252067566861	0.6531373756574541	-0.4531689940192962	-0.4661491634587315	-1.480333783913554	-0.5366950780184421	-2.015666438857159	0.024241487261811745
88916	-0.8521720205360757	0.18474532810095856	2.0875235886045016	1.415218138483882	0.38855328334522765	-1.5572618617942884	2.4586543244659125	-0.8115554316677165	-1.871920510495329	-0.8968735011744895	0.920010707185401	0.028130741375399115	-0.3056062698253904	0.015449482168337969	-0.0624998451037907	0.7105433124450083	-2.2916559628345468	0.3779188093872399	-1.8042426733932395	0.7027574815577369
88933	2.214485715205738	-2.027913137979499	-4.7820810207850935	-2.6365287524137115	-1.361151338648395	2.5450835382208994	-7.806881860362991	-0.8228724799398064	3.2180618060550428	-0.060530635814934675	0.6721191725239939	-3.914761598130393	0.3172547042105055	-2.141428641365428	-2.2749767942690284	0.8603239065955396	1.9369430170538604	-0.26967604387846156	0.4989233836804685	-1.0448350735463898
88955	2.1136070790655683	0.48070903304222257	0.12899441132106704	0.64476380324844	0.5348889713167484	1.2017164612303137	-1.8758965544313724	-0.6585028331181477	1.3313222179658077	0.2762041783889011	3.2360774626320667	-2.0850400864554097	1.3745174580107138	-0.7880065350735852	-0.5672330990552152	2.9315629505418617	-0.18566041575918546	1.6252891024395768	-0.3584717141273439	1.2834958290416574
88957	-1.0452328948984346	-1.2629417438225639	1.2457470687419132	1.561444670618441	0.519392407048858	-0.809815630365721	1.7444089303140942	0.04636297503071907	-0.9991930160867573	-1.0404027661253028	-0.21449129585308324	0.7220513654918286	-0.8389089974771251	0.8719563305688882	-0.1578458184966689	0.0915913818075641	-1.267269381382527	-0.0752473839352914	-1.7416088029039225	0.4550014082531608
89006	0.5817033662772018	1.8584868223407371	-1.1588503676972186	-2.112340002931402	-0.8868675847070322	0.16487542956037327	-1.1988532020839235	-0.31644204341508386	0.28598876599256995	1.0905967315194223	-0.2782477192141216	-0.5939937707166478	0.718812921559579	-1.2245872238951176	0.31615179674755445	-0.7623475521174051	0.9754571723349215	-0.2713639987100367	1.9864203424191158	-0.8638312032237105
89072	-0.8508669647275815	0.12466176173518506	-0.3791235440114584	-0.9934038527036084	-0.8329133714509931	-1.1021597821081746	-0.04021933118651877	-0.832307104332672	-1.166790831857194	-0.4532155442731691	-0.7795464064206313	-0.5116746954409981	-0.5474439339506788	-0.9071887510818475	-0.38756081088675365	-0.9821736401284232	-0.8511263983489903	-0.742331183480893	-0.31432938887038486	-0.8222480623158268
89079	-1.6952993751007701	0.04935116612040802	3.793141296641748	3.27464834443685	1.7958514064017184	-1.124440786736887	6.135909447213031	1.6499877544059287	-1.590980923144968	-0.1943979689615689	-0.8250862996525364	3.9501400943826996	-0.5738809126283557	3.007993053165204	1.8143404028313703	-0.40539915867402543	-0.8266424152183074	0.32763713034833875	-0.8491775753667314	1.2961686254769167
89083	2.0352548956138854	-3.4625620912371975	-7.0440061319767535	-4.138232219121901	-2.375520554026333	2.840569322299846	-10.617242470601267	-1.2398576607532648	3.7377685041407696	-0.5712734111991791	-0.4746413730525437	-5.092539691615074	-0.3942479347544692	-3.0001433093091063	-3.357322943470203	-0.07522084143406704	2.411735731577252	-1.2486840445941383	0.3822934294064806	-2.1885487814952103
89104	-0.06108702030816082	-2.583965420392632	-8.171408720095892	-6.935423254386668	-4.296310575612905	0.6329863942902952	-10.18408126490273	-2.275324635796855	1.4180575051701827	-0.848884981947595	-3.441998187869917	-5.0106030943259485	-1.5690433078812123	-4.50183838113789	-3.4535566915054465	-3.4275125825985486	1.6932006825325967	-3.3110316373416886	1.0666696464096856	-4.473466498058592
89267	0.35185510499794526	-0.6920478126935892	-1.5541223041059604	-0.44976159797504556	0.4393922020285643	2.208912227188776	-0.6875166704933583	2.676915530904688	2.5029157323750444	1.406451948508318	-2.49645532708937	2.6094377349939744	0.014419251723485904	2.058621230862886	1.214889332389976	-1.7248572480686226	3.7897488155008507	-0.6246201656303703	2.66614995459382	-0.5346542324874011
89288	0.30620449592877663	1.5763190508178362	0.3836362552431103	-0.8874430239673781	-0.8148100854573874	-1.3627402457110858	-0.5078177405249235	-2.2114078870366316	-1.4835176685157676	-0.37628953834834533	1.9568415606241123	-2.506782136979592	0.531929660841202	-2.3235116488049816	-0.7978855373942786	1.0930903961512928	-2.1801600182503313	0.4330741815324768	-0.8228474775190817	-0.018246731184502263
89290	0.6563239633175668	4.1690052862624984	1.5813536654001394	-0.6988840656060886	0.18688879361049837	-0.3617084938341809	2.5659910001846447	0.27287720692339823	-0.5310459742708233	2.0071395017503493	0.7172162243603831	1.160519597002714	1.6501421191030534	-0.2437931238684823	1.9367421040751578	-0.12199379601948024	0.6118488358467027	0.7415006243129019	2.686506185042848	0.2770932813439413
89363	-0.8248270753501676	-3.6229953413805625	-1.5687293004056704	-0.15667781859925034	-1.1913714080431568	-1.2140447149570583	-3.4652241494372165	-2.639890442093883	-1.1552881831897035	-2.987423095883214	0.7320880665514372	-3.8498399233725284	-1.71206919532808	-2.0829806880437087	-3.2126689665017594	0.9027075687378822	-3.1196538983485973	-0.7090220470228135	-4.239860667715281	-0.5537545082714739
89376	-0.8908136268770759	-4.7893706909394655	-3.1626295245730747	-0.2181973654593654	-0.2437209435051937	1.7028427898480842	-3.114607317530381	1.7110282383292001	2.0937756954855797	-1.0270708743585375	-3.4925817198869833	0.9931021569509817	-2.0000871539125145	1.6562190495536728	-1.0438980279864867	-2.0460657959155855	2.3165529535938725	-1.7590797003917873	-0.4977104175917477	-1.2301704609165287
89394	1.1056717700996155	-3.0291767484826693	0.8419499213596717	3.0811189060216067	1.2737190930694702	0.8560701085975103	-1.5165919291122139	-0.7299438028081799	0.888905873231217	-1.819381792901224	3.3497610836671896	-2.148136295413139	-0.09038805173276943	0.3442877290509716	-1.7792407806343642	3.8012853954017407	-1.8535428607221776	1.584058200478333	-3.7483749498061307	2.0385948951985147
89425	-1.9540709489997992	1.52924533016618	3.361171288351338	1.6050427822694204	0.7770949716181832	-2.123068994950118	5.865536936819265	0.5799617172092812	-2.6316024265264475	0.019744573494124618	-1.0230597708161908	3.0434002160513747	-0.4289996492181531	1.493904293768539	1.7126543134066565	-1.166154219122776	-1.4172099595250605	-0.12010522479793928	-0.23532303776170482	0.4498004373813498
89440	-1.8644445546132464	-0.760645432521496	-0.36009154496102536	-0.49627328594824993	-0.31659911105636773	-0.6147446426681392	1.6081242487709764	1.1789294478327395	-0.6777147301365107	-0.05278280141561287	-3.4018276120288	2.4560560661430624	-1.2906364568804243	1.2368983467432275	0.7273534151792764	-2.9181636755469933	0.8901516342692157	-1.57083730875676	0.704652591823187	-1.1930809832078562
89460	2.1069429609153048	2.943483255518343	-4.502331150818546	-5.247841968452155	-1.896516462932107	2.322806913773327	-5.009498669493023	0.6010537042934572	2.9225370664210826	3.041705590137598	-1.5992540401073807	-0.9062688205587512	1.653885353314592	-1.9649367767153163	0.70374186875037	-2.1347297481709946	4.632464532185468	-0.8739218065750693	5.700591993383114	-2.2692239222665793
89467	2.7119373535575697	-1.0451864576828684	-0.8672309981011415	1.1802975750751465	1.1664110019265985	3.043981190138627	-3.0632066422785664	0.9430010890034679	3.408096779105238	0.6570522757192132	2.482690886272776	-1.0461061587874674	1.3148868173718542	0.6826216678238555	-0.3633190899626568	2.867807109351327	1.914321075755781	1.6264023866765729	0.32473474121463375	1.4708347550449656
89551	0.10178729949406695	1.7890087777285955	-6.116102994410437	-7.786816563914654	-4.615644234414662	-1.0828144949179865	-7.423625121011368	-3.478193311872984	-0.6119170421202376	0.31329370142573	-1.9640937713844675	-5.207512651849549	-0.1889653454446688	-5.962561980381107	-2.2539399050702187	-3.170187721308314	0.32750620650961304	-2.6014801642280467	2.392550916613068	-4.281993996390671
89583	-1.0616752635250155	-1.1160738398328192	-0.48151696269453803	-0.4426845604552567	-0.7376466837026583	-1.117046862605633	-0.46153098111225144	-0.9882194523156538	-1.1726459330268488	-1.1638971403097778	-0.6983768924478467	-0.8642348877615167	-1.016824831181249	-0.767024861206774	-0.9660689462429036	-0.6679991378925345	-1.338907628693359	-0.7999459644490166	-1.4084357681241262	-0.685849934398977
89632	-1.3891905158152829	-0.7124372838863751	1.4739834583729836	1.363073067718704	0.5117613189301631	-1.0032444326583665	2.659967449439219	0.43736526801136355	-1.2398490326805152	-0.6789729794788089	-0.9396544006324544	1.60472621977356	-0.8605343664773115	1.1972025478173438	0.4013270006035403	-0.6510967122041212	-0.906032341327609	-0.3180936340391709	-1.072428657238696	0.23431400263480073
89730	0.2539716747557359	-0.5403042391647561	-0.5676752124710989	0.13447191167738248	0.3916661441106841	1.1550159950695011	-0.27472003156248015	1.3243225929270337	1.2899543711113233	0.5744625532910048	-0.940594157431944	1.2346648992168305	0.022573871856266137	1.137817795086622	0.5324649972241315	-0.5177074828338178	1.722265958807308	-0.1385671499763641	1.023092374566296	-0.03559099769828178
89740	1.405141458775134	3.4234343495547126	2.1987593897416486	-0.10543757310122492	-0.5553356067988453	-2.2152883623778266	0.0010214696637732557	-4.085435892352956	-2.528185002473641	-0.5763367035746849	5.6338050554984616	-4.773552290124855	1.7537064984187407	-3.903958330843079	-1.2364499915839995	3.9095214265676583	-4.595471062117001	2.050619616915002	-2.0836229916479923	1.2943516686197154
89793	-0.7746372972720568	-0.4594836010749439	-1.5230454520286325	-1.782820191097096	-1.3436898147905492	-0.8937960514606998	-1.6026581982481063	-1.1291324423003295	-0.8367596746466397	-0.6542878708532596	-1.1110520261429535	-1.2928404035279584	-0.7742575648190171	-1.4647931377377685	-0.9612991035949576	-1.2611054522271181	-0.6299858800184575	-1.1213755668003527	-0.33777895890399656	-1.333873530996399
89812	0.19951126662869023	-1.3288623245986437	-3.6734169580646703	-3.0042329913252543	-1.9745483130502541	0.22232801404100389	-5.083204167955073	-1.5050336089921132	0.5794491979026684	-0.6679837931541373	-0.8425021626542889	-3.037072178629208	-0.6348019708077309	-2.4414255208768556	-1.9684466781445165	-0.9184369367014292	0.23900750754183364	-1.2612239496755218	-0.08279225236750443	-1.8279791097138989
89814	-0.8704999970827065	3.923897057685755	2.8478904766784696	-0.09906236509916999	0.057891710041684696	-2.146667491372053	4.715820185452652	-0.394465211068058	-2.5903207989413963	1.0047084028393167	0.1772749917456674	1.551535204044071	0.7567799375572278	-0.2564908797391863	1.8085265553281837	-0.7318579247189126	-1.3016395001120782	0.2807177296623642	1.1999989037482874	0.15844124423491168
89863	-1.1266418279223893	-4.438363770702617	-4.839749134432001	-2.670358583251429	-2.1061302973451226	0.35408248998042235	-5.771671035857068	-0.771609123869633	0.8000698386154403	-1.8453557441784942	-3.177576520596638	-2.183199491764157	-2.3189552818107826	-1.3481606574128233	-2.663851536889717	-2.386838981075059	0.6192766707622548	-2.512992988458887	-1.2468038444180929	-2.5495945016943433
89972	-0.6294052869899542	-1.5329888144837567	-1.9252429518909742	-1.497057928405391	-1.3408141025577853	-0.6678383970725738	-2.637326501884454	-1.405465031698153	-0.5491709934084699	-1.2179284222824165	-0.7245889156939588	-2.0543283546229305	-1.019718579339205	-1.6071074072505809	-1.6445310476649764	-0.7139369662893651	-0.9445619676913011	-1.0601566980644963	-1.2255582285675437	-1.205317783376754
89978	2.803000702693165	0.9002808125480668	-3.519196109662836	-2.503872881300173	-0.343349847713041	3.61187758919559	-4.808256754546248	1.5696026843436797	4.2402912154695045	2.47347293100483	-0.22377453954712234	-0.4309518699863843	1.6680521907122996	-0.21856809831001955	0.5035069863050328	-0.1097107182304583	4.732298484804717	0.217530788393969	4.155955313492946	-0.6491695991113313
90002	-1.9282388323947919	-1.3312300432173003	0.9497859348218065	0.43947655296751487	-0.8275031199102139	-2.8857764020160848	0.8553299908649942	-2.492336884605997	-3.2081622304922237	-2.4878624263807128	0.3708303058186676	-1.9077178922999425	-1.5315086694049658	-1.533532841896585	-1.7144946701830064	0.11271939308938295	-4.114912659662663	-0.6252081547796478	-3.724648260098049	-0.29914947972376904
90005	0.5007533778867883	0.9847763135703735	-1.8377305594221562	-2.494619968596735	-1.462566339214769	-0.28128802025901234	-2.7168295240364264	-1.4872902156698466	-0.1248441338808024	0.1770769482445964	0.2485853455844501	-2.3231568763276305	0.32326969137363826	-2.339171414799307	-0.8594418805448643	-0.3234197608308528	-0.16027105498266492	-0.443748466751295	0.691223934162785	-1.1154296485482393
90039	-1.4350506002272405	-0.6673350026462914	2.1273960997086863	1.7414041638702664	0.40476308876787304	-1.8324967762330413	2.7538119441652475	-0.7342100059493419	-2.181799508013565	-1.3952737974690723	0.33937165469836195	0.32790943288925806	-0.8713109726690941	0.344690409390608	-0.2545266162942841	0.34336110379274076	-2.5901581439163075	0.048697936933204344	-2.4430772910338128	0.5890273923160962
90176	-0.3154044058808194	2.208871570602918	1.6872650362167798	0.25045273561703363	0.409294224883741	-0.6430424568517311	2.996694569850365	0.5570141548185155	-0.859115600128646	0.9826773263631658	-0.20620107351666495	1.7389603736478059	0.575918946817214	0.5997761854220331	1.5037159252986194	-0.5376692112588265	0.11911408885758012	0.2535011645695924	1.2774012366808376	0.2598887098303604
90206	1.1460242008950312	-0.4853267612501939	-5.199912974111012	-3.805466485622906	-1.0651141200652248	3.565642337258776	-4.866319117463883	2.8325587759743995	4.29634910735712	2.4541793881966	-4.187210857518906	1.5817566437460784	0.2174853570954559	0.7554202819702556	0.841980825953345	-3.442614622169462	6.385643422088904	-1.743625539417083	5.229070237867184	-2.3635717919874533
90386	0.08930025280902787	-0.28874675492306046	-1.5469073129260165	-1.1615510539495566	-0.391349995571189	0.8714861859237705	-1.293285219910544	0.8166086110103019	1.0692709984095745	0.5981542901210803	-1.520328826698679	0.5740615040907004	-0.1232356062708041	0.24671799837737884	0.21913031169812802	-1.2675998012346785	1.7773830462017508	-0.6889698504022992	1.4287923891059948	-0.8257624777642811
90396	0.9109702727635891	1.6924934407184298	-0.7558703465213776	-1.4677904592420234	-0.5325629718843645	0.3662767208018586	-1.1509866371244306	-0.3455554189603318	0.47576005595699056	0.9776611941193531	0.4993708768353641	-0.8046872853988523	0.9076416418574526	-1.0753936086432714	0.22223604368395722	0.03659565271547749	0.733714857696588	0.17633289071905556	1.549436639876476	-0.35818444390554616
90426	1.3733274650063818	1.988563382265186	-1.138366508160952	-1.9515685480402225	-0.8455939606940155	0.3705182380873263	-2.185168690277279	-1.0190419913687152	0.527702278558793	0.9405433072610514	1.2743799563179312	-1.9565217967452468	1.195528584150619	-1.9391887919522017	-0.2155790764174006	0.5789307703456804	0.4044228587173069	0.3723449027673247	1.4384387736536473	-0.39093136219726743
90500	1.3993028099126914	-0.5008677116847655	1.5372019105688355	2.286243192526374	1.0974068334038427	0.4052616993255612	-0.31611543386063046	-0.9115458176624744	0.34129183328670276	-0.7489031469641303	3.728065322155979	-1.8586206615312986	0.8058569465911752	-0.2167655631676646	-0.8439991444457934	3.5903325417507803	-1.7340602487392784	1.8691856618008058	-2.2439032036361555	1.973202162082242
90534	2.6725912729442722	-1.1341737818450406	-3.404583148697601	-1.725711061322206	-0.8847984479718498	2.1957610646042394	-6.80005599713025	-1.3521332839041826	2.7326886520906606	-0.07537089574188705	2.418188800198817	-4.394284311665351	0.9278126728579962	-2.3665993911721874	-2.172593479327875	2.2809144125663012	0.8687852092227837	0.6530069391159801	-0.10056010370609791	-0.140418403063856
90633	-1.1091642708068183	-0.8001320743420786	0.8208890075176569	0.2187727618015196	-0.9318893143069289	-2.6878972455916674	-0.15498905480636982	-3.1689042984746316	-2.9629106552348037	-2.3926953302999	1.7343727160541	-3.196352605412667	-0.9452747172274707	-2.382036415952275	-2.089450902996693	1.1846988458016372	-4.455160936669655	-0.07425287833237859	-3.8221849532243084	-0.010495693998229694
90787	1.8241564858276231	0.24842870166999043	0.9082480042896779	1.89011183561253	1.706255472456965	2.250081582454567	0.3520722710523486	1.7782149064457164	2.368238108443628	1.2053342743446673	1.6083068905528242	1.228560120458048	1.3260145712211062	1.8345819531646508	1.054135846304612	1.9348677581449607	1.9095116970260864	1.572003656661738	1.0478835007787788	1.6754437705506242
90795	2.739007774243426	2.0094730211402005	-5.27565536906975	-5.012508097117069	-1.5802621534917343	3.54371842631474	-6.266554481594684	1.3188137121653667	4.316161649086233	3.2226950119362883	-1.6275348715095017	-0.8051286413874699	1.7491164301052349	-1.3818272324459397	0.595326841556904	-1.8088691131785462	5.787370955377634	-0.7280977454730968	5.9831992466496615	-2.0907305204215336
90835	-1.7636856250316766	-2.2666335480473183	2.68526578031254	3.804783230061157	2.1283929354929185	0.07487350141857962	4.8915164535491735	2.7683037761084264	-0.20458879879302527	-0.5555581726364343	-1.9642159237538248	4.634184342737597	-1.2732606838139442	4.219918288798059	1.485055100302066	-0.7850262531485005	0.4437999485387505	-0.0874506072048098	-1.1300916470452196	1.199103923979774
90850	-1.4298145169267362	-4.241789332855115	-3.8007517472388503	-2.361820683723925	-2.5987910749054404	-1.5086686763181554	-5.694712012358231	-3.231234297493485	-1.2845345199382332	-3.273187463549684	-1.022335563860775	-4.770686110382404	-2.469010051294818	-3.277673764489965	-4.003822053926647	-0.8462568262268023	-2.7376311138506733	-2.0587767005298874	-3.817137326311048	-2.1719068646914432
90864	-0.38937336058084027	-0.37092095368904254	0.203387048320939	0.2635259151609963	0.04756202612996252	-0.2580795586752672	0.4348885723190349	0.04057106715979364	-0.30345399524807837	-0.2751475226098601	-0.30671687671327386	0.26816563109992925	-0.3074493331768984	0.22224286398903237	-0.032305220210822716	-0.20783699414134327	-0.2612372979459445	-0.161868928410158	-0.3793842842911743	-0.021624113218445817
90917	3.538273888540612	-3.687996571729629	-2.742888131597672	0.9358930440998798	0.39644445028772424	3.291105318003435	-7.682732000319934	-1.2301723251553285	3.881903126190505	-1.2342946676971136	4.561902700079134	-5.259411130921369	0.8398702929161378	-1.40447465137412	-3.1923179702017235	4.979648255823512	0.13053125607731175	1.8530447995726977	-2.6004008265705423	1.5157286081287045
90954	2.3580371409997483	-1.1430996579745611	0.7234921422287117	2.8815017599562176	2.2547795692786554	3.158152213435258	-0.5787630571803472	2.12884287007399	3.376180372536734	0.8385528756231813	2.258618035685414	0.9570040120908694	1.2787258365077503	2.4163804539389164	0.6084485138788318	2.9529627475339275	2.162363723640723	1.9963403642527922	0.2687769460896303	2.279482743637662
91018	-2.411753988850302	-3.8874039588521523	-5.4120913497655545	-4.306197338127971	-3.2842632702723025	-1.1168956645560062	-5.4697109863365005	-1.5714085489417848	-0.7577968016344232	-2.1174977216202198	-4.790743619554612	-2.3103535068714387	-3.03275992179943	-2.380689864219456	-2.8107717904853136	-4.2774832640952285	-0.07139079523182335	-3.7092174460894816	-1.0325737536095512	-3.8811484954927358
91118	-1.6572290728303114	2.335875592979251	-0.36764140616472485	-2.8124908822612418	-1.7978838042011667	-2.408623645238322	1.1677937168442645	-1.2995209356105115	-2.5967042499869275	0.23912555414365966	-2.024493015588943	-0.05392728771510552	-0.4687724724898773	-1.8553154348546994	0.3389875798460069	-2.7914103787249953	-0.9747471440397217	-1.522945213822042	1.1761426348759938	-1.9308133241073082
91287	2.2810015077602657	-0.5441736439969931	-3.2460838779181955	-1.9552518244420987	-0.8001432477826986	2.223207144085187	-5.665742297715861	-0.5146617036228265	2.731325993209039	0.539374032092317	1.232093241610741	-2.9326656637985775	0.9026729993996295	-1.6609073275139434	-1.3088575523160924	1.1751798334366632	1.7643036825241785	0.2984319608849655	1.0288620719289694	-0.44091894827354805
