Eigvals	3
271.47200003664767	243.1359057297037	199.34496700489655

Proportion explained	3
0.4271041429791043	0.34259569182235955	0.2303001651985361

Species	92	3
bac22	34.83147924698227	-3.1759630829307426	-24.48504096360247
bac63	-18.542933846354583	2.1993621829537204	43.011411602939845
bac84	18.24070036505998	6.6243147311838735	7.764136957164876
bac85	38.972356766936656	-16.311042946296972	-32.14729827444851
bac86	8.173333044148876	21.323218187962347	-0.37852137005147574
bac87	4.75955204338888	-15.11427455095229	5.297307337525275
bac90	23.972002368664484	44.22161336811295	20.372528972755603
bac106	7.484663569286199	-8.443851170545674	5.040258546552069
bac107	-28.95648018709341	15.714231639593958	-4.9908705399310245
bac110	18.88787938278121	43.75891902567383	15.189727635315995
bac144	-1.2539217608276998	59.176912288879954	-40.404370971344505
bac161	16.77505815154945	7.396735447685552	-49.44465027223161
bac165	-24.676302708109905	19.508789920643245	-18.52148969152016
bac180	25.22595698468165	9.304387389005534	7.255782762697139
bac181	-15.82931701500044	35.3436185180823	-7.049529709465677
bac185	16.53494345393515	34.66490946532	-12.50294951446549
bac187	-13.258156235944808	-21.682108700933746	-21.58084820739071
bac193	-5.668804027900016	-36.45160264060707	-16.1411623746785
bac194	6.353223822806661	-2.8530155091868457	-11.477024526241038
bac195	-11.811570063890517	16.21720508080013	-31.14935633913632
bac197	23.809655661582735	-12.9662985652234	27.708813479116685
bac198	-5.420964551939944	-36.50291828137316	-14.515870781266715
bac201	3.7584500823696914	-35.8686118343603	16.943391223560408
bac202	24.207833285598934	-4.735542520645675	-7.290287710722842
bac203	-29.53895960170133	-4.67838193552214	47.28824592943546
bac211	-18.146063838867725	26.48342387388431	-4.94109684345408
bac212	59.97428301528108	11.645727472001404	-32.97114115872902
bac214	3.0931938141683526	28.829045964347017	6.28971047429721
bac215	-22.96773907633878	48.21401264587717	6.336152635603287
bac220	20.979074608953326	-31.70867547835473	-3.284512105674944
bac221	10.946482064282174	1.123253542317146	40.83293872282503
bac223	25.182492266331963	-8.20293714695941	1.5608354004165248
bac224	20.902763676521403	-3.5289061952864422	10.056648871970763
bac228	-26.510812796830255	9.233510003028904	-0.6489404780467142
bac231	7.24942467018585	13.124365774320683	-5.988989749186818
bac232	-36.35826776467963	-6.014161080990201	-4.874866354779731
bac234	13.320852520629126	-6.372872270672825	-2.950911009767631
bac240	29.94311119724907	2.2106705324558726	-2.8462283852181245
bac242	-38.885236752451505	7.156378826535025	-2.4968596292051144
bac243	-40.059588586927276	-26.292130422622034	9.14662948717085
bac244	54.596067391031596	1.3055769310964784	22.197581694060933
bac249	-2.5169546075782305	-12.757186989512498	-1.947808084515594
bac251	-25.34241417815436	56.74657590021459	33.303493249434496
bac253	51.1587841415469	-22.973287011499963	47.807167296653816
bac254	-17.089219155180114	-46.203964960062116	-7.365410848919804
bac255	-19.548151752943895	2.9907714880478076	0.7901928944963131
bac257	-47.14417246870594	-4.911807865161264	-28.034331003968557
bac261	-1.5754712443430177	-24.98316877694515	-12.533137378424431
bac263	-20.748615354799952	25.891590696309926	7.297243133146366
bac264	-23.897743588956843	56.29576882009036	30.206510158646424
bac265	2.4638034537644655	2.259174192269827	39.34696495675984
bac266	75.2258387289283	28.12091766338041	-6.368021617091198
bac268	-16.61460346933042	-7.388164580056613	-28.276835480628343
bac270	7.105778019063405	7.5271040575947765	7.308326005729768
bac271	34.961813490026934	-39.67283027493456	7.860337293178025
bac272	-14.871951907329416	-11.487718781873326	25.45899479601201
bac273	-7.414639076156674	-15.087585907346035	8.620291620232344
bac274	-25.966996364927134	-35.473297599966926	-27.00967262487783
bac277	26.371260781980308	-0.26765379761733576	30.8218063818991
bac278	11.293172231275276	2.9551779068718727	-6.318718148851885
bac279	40.16258463630447	-41.92078360730767	-3.1704527495562465
bac280	-19.038709881033956	12.262748754959073	-6.205392334265827
