D01E01J D01E02J D01E03J D01E04J D01E05J D01E06J D01E07J D01E08J D01E09J D01E10J D04E01J D04E02J D04E03J D04E04J D04E05J D04E06J D04E07J D04E08J D04E09J D04E10J D07E01J D07E02J D07E03J D07E04J D07E05J D07E06J D07E07J D07E08J D07E09J D07E10J D14E01J D14E02J D14E03J D14E04J D14E05J D14E06J D14E07J D14E08J D14E09J D14E10J D21E01J D21E02J D21E03J D21E04J D21E05J D21E06J D21E07J D21E08J D21E09J D21E10J D28E01J D28E02J D28E03J D28E04J D28E05J D28E06J D28E07J D28E08J D28E09J D28E10J D35E01J D35E02J D35E03J D35E04J D35E05J D35E06J D35E07J D35E08J D35E09J D35E10J D42E01J D42E02J D42E03J D42E04J D42E05J D42E06J D42E07J D42E08J D42E09J D42E10J
D04E01J -2.09921596183941 -2.09107600958355 -2.16294534353721 -2.21652241911185 -1.48777627192517 -1.86655096728357 -1.77060555916948 -2.10279860940975 -1.4626039056868 -2.04810469885084 NA -2.32750791561851 -4.30765829731567 -0.538200112764946 -1.69543932971276 -2.23422658256332 -1.54552388794378 -3.5293058277169 -2.36734929172451 -0.524318177772567 -1.02128020354963 -1.36673665282531 -0.488555039171812 -0.703647740106738 -0.646610495536636 -3.08571476001506 -1.74321325378921 -2.99648974946281 -1.99590418304623 -1.40392973095801 -1.80328808723749 -2.25057249009555 -2.198179813555 -2.04361763163988 -1.42883050924187 -2.24275179216601 -2.11496658667144 -2.03993573797292 -2.01846304811154 -2.7419868510232 -2.03940819431381 -1.88100845971217 -2.71445359192258 -2.93124744944073 -2.57058952055626 -4.30124551457417 -1.84767872092059 -2.93045031294972 -2.48760112624789 -2.33397485650825 -1.62249960701024 -1.45887457441505 -2.54221989934073 -1.46105073884337 -1.89507949604399 -1.99402412191427 -1.16833654400695 -1.62711823965528 -2.88882777190503 -2.31149787201545 -2.38387394111608 -2.0377394609141 -2.08594657619798 -1.03243005854035 -2.09453625295524 -1.84393833465431 -3.55030431958953 -1.92782528096337 -2.52868233080144 -1.77607936671598 -2.00030911433282 -1.71508566076038 -2.00855256723796 -2.00137137797428 -2.08693902165918 -2.42811193561645 -2.11381577631001 -2.51064799080999 -1.40388678394959 -1.80076091111163
D04E02J -1.96380266058139 -2.05473065754135 -2.03898219833606 -2.24770892966632 -1.21659428793229 -1.74638829006761 -1.62393912575833 -2.10515301088323 -1.32258134659833 -2.02816480655802 -2.32750791561851 NA -3.01458286858667 -0.717267057301829 -2.16433546350142 -2.86611323860317 -2.40517210091483 -3.40852957643172 -2.73843085765916 -0.534828458625138 -1.58568448806033 -1.53740118675617 -0.543229105103042 -0.883197533157555 -0.600614339889029 -3.3716087755956 -2.19092185827641 -3.54474230775631 -3.33034136551841 -1.76565172873174 -1.767726719301 -3.13041409573209 -3.38344785448612 -2.80066803786999 -2.79138669224613 -3.1101216173885 -3.67636785886315 -2.83930934664329 -3.04809665367346 -2.64150861214857 -3.48590656832603 -2.77037352354116 -3.39920648479411 -3.6179228934889 -2.65917347444557 -3.54344411618749 -2.47726783462813 -2.99870476496434 -2.72010723385958 -2.56439272456954 -1.84536898534608 -1.57686826073572 -2.7661006195517 -1.74851091303683 -2.31600066754737 -2.59269964793351 -1.17203871427963 -1.84398968746687 -3.07296812261492 -2.62357790065264 -2.68061127712273 -2.8643061576071 -3.01767921005621 -0.965644545082841 -2.3730127242127 -1.73184113247007 -2.51404688787298 -0.551751710600329 -2.89708554454141 -1.95582759486325 -2.20499078912056 -1.37382680228186 -2.51679414221916 -2.40220872643657 -2.68132068016885 -2.62852048073749 -1.3768792276011 -2.10554138904501 -0.506976002123102 -2.46530476241711
D04E03J -2.06425234927513 -2.17693430761901 -2.18427818525754 -2.43741212040912 -1.25876866894002 -1.93756835770071 -1.77892737587441 -2.26823369205678 -1.51096600072873 -2.20833588799835 -4.30765829731567 -3.01458286858667 NA -0.533577738878847 -2.10604614677971 -2.80724187977379 -2.52106663784079 -3.98947381862761 -2.57454769882369 -0.489779211173125 -1.041715196898 -1.43843628785374 -0.473765111561102 -0.741576876588068 -0.55114453986955 -1.87903143042675 -1.82650471730437 -2.32345653277725 -2.28707576231068 -1.57579686003394 -1.52831635821891 -2.11492921921274 -2.42108205908751 -2.53111545031438 -2.38046351420948 -2.05122971286515 -2.38943505261854 -2.27294054500136 -1.98314584503568 -2.89364677037569 -4.32441478774272 -2.72619058470408 -1.8880537180921 -2.1359837308916 -2.59465462534465 -3.97473344592496 -2.29769085946663 -2.808604641797 -2.74629745425976 -2.22542445471819 -1.64153195500252 -1.21679364007341 -2.73053768005658 -1.68065951733768 -3.27563492101042 -2.06786386498451 -1.18990135943822 -1.63226082658894 -2.97318706789315 -2.31187135656066 -2.46011165841458 -3.22637246464199 -3.45201559093984 -0.94949611951562 -3.43070257956921 -3.3254148182541 -3.42829474870036 -2.04945727600994 -2.75004490811341 -2.07797581401554 -3.4458440313109 -1.57183011778273 -3.36318148005939 -3.53238341169282 -2.34650245490497 -2.69215063172191 -2.70596240313327 -2.71873424621231 -1.29392258284605 -3.77247230655771
D04E04J -1.42205416796053 -1.50425853139419 -1.35458257312864 -1.43128289470316 -1.01686569666598 -1.28288266064566 -1.26699469688205 -1.44006883399361 -0.998047449360231 -1.4565764829433 -0.538200112764946 -0.717267057301829 -0.533577738878847 NA -1.67407428426622 0.184882133641195 -0.771259442445386 -2.25512424756078 -2.82952834561615 -3.96510558972387 -3.94816898226884 -3.45470509207996 -4.06723137438354 -1.63938891635978 -3.66353208133571 -3.42529739389864 -2.57564533192831 -2.95225027254165 -2.09791933142141 -2.65187371219977 -2.29998313952213 -2.60287918679111 -2.92448857304781 -2.55115317357894 -2.885160733959 -0.68073238975092 -0.829752170841779 -2.50550165290939 -2.27539226519618 -3.04068178249652 -0.756251277633965 -0.861462579332973 -2.45379410463018 -2.6563944218213 -2.98273304398621 -0.751730216411693 -1.20059326054789 -1.11738028367481 -2.75054993560373 -2.47998099013472 -2.23871066709819 -0.592598553418066 -0.709761662779245 -2.11443321942296 0.166573850350988 -0.755664926166085 -0.938171922479783 -0.742173452524314 -2.71027497729517 -0.889872170396014 -0.735066488583514 -0.573539386716689 0.205248453255209 -0.91571097639916 -0.738048956400847 -2.32731067955356 0.340856744891419 -2.10503679317805 -0.638903884749798 -0.607274098682377 0.133160466785867 -0.662503319782294 -0.873373912401746 -0.668330289325637 0.201846188648642 -0.675354846373463 -0.884749788514566 -0.473138972782666 -0.677143621104135 -2.13557131034462
D04E05J -2.14426867505015 -2.16112582107091 -2.22953594971465 -2.28360550512848 -1.53820104469227 -1.97982650059896 -1.86084106315732 -2.14460932381369 -1.63424793904408 -2.12781752258168 -1.69543932971276 -2.16433546350142 -2.10604614677971 -1.67407428426622 NA -2.05481195664246 -1.93342244928076 -1.68141280571714 -1.9537531345423 -1.80790777173844 -1.54394912845843 -2.13208428625012 -1.40612602752834 -1.929539290585 -1.61049946260145 -1.59077635028847 -1.63976439152278 -3.21736321786063 -4.25276711714844 -1.43128763088997 -1.50264794897939 -1.55397281089748 -1.34264585693668 -1.62986852605307 -2.53822688220035 -1.60450629751981 -1.60534655530337 -1.43824292423247 -1.34931083835262 -2.4089962710217 -1.81733734010105 -1.77715934111246 -2.35322905468877 -2.4000133439612 -2.83616808154658 -2.68631900823184 -1.96269581985591 -2.95652724963217 -2.59803090052288 -2.48367461193617 -1.42253985245985 -2.2014807423407 -2.49494343544713 -1.38794905735869 -1.73254360159452 -1.67108618403377 -1.21090035970482 -1.76372517082694 -2.44710266677202 -2.19070669200091 -1.76243800319537 -1.45251493075321 -1.61773928582963 -1.08801138391822 -1.67490005952536 -1.51132775183732 -2.6394465118585 -1.67173074959272 -1.69317114536323 -1.87963967235949 -1.54289713245505 -1.51875669441478 -1.66106493419618 -1.81466528069839 -1.63345001881454 -1.5975608784534 -1.65351479401233 -2.0399745779561 -1.4955006184325 -1.30354000570398
D04E06J -1.5550086666394 -1.49183257516607 -1.50396388239268 -1.48908847275205 -1.5486802165923 -1.28087550048228 -1.30715292144003 -1.44187658706359 -1.09816848808509 -1.40562618227579 -2.23422658256332 -2.86611323860317 -2.80724187977379 0.184882133641195 -2.05481195664246 NA -2.18619552922302 -2.2839836591853 -1.66878649228573 0.347013661713163 -1.4286406461256 -1.20386036557452 0.349509531061443 0.316453322710924 0.161412515120904 -2.92656290716597 -1.97741447511781 -2.45129757797675 -2.30337589458125 -0.824658648393561 -1.33348743704779 -2.20677274212498 -2.19373840183342 -2.20404505055571 -1.28414332363221 -2.26859691925165 -2.11391572593237 -2.02940678399664 -1.74498058715296 -2.4833307894144 -2.22592182348463 -2.56422845711941 -2.97676936200715 -3.41874780145407 -3.6360763850154 -3.10640103487665 -2.35696801947106 -2.69388593889341 -3.03405166322006 -3.24194708708676 -1.22801900517569 -1.78721882125181 -1.37102057824833 -1.25791526536169 -2.18580394690313 -1.56757974084003 -1.21157346645436 -1.54777048993945 -1.68964169769294 -1.49577659317692 -1.82065899309647 -1.62134955201394 -2.10292044677252 -0.924398564126649 -2.06013134103678 -1.58486071130618 -3.12776441550181 -2.05446007599916 -2.43673756554889 -2.45081058395324 -2.0067495068063 -1.76740337559541 -2.03959434303152 -2.17295300096172 -2.1185558375317 -1.61803019310228 -1.82013319106069 -2.18441171051559 -1.5888833065425 -1.93823602224621
D04E07J -1.72946289724673 -1.67792417139627 -1.64891350706281 -1.73924736977089 -1.4723380108512 -1.42203027627897 -1.35811292069129 -1.73697380736786 -1.14123378796067 -1.54430976306212 -1.54552388794378 -2.40517210091483 -2.52106663784079 -0.771259442445386 -1.93342244928076 -2.18619552922302 NA -2.27322546935502 -2.41778437912045 -0.642344670090946 -1.54352210782006 -1.58965772165889 -0.600511916106197 -0.756151273384268 -0.733974408243725 -2.1076468973353 -3.97381497865449 -2.38802505366586 -2.30493500526406 -1.18437377401587 -2.01177211313475 -2.2842282879832 -2.59799282702885 -2.04807345352929 -3.40882772037609 -3.5822119777766 -3.10082781371028 -1.99373670659753 -3.79056707057189 -3.32576128828714 -3.13901646829608 -2.44289465882052 -2.85343242826687 -3.02505374211163 -3.40458004849125 -3.33799895165854 -3.23805521867487 -2.99060009712371 -3.16746221983739 -2.98174855736839 -3.07755602106355 -2.46040792955873 -2.61099350266393 -2.49467223398573 -2.32326593494029 -2.36596385037939 -1.28450914749731 -1.93888842845112 -4.04866761323384 -2.61660126553555 -3.49035717920693 -3.07672111427007 -2.80306890754035 -1.05039064893016 -2.6505855634912 -1.65747577310293 -3.77052775933028 -2.20328968554707 -2.68554674328275 -2.48354413656268 -2.86906021506742 -1.71440630620162 -2.17378953550291 -2.30963031776157 -2.44168638822509 -2.9459579966623 -2.77491225459899 -3.10895552304576 -1.40632354716285 -3.02085348681589
D04E08J -1.75802574842341 -1.72817542306929 -1.6970208991286 -1.77942262759617 -1.4025432879459 -1.45562785548942 -1.42350818055735 -1.67154464421511 -1.17933170473889 -1.61148259797715 -3.5293058277169 -3.40852957643172 -3.98947381862761 -2.25512424756078 -1.68141280571714 -2.2839836591853 -2.27322546935502 NA -2.49978585876298 -1.80766830569637 -3.11529626381997 -1.82546698873773 -1.58751331563902 -2.22160411956457 -2.69752048678757 -4.85313967722703 -1.91161150258549 -2.65184446002599 -1.96493330209196 -2.80716289600063 -2.74331084764107 -2.55959249564819 -2.8433813120455 -2.30613083609417 -3.17499768251108 -3.09669195210964 -3.3311527693073 -2.43700258610279 -4.03892497685388 -3.43423578432504 -3.45427258273261 -2.76870600741248 -3.50101896229517 -3.32502365579998 -3.39592825017505 -3.23164158947361 -2.38944722269393 -3.05021990633208 -2.75516725343627 -2.79269441891157 -2.0326222092643 -2.02571251022647 -2.5917587869585 -1.83237881487982 -1.91746910708857 -2.44207673138414 -1.12722155445253 -1.8902984157925 -3.87016645985409 -2.82540934675326 -3.07435930662031 -3.45509201908144 -3.03912469140524 -0.959854986007313 -2.60686471738478 -1.47270123655071 -3.51706824233315 -1.87711065761084 -3.4166474184806 -2.02971043229388 -3.13545458557346 -1.42048692803082 -1.91741278065839 -2.22913693032321 -2.18663500842755 -2.70582561277371 -2.85176246525174 -3.42465689546575 -1.09408720609171 -3.74800375277351
D04E09J -1.57562146955943 -1.53426809748739 -1.48942449106958 -1.53944273097397 -1.39148539128892 -1.27755886128143 -1.27590330684372 -1.46463918825373 -1.06422608936218 -1.4004367608968 -2.36734929172451 -2.73843085765916 -2.57454769882369 -2.82952834561615 -1.9537531345423 -1.66878649228573 -2.41778437912045 -2.49978585876298 NA -1.79567204756443 -1.88359119133649 -2.63744103402501 -1.9913522636058 -2.15498238500806 -2.4585443319679 -1.81860713670495 -1.87180296494707 -2.41482082573795 -2.47011278391405 -3.26445981771228 -3.16929624602406 -2.59606162028322 -2.8627243907997 -2.49318340982072 -2.95208408286932 -2.68566615961464 -3.56815034446246 -2.39375889323327 -2.00380828193908 -3.15085427462661 -3.09385365236477 -3.16730246577625 -2.72683677221328 -3.53709046332489 -2.54946836119455 -3.0302682136833 -2.45491826815151 -3.00056702036362 -2.94021687678421 -2.81792711596857 -3.06008558820774 -3.6528317418555 -2.38771443427558 -2.48418362317811 -2.06623810562345 -2.48226047106601 -1.22335939696713 -1.98914050168205 -3.69318699290434 -2.48107833275059 -2.74356960272416 -2.75948075496306 -3.58751893910808 -0.887252798323059 -2.95070913992373 -1.90037729080371 -2.59278142514156 -1.19262905182484 -2.85935143781473 -2.44800344293365 -3.09301305055118 -2.02108283430193 -2.23318139741133 -2.17585883713354 -2.1764761070789 -1.88762900932524 -2.26566738858664 -2.32150064832207 -1.28912683382406 -2.22388814870824
D04E10J -0.690782059519024 -0.805202961416691 -0.563525339639088 -0.616085921840085 -0.512859806403588 -0.662678899593633 -0.704552040963389 -0.687911086606728 -0.48210955130163 -0.795565908373648 -0.524318177772567 -0.534828458625138 -0.489779211173125 -3.96510558972387 -1.80790777173844 0.347013661713163 -0.642344670090946 -1.80766830569637 -1.79567204756443 NA -1.66463858544885 -1.64362248163278 -3.74960994548867 -2.98337300629452 -3.64277225004231 -3.71337983964787 -1.71421771636399 -3.43980773901171 -1.96842485490689 -3.27590490586623 -2.94776363215991 -2.72619676259184 -3.71545912175934 -2.24916181064947 -3.43675030513021 -0.61074575272525 -0.778361968804512 -2.08189693795698 -1.73088334672944 -2.47755358511423 -0.722428578050407 -0.755569005569653 -2.09734887004529 -2.34250575529435 -2.05204465239793 -0.536259815341308 -0.764049603025011 -0.697796239563495 -2.67293949102226 -2.18226964091944 -2.15951778581085 -0.536406707955491 -0.652516829917924 -2.05006455950581 0.198262052791575 -0.675714725834625 -0.702412663243815 -0.623206883573553 -2.01194324963927 -0.691843870041797 -0.633295991658773 -0.515609448890948 0.248727330546738 -0.675672624695506 -0.722740533464385 -1.66676533751676 0.439905444099063 -0.50393043629241 -0.545678822214272 -0.57488171622575 0.135478130882261 -0.54015327359145 -0.770539907820972 -0.566362626605313 0.267969830289695 -0.61774801367354 -0.820183737694168 -0.429016407441522 -0.674820936986702 -1.76735553574947
D07E01J -2.05732090141884 -2.03407795329793 -2.02441564287231 -2.20305067639561 -1.17607977394506 -1.77400771983205 -1.66152511141429 -2.09590580741744 -1.4043308599766 -1.97801439316711 -1.02128020354963 -1.58568448806033 -1.041715196898 -3.94816898226884 -1.54394912845843 -1.4286406461256 -1.54352210782006 -3.11529626381997 -1.88359119133649 -1.66463858544885 NA -3.16149796545659 -4.18112805350405 -1.26291877205357 -1.8515910892396 -4.19039982506253 -1.43865635981588 -2.49733895782821 -1.88729233462341 -2.27953882539625 -2.08620162987735 -2.6354437605096 -2.38555745590196 -1.88596077294806 -2.89392853019307 -1.25711780444477 -1.57131838422434 -1.94357206646773 -1.74419208068741 -2.16786002388072 -1.59536496069257 -1.76856526375815 -3.29178669307592 -2.49647519571567 -1.94682567969634 -1.74706799243393 -1.90665462658026 -2.43653902459088 -2.39315479371203 -2.12333694498345 -0.84864402375207 -0.885770411480676 -1.973954197176 -0.813633849382475 -1.23307385109695 -1.8014878471147 -1.1167334660694 -1.59943778431829 -2.2872379920316 -2.31611307481308 -1.71849675984325 -1.17199810642942 -0.621053734495807 -1.00941958108609 -1.5190900887844 -1.21737381498598 -0.471607903795902 -1.35740835605713 -1.6503382314593 -1.36699112514397 -1.15623698746509 -1.40752392731846 -1.86057597165775 -1.29395049923108 -0.892038718382299 -1.73161111337862 -1.97212110307992 -1.47326730814682 -1.11592873710002 -3.06749398685474
D07E02J -1.97525673859874 -1.995037167848 -1.98367249731257 -2.09473611866376 -1.24962324157852 -1.70372360678753 -1.60957100389363 -1.98624172853889 -1.30174507998112 -1.95614132824551 -1.36673665282531 -1.53740118675617 -1.43843628785374 -3.45470509207996 -2.13208428625012 -1.20386036557452 -1.58965772165889 -1.82546698873773 -2.63744103402501 -1.64362248163278 -3.16149796545659 NA -2.80169017203922 -1.38406474775861 -3.01268290192837 -1.32649600993137 -1.47557416921339 -1.5074764068462 -2.69133029308921 -2.50936424762008 -2.85875417230953 -1.85712431022861 -2.01536168875636 -2.0402373651968 -2.04648328183228 -1.54030609913326 -1.76482702071604 -1.93540374012224 -1.92537759756157 -2.42637259688878 -1.99118583893251 -1.63660158017784 -2.15178812770429 -2.82160673115614 -2.446198723225 -1.96974863710905 -1.86114397736255 -2.44532449695577 -2.27090975993357 -2.44228275708441 -1.11129010124718 -1.43104019940976 -1.61189307594948 -1.24600488295215 -1.41500860710185 -1.81877181781191 -1.99790154179916 -1.541660167659 -1.91823005381115 -2.11515655720413 -1.96009694450198 -1.3760807885593 -1.35797908419756 -1.88396276236718 -1.78181585491546 -1.49655839673764 -0.919801550408755 -1.33199947646504 -1.57483674936548 -1.73229383129465 -1.52834703536945 -1.54239018235188 -2.15953824155871 -1.69981720307083 -1.05909590322655 -1.77288350604587 -2.14647702774697 -1.53797548581377 -1.26414305404209 -1.74424942524416
D07E03J -0.826746439415617 -0.919560168780295 -0.698120388404305 -0.744904143466169 -0.591297484169186 -0.775006409799165 -0.814333266882692 -0.816366136231979 -0.598645649006698 -0.901701591977939 -0.488555039171812 -0.543229105103042 -0.473765111561102 -4.06723137438354 -1.40612602752834 0.349509531061443 -0.600511916106197 -1.58751331563902 -1.9913522636058 -3.74960994548867 -4.18112805350405 -2.80169017203922 NA -2.34508075450137 -4.41094229401656 -4.58646108853107 -1.67885387674933 -2.41397670375695 -1.52536966437433 -2.58678442472704 -2.06436179390708 -1.93678923318328 -2.79372689028512 -1.77334474184815 -1.89336290529052 -0.581410289903088 -0.705282108706143 -1.6876347836147 -1.6319990917422 -3.06353719278694 -0.654220010253904 -0.666722553698982 -1.71124486857656 -2.02103478051024 -2.1327908983527 -0.635139794966646 -0.71785404454049 -0.731128121424913 -2.57242511439883 -2.2545372217756 -1.58336342013111 -0.485939346558899 -0.586408574322867 -1.5997756129317 0.264182635395806 -0.61494896747719 -0.695259038076292 -0.610684266550331 -2.03009880320175 -0.653962377102923 -0.588630313079135 -0.465152986292169 0.320064318135748 -0.68736815667681 -0.660883363726281 -1.74149918193366 0.419496902779582 -1.15131340313685 -0.521746302403824 -0.556679572774452 0.214687573335929 -0.51801401614652 -0.714803679725723 -0.54923629804042 0.310727035389221 -0.591084125226503 -0.812375151166372 -0.422884704954944 -0.822990190059125 -1.41278554646001
D07E04J -1.38485905090452 -1.43994898835382 -1.29496715955518 -1.33696886364987 -1.06648438645463 -1.25640049073094 -1.24441948050069 -1.38214296544301 -1.01921902340339 -1.41605256362211 -0.703647740106738 -0.883197533157555 -0.741576876588068 -1.63938891635978 -1.929539290585 0.316453322710924 -0.756151273384268 -2.22160411956457 -2.15498238500806 -2.98337300629452 -1.26291877205357 -1.38406474775861 -2.34508075450137 NA -3.43160827268662 -2.07916837626742 -2.01019865842861 -1.59589048507562 -1.74021936695988 -2.04690068744476 -2.31807614808131 -2.18338003399037 -1.56993647270983 -2.37728317444955 -2.36929052884951 -0.706363552411197 -0.744854341983963 -2.44108709926602 -2.0880960076139 -3.10499237932378 -0.797665194545507 -0.842017321413039 -2.215813344278 -2.95298978808601 -2.73164001998763 -0.83163022436556 -0.959056944199279 -1.1487213458344 -2.85051629687427 -2.77180979325886 -2.20130572585712 -0.614673769692323 -0.678549784165821 -2.3307855712398 0.0151014044313777 -0.654289331942937 -0.940452310718958 -0.697755335384256 -2.40562452811383 -0.776389613362908 -0.694855112968941 -0.661680823957782 0.132536481635709 -0.902389251254779 -0.792517257825897 -2.30072894679292 0.288100155976041 -0.555431461319286 -0.701986117590701 -0.671556352651121 0.0411754847574683 -0.761070854757111 -0.912495542858546 -0.702077688005506 0.153273967896107 -0.660134155126354 -0.943355035564868 -0.530517560447426 -0.749355245450193 -2.08772877488939
D07E05J -1.080167476935 -1.15793821243127 -0.974811583645251 -1.05589355389977 -0.848758238469883 -0.954789313219246 -0.969815087707715 -1.0895099810774 -0.708370143259079 -1.13309855342024 -0.646610495536636 -0.600614339889029 -0.55114453986955 -3.66353208133571 -1.61049946260145 0.161412515120904 -0.733974408243725 -2.69752048678757 -2.4585443319679 -3.64277225004231 -1.8515910892396 -3.01268290192837 -4.41094229401656 -3.43160827268662 NA -3.91166440613937 -1.99066380587054 -3.82192508864237 -2.20930472136851 -3.79482793714318 -2.85857806782784 -2.57184976837814 -3.57098485735303 -2.36491944838725 -3.10482351116299 -0.631387002594477 -0.765911780752428 -2.5440330311623 -1.95513948641043 -2.64097596333663 -0.730507065477445 -0.746513854835686 -2.41042983446015 -2.62115866786014 -2.51608383645388 -0.610243636597122 -0.771512989299512 -0.849095077978097 -2.64661461380995 -2.50405705993047 -2.3381776356747 -0.5704024402078 -0.660351758838437 -2.25989796555269 0.169326101263114 -0.671333288187495 -0.766762575309734 -0.629849827372681 -2.12057727863206 -0.707791528701991 -0.670061170747173 -0.527650787085054 0.236671350715958 -0.724758208690526 -0.738925829318533 -2.30328082930803 0.359060586275977 -0.438543957632787 -0.546556430400864 -0.567754793895748 0.152458689844324 -0.621489352225646 -0.819411611471404 -0.617002111736925 0.238960352582326 -0.655812930479251 -0.882497789556943 -0.471270159664538 -0.604492579097667 -1.77972462750577
D07E06J -1.41206400928734 -1.38977775054471 -1.29020245761811 -1.40790507813389 -1.5472649670032 -1.07681840606641 -1.08254919308324 -1.29382397961261 -0.897802951555841 -1.20309929089522 -3.08571476001506 -3.3716087755956 -1.87903143042675 -3.42529739389864 -1.59077635028847 -2.92656290716597 -2.1076468973353 -4.85313967722703 -1.81860713670495 -3.71337983964787 -4.19039982506253 -1.32649600993137 -4.58646108853107 -2.07916837626742 -3.91166440613937 NA -1.66063770049001 -2.3436573471112 -1.55873533409912 -2.26660133098835 -2.03558594782365 -1.77666622880014 -3.09554869607793 -2.09813994574856 -2.55380736581807 -2.6921272208575 -2.53578400212885 -2.8051814420813 -3.42960387017496 -2.94650844390783 -2.95815662152281 -2.09661419204876 -2.49803229763243 -2.96200922896658 -3.72519528191822 -3.56045268359945 -2.19556047485644 -2.69846018533432 -2.51806607733966 -2.42677486379983 -2.44921547383468 -2.88736579301439 -2.18237875216023 -2.24503967089026 -1.62978781410357 -2.07678833189825 -1.01807709504853 -1.65664294227475 -3.2713642752826 -1.96894566445748 -3.07406063893379 -3.00608902185474 -2.54732231624416 -0.878548743149536 -1.66978621326925 -1.13327353595857 -3.07821799903971 -0.480723283478346 -2.71374784634347 -1.8430086291921 -1.55927303414292 -1.37335931332653 -1.68385614435307 -2.04828514529958 -1.67417983837161 -1.53525852322039 -0.999115026769173 -1.79103600256384 -0.549050895217813 -2.04206566524899
D07E07J -1.82318449665811 -1.80112038093281 -1.803484314343 -1.94195296009914 -1.36298810387743 -1.51928572144277 -1.42974972721615 -1.81925371985957 -1.15187250495353 -1.72094017398117 -1.74321325378921 -2.19092185827641 -1.82650471730437 -2.57564533192831 -1.63976439152278 -1.97741447511781 -3.97381497865449 -1.91161150258549 -1.87180296494707 -1.71421771636399 -1.43865635981588 -1.47557416921339 -1.67885387674933 -2.01019865842861 -1.99066380587054 -1.66063770049001 NA -1.88028189962869 -1.93114917268101 -3.74680730911884 -2.00940377201493 -1.81555309303021 -2.17823637087962 -1.97063830551154 -3.88605600025895 -3.27424595457611 -3.91713695479635 -1.39713159259697 -4.66989714343667 -2.48823559945506 -2.3629245462002 -2.04218203628228 -2.00810571382077 -2.11578190385108 -4.43510277962881 -2.93356449408 -2.70752319362279 -2.79846021725358 -2.89345547169373 -2.58015058027693 -3.24306966258143 -2.0352396325289 -2.2074122214038 -2.09204339681826 -2.20945391887226 -2.21966311181859 -1.13438883996362 -1.64868183712707 -4.02551068162574 -2.59868824684146 -3.37615372966222 -3.35559773926445 -2.27222192075497 -0.959501524458001 -2.13194485998025 -1.42611641243351 -3.73866307660885 -2.14070369768224 -2.20080026843064 -2.40047145104394 -2.13988160852769 -1.52396066996802 -2.01077449090112 -1.8765571600252 -2.56414948143653 -3.27003401706254 -2.06524014841169 -3.51732254788392 -1.24161166664467 -3.95096850173156
D07E08J -1.86787247785196 -1.8088691157228 -1.80094990593382 -1.86660472628021 -1.45573114062415 -1.55998508560576 -1.51635861055668 -1.77366384664049 -1.30502924737877 -1.69480222675367 -2.99648974946281 -3.54474230775631 -2.32345653277725 -2.95225027254165 -3.21736321786063 -2.45129757797675 -2.38802505366586 -2.65184446002599 -2.41482082573795 -3.43980773901171 -2.49733895782821 -1.5074764068462 -2.41397670375695 -1.59589048507562 -3.82192508864237 -2.3436573471112 -1.88028189962869 NA -2.49391934353446 -2.90320330291218 -2.29752484447725 -2.34681097676304 -3.55718171519705 -3.3173934517897 -2.45555313770889 -2.70247339388153 -2.77006237451754 -3.49659302791405 -3.50852043640432 -3.0382981574809 -3.2448743038295 -3.18955985163174 -2.90418309620729 -2.77347459589203 -3.5080148983341 -3.16272500651978 -3.15957394032285 -3.2749544712984 -2.89187990422314 -2.66718211473216 -1.68627044685033 -2.25977177259832 -2.50093377097369 -1.68881487479573 -1.82000323296905 -2.38304944686122 -1.14656088474004 -2.23049038565255 -3.5611473550396 -3.10992070402058 -3.40457410059478 -2.96597952149319 -2.97086360013203 -1.04833326458691 -2.60429672042671 -1.3721919087509 -3.73219844070073 -1.17434424293626 -3.16363585337989 -2.3876522100434 -2.835702229312 -1.74905329952 -1.93423702507051 -2.21326846005133 -2.03027568943105 -2.55455006070592 -2.35121269877754 -2.98300106399373 -1.26658007866256 -2.92055504912199
D07E09J -2.23391628875411 -2.19696477516949 -2.19244454056675 -2.21727711917251 -1.55447988066907 -1.92797611773149 -1.81630393327708 -2.14565518264036 -1.57967325724603 -2.03803730508771 -1.99590418304623 -3.33034136551841 -2.28707576231068 -2.09791933142141 -4.25276711714844 -2.30337589458125 -2.30493500526406 -1.96493330209196 -2.47011278391405 -1.96842485490689 -1.88729233462341 -2.69133029308921 -1.52536966437433 -1.74021936695988 -2.20930472136851 -1.55873533409912 -1.93114917268101 -2.49391934353446 NA -2.68239189130388 -2.24940250521821 -2.19282545368524 -3.72256928186949 -2.26433946849602 -2.74049670016682 -2.77383065453412 -2.31417966430264 -2.96180074173918 -2.94134609760698 -3.10109845983826 -3.17163036506609 -1.77077397128577 -2.37412960044809 -2.86770791388944 -3.04703597914671 -3.1170522595394 -2.182446162497 -3.43723024479619 -2.75164573096151 -2.82332980852218 -1.74862570506678 -2.0874418510434 -2.77265513012574 -1.7180787514695 -2.18985716003785 -2.50253111224477 -1.35872685138507 -2.39284638993254 -3.04502499299332 -3.10005319765922 -3.43449332683409 -2.86756009418065 -3.13223054906873 -1.24813295417428 -2.02456027790902 -1.4668931513427 -3.07564995890543 -0.633995255695901 -2.93910825870753 -2.37204266070846 -2.16814491547307 -1.71289659237915 -2.09022607419129 -2.40565142616165 -2.07073405412618 -1.83610532436975 -1.39775955649201 -2.12352637890487 -0.693230501767746 -2.19303515921129
