D01E01D D01E02D D01E03D D01E04D D01E05D D01E06D D01E07D D01E08D D01E09D D01E10D D04E01D D04E02D D04E03D D04E04D D04E05D D04E06D D04E07D D04E08D D04E09D D04E10D D07E01D D07E02D D07E03D D07E04D D07E05D D07E06D D07E07D D07E08D D07E09D D07E10D D14E01D D14E02D D14E03D D14E04D D14E05D D14E06D D14E07D D14E08D D14E09D D14E10D D21E01D D21E02D D21E03D D21E04D D21E05D D21E06D D21E07D D21E08D D21E09D D21E10D D28E01D D28E02D D28E03D D28E04D D28E05D D28E06D D28E07D D28E08D D28E09D D28E10D D35E01D D35E02D D35E03D D35E04D D35E05D D35E06D D35E07D D35E08D D35E09D D35E10D D42E01D D42E02D D42E03D D42E04D D42E05D D42E06D D42E07D D42E08D D42E09D D42E10D
D04E01D -2.80514099822697 -2.13628472870003 -2.7700973907964 -1.91370651086067 -1.97574778668649 -1.63614608827723 -2.01766472119357 -2.88188235466357 -1.26382600135601 -2.59368864093522 NA -2.17108115861041 -2.45813659829606 -2.02064485979866 -1.35331093803627 -2.78041781205551 -1.32292997065064 -2.91082284367597 -1.21440105233279 -1.4087809184428 -1.93252518977798 -2.4836022950654 -1.80449804570927 -1.23934974756548 -1.14371172340242 -1.37675462240592 -2.01403064333747 -1.66436073589538 -1.70478310420415 -1.7031084532087 -1.17753343568438 -1.35908560511751 -2.49928818333639 -1.38276109563255 -1.27351501855563 -2.62174452794274 -1.20186473817937 -1.23475298874458 -1.40905493922642 -2.39075108130945 -1.34835987090749 -1.22265555697457 -1.4501757412721 -2.38519536631891 -1.72442604403953 -1.52979429585378 -1.15610740892104 -3.04679068357889 -1.85761235436388 -1.73279142193412 -2.75061160561929 -1.60457007929883 -1.14368854854637 -1.08488444121146 -1.81096360677492 -1.36580188567756 -2.16307559053812 -1.66854445255001 -1.38807776350793 -1.51615313385834 -1.02836288687507 -1.07395061343675 -1.25012558569026 -1.53892765990402 -1.35130809144155 -1.27999827034395 -3.13704361530284 -1.28203257205415 -1.20622681241362 -2.69382566340349 -1.36571428359945 -1.22809870678584 -1.34736573402094 -2.07032955436434 -1.65729971234904 -1.93552159380415 -1.89596795343178 -0.956315712969237 -1.05621446345908 -1.30619386850616
D04E02D -2.68039335353119 -2.05058598771734 -2.80911949274165 -1.7757794850338 -1.71051497977999 -1.46327712276371 -1.90188447227579 -2.65650651242524 -1.16785213424894 -2.91240599416096 -2.17108115861041 NA -2.82625216948687 -2.31809854960739 -3.4602186203104 -3.53542856841275 -1.76102429513984 -3.21888630089351 -1.83367073517078 -1.84922590228661 -1.70846083361985 -2.68800017896665 -2.2372187615643 -2.83503498746847 -1.82783784982385 -2.83805250232341 -2.9369350865104 -2.44334332272963 -2.92970841753218 -2.44232790836479 -2.48982917265355 -2.36785164139398 -3.04453172572227 -2.54615043150257 -1.70288573602715 -3.1509579815767 -1.90690016837263 -2.78973015233756 -1.57355748772526 -2.80616262968008 -0.996640245197746 -3.28612911818708 -3.16225055552513 -2.59306462616681 -2.8352565887816 -1.68261246790884 -1.28275561059585 -2.33829947887518 -2.30426231784828 -3.10401596443196 -1.44753207679363 -1.93576405737868 -1.59996058582724 -1.10892680842895 -2.37066800331055 -1.04071496898684 -1.70708835189036 -1.76931481858892 -1.56243154649254 -1.55001107631171 -2.56129801933543 -1.52865810187499 -1.7889779808977 -1.81053006799348 -1.39876405457831 -2.13951494680385 -2.80338193352567 -1.2364747590117 -2.8481130913529 -2.48768175356168 -2.08910175158006 -1.81189240818025 -1.43013339191802 -2.23663853547055 -1.39226496824616 -2.06236031000931 -2.39812574733334 -0.947160345446138 -2.02874024363407 -1.8885729678064
D04E03D -2.44654827834539 -2.29768235328228 -2.73209914464781 -1.71449245810042 -1.88203083954191 -1.62034872503229 -1.70952234068321 -2.82810546478531 -1.17266462285873 -2.59409923549251 -2.45813659829606 -2.82625216948687 NA -2.31519081047629 -2.27115321694631 -2.72849187483041 -1.98506033586705 -2.23196109527999 -2.20355536012679 -1.96352472760701 -2.38625702333858 -2.44245794030406 -2.49146346906566 -1.9342544366363 -2.66196565200684 -1.87366961731107 -2.45172034791684 -2.64143191576061 -2.80634850661821 -2.43763582602254 -2.08501325953709 -1.63003579481833 -2.75131388876734 -2.27735898574669 -1.7234019597506 -2.32460732060814 -1.82124075491254 -2.33873697104154 -2.15682368955605 -2.65820528962142 -0.359255122993997 -2.05076283080798 -2.47216996183532 -2.51916921953555 -2.46164725292952 -2.09827411116407 -1.83238244263287 -0.273818454393654 -0.289312566910366 -0.36570578923596 -0.286180862182793 -0.428275029553712 -0.32353393261477 -0.567475334363621 -2.03292018666143 -0.513560047501238 -0.411147457589561 -0.560830159027489 -0.469685577932917 -0.564474752990654 -0.277148564444924 -0.270717788986883 -0.57898192548096 -0.343244451116816 -0.398714463433811 -0.439064913204731 -0.275277784057457 -0.786151740317839 -0.35120499452893 -0.617541656786715 -1.90301491471495 -0.518462010645294 -0.319140509884424 -0.578813663142218 -1.87759024930108 -2.21940823662859 -2.38592852773091 -0.85684162229951 -0.288016855303442 -0.404290357873839
D04E04D -2.75267982361046 -2.2305275108803 -2.67002376611514 -2.04293810065573 -1.8950174864485 -1.76946350330147 -2.12875744364095 -2.81463547315313 -1.07320184706145 -2.68111245806286 -2.02064485979866 -2.31809854960739 -2.31519081047629 NA -2.00363957849874 -2.4044831646457 -1.47514309146633 -1.44766481762006 -4.13698827728467 -3.87063640447019 -1.95858495611883 -2.06827261829677 -2.14339746708659 -2.63916883889144 -1.15520824220838 -1.80843684844288 -2.13163437782232 -2.30168318718434 -2.5848788201858 -2.72390059284491 -1.34437913687953 -1.93314691417296 -1.66141897832242 -1.40753162080375 -1.69656845332516 -2.02662207066724 -1.99696948329502 -1.31778263730508 -1.59490451352581 -2.35507340663681 -1.78282009089358 -1.2296522566169 -1.42046696212793 -1.9400843613144 -2.06229063167305 -1.60425899623258 -1.27040220087922 -1.98688174673052 -1.94217339522472 -2.41960830448268 -2.18039001603818 -2.56772691820868 -1.49795569153979 -1.33946536790248 -2.03269367454656 -1.40830849808925 -2.8027108438828 -2.37274575519194 -2.2739472285611 -2.13877881516304 -1.52725149308777 -1.25747530917539 -1.63240455906504 -2.25677333300068 -1.39474139703638 -1.6459533409741 -2.07423710287619 -1.35743399783514 -1.2834537463259 -2.34016110291509 -1.4820751021635 -1.58770020632543 -2.10859273309613 -2.22693286558238 -2.05015177734245 -2.00695533785695 -2.00026494245451 -2.1456664904223 -2.02962278833959 -1.5834610152737
D04E05D -2.11589101277852 -1.94798113020886 -2.0431373609536 -1.88113215244926 -1.72442839043337 -1.6368649625214 -1.94023139383987 -2.26638838217517 -1.11263610291364 -2.03728473163389 -1.35331093803627 -3.4602186203104 -2.27115321694631 -2.00363957849874 NA -1.82301617004768 -1.5906857728983 -2.64081521016928 -1.42436588048863 -1.20249162638563 -0.894073060860683 -1.66301014247101 -1.52255076772893 -2.52117974291702 -0.887391525916979 -1.21404487217168 -2.01672648097375 -1.48215149336551 -2.67696696481339 -2.28276552469755 -0.957054634005337 -1.50145923351378 -1.8758037713568 -0.946046794627205 -2.67874745158514 -2.59181789085566 -2.30185794651052 -0.895149735980532 -1.09116631440205 -2.42590823440758 -0.29762613019703 -1.0192096139853 -1.07015678887944 -2.14802935297881 -2.86601216821853 -1.4518813348235 -1.00716632574771 -0.248820846342327 -0.261541747085439 -0.284063015249417 -0.251062533010464 -0.305930042020475 -0.539763480336695 -0.806807027888883 -1.12365610285524 -1.04364386972705 -0.340281444322128 -0.425718006258101 -0.313413657888394 -0.419881563396001 -0.403422424219473 -0.500533526490078 -0.909562564609186 -0.277780740798409 -0.627135802302163 -0.323552047122999 -0.244486974180939 -0.874682077552419 -0.604993507469582 -0.378578907506831 -0.999977973782483 -0.416655293726243 -0.263368388580438 -0.443011213732654 -1.56367055301644 -1.32027639353177 -1.36846152694571 -1.00048965852964 -0.266886397346602 -0.608995878869098
D04E06D -2.2801903561201 -1.40381032920856 -2.2754378509724 -1.21268515999131 -1.73307914858357 -0.834836334197971 -1.32715384989369 -2.33757682687573 -1.25530516667118 -1.92654772913736 -2.78041781205551 -3.53542856841275 -2.72849187483041 -2.4044831646457 -1.82301617004768 NA -1.64639778613961 -1.28495859924994 -1.16188307858396 -2.06001196767847 -1.37052152898536 -2.62651113094766 -1.868065034763 -1.55481075950129 -1.57789032997354 -1.06335398862739 -2.18166640420633 -1.11866077661886 -1.10384013080669 -1.87342787105483 -2.09587813338844 -1.546824276001 -2.5887713158234 -1.809176648811 -1.00360139046176 -1.22033218040962 -0.996558373171982 -1.96356809387642 -1.32943517981717 -2.71462157266842 -0.476287051229527 -1.55206577690254 -2.3046358594477 -2.103243761245 -1.36462577822963 -1.4169771582739 -2.2737229009828 -0.277911740120013 -0.304753927139327 -0.397989662024693 -0.348506018779587 -0.459075195525185 -0.387316982824481 -0.866249667364996 -1.52669808300183 -1.26755888196293 -0.539107269445189 -0.576434864672061 -0.453759051595862 -0.86395864079106 -0.293472418059483 -0.353271944626084 -0.874626409755815 -0.376575464914315 -0.517313803998199 -0.467698226782356 -0.276857625751811 -0.856760909150846 -0.373290893440169 -0.733747551881168 -1.75912320783821 -0.822775066532687 -0.341851459262079 -0.795933846590522 -1.85761304921994 -1.79321445049643 -1.6376470373352 -0.832529442129381 -0.289340382210887 -0.50101501722295
D04E07D -1.43333381590972 -0.853053399787064 -1.36905047728143 -0.695029909236215 -1.08671573042351 -0.370833206913429 -0.830962905623445 -1.56104022753754 -0.786457775076028 -1.18543999305361 -1.32292997065064 -1.76102429513984 -1.98506033586705 -1.47514309146633 -1.5906857728983 -1.64639778613961 NA -1.44789526437253 -1.4578963225638 -1.51025910407273 -1.72653214010163 -1.83384243520431 -1.95657429079791 -1.38032280363724 -1.5924445745243 -1.47989218995608 -2.1453717105796 -1.7775174427604 -1.80138599352099 -1.8772103743752 -1.6329062169974 -1.58183472069743 -2.06700689905125 -1.60913794581966 -1.8155033860705 -2.86062826525347 -2.57297128272056 -2.13305246826412 -3.17016959148349 -2.7748810297647 -1.20957066631207 -1.69181505343885 -2.16432364448804 -1.966569840549 -2.57229904848463 -3.06727965475975 -0.934230305010306 -2.4156827428151 -1.68776466257571 -2.82479857565101 -1.02234773965207 -1.98602674786276 -1.52458830433597 -1.21458576042223 -2.18417230714728 -1.08435085169046 -1.72536990196525 -1.70371723517489 -1.53378397518389 -1.30236253585059 -1.46233627089243 -1.32619386190916 -1.7364277661369 -1.52040250239073 -1.32845165454612 -1.50017820392559 -3.72398151098157 -1.33679454793546 -1.5302617891823 -2.51954060729679 -2.38526292713643 -2.00886593841553 -1.23678438402698 -1.95669421329063 -1.47868401449091 -0.664918326733016 -0.598841905265261 -0.677434339203081 -1.37388041038127 -2.28700388322067
D04E08D -2.72578688481835 -1.76064054863032 -2.66576511554366 -1.46430820762056 -2.0043795291552 -1.03214791293659 -1.59995984993824 -2.85310932753489 -1.18636223777748 -2.37681270929895 -2.91082284367597 -3.21888630089351 -2.23196109527999 -1.44766481762006 -2.64081521016928 -1.28495859924994 -1.44789526437253 NA -1.57354936424546 -1.6561573756557 -2.08642689217013 -1.55219465257659 -2.33703624413687 -2.42490339169426 -2.57870534803949 -2.5718350133357 -2.38109966520877 -1.9383147207203 -2.81827349355522 -2.62598440480133 -2.83653348248943 -2.68633638250289 -3.54438071977058 -2.74503197365864 -1.06436295865107 -2.59297617865445 -1.1521659754544 -3.19212380689799 -1.32120668270852 -2.59137790851163 -0.331779257632547 -3.33503007642806 -3.0069067884787 -2.24756042042747 -2.06617136693422 -1.4851151990784 -1.11686374102621 -0.245693121182094 -0.262787372897969 -0.299670706660401 -0.257463933981025 -0.36186164740672 -0.279049963240668 -0.418743813326561 -1.53987468281526 -0.621366169472189 -0.346556965049825 -0.521666062208562 -0.329018476237524 -0.549686615011559 -0.251439473862307 -0.255277303959653 -0.518518422132277 -0.317372899366294 -0.367460445288199 -0.308929170023196 -0.242648043943834 -0.67767884904624 -0.280600056599414 -0.392865620211646 -1.51074195640479 -0.441855977797791 -0.290814377497053 -0.473096076307931 -1.33838134959922 -1.63244650270107 -1.59418919450919 -0.859299025484516 -0.258442846614322 -0.301597631180764
D04E09D -2.54954395196641 -2.20411470155343 -2.49841338475672 -2.05431655477012 -2.01443521916231 -1.74786159432219 -2.09673436676693 -2.66626227901101 -1.32630347008747 -2.42414732364792 -1.21440105233279 -1.83367073517078 -2.20355536012679 -4.13698827728467 -1.42436588048863 -1.16188307858396 -1.4578963225638 -1.57354936424546 NA -3.4071526441646 -1.34475404582171 -1.33673901740708 -1.79240950065695 -1.76435585554786 -1.12173515072872 -1.22491935588381 -2.15710140196397 -1.4345959754451 -2.06529524725371 -2.11350048835909 -1.08299217605582 -1.80030384466942 -1.9238688454127 -1.12650146775057 -1.84022189416661 -1.92913942645709 -2.41189022312876 -1.00267311092983 -1.31831487081323 -2.27400330003431 -1.64232017696915 -1.10406445232239 -1.33731475013596 -2.16782756632371 -2.1200603017455 -1.50890991113354 -1.30681438697859 -1.38643446205033 -1.51397014541367 -2.02712749856159 -1.20948700181898 -2.10732422817705 -1.2941172352304 -1.29557473264939 -1.55926246972668 -1.46624497635797 -1.60772347746418 -2.11558676230907 -1.25146792344446 -1.37668565772368 -1.06255951980906 -1.23790829300392 -1.45400967386817 -2.01229263340662 -1.20176354451955 -1.6799902795912 -1.28585764095168 -1.34463938978051 -1.06519849016451 -1.84910364879426 -1.40179107155881 -1.76919465178852 -1.82391021125685 -2.23637106371663 -2.01900957914011 -1.69837806740784 -1.60155354336999 -1.22874519789264 -1.45721384661271 -1.23746576862121
D04E10D -2.32594704314344 -2.08002491376209 -2.27998122423965 -1.96932454324146 -1.75609817391454 -1.70816911262749 -2.01853273702129 -2.48105028920821 -1.12390773294198 -2.30485426729209 -1.4087809184428 -1.84922590228661 -1.96352472760701 -3.87063640447019 -1.20249162638563 -2.06001196767847 -1.51025910407273 -1.6561573756557 -3.4071526441646 NA -1.20915206307789 -1.73251974487193 -1.66547641557524 -3.96528718923497 -0.899185247780005 -1.05198326726432 -2.61115464594413 -1.54092883088186 -1.89190681110659 -1.90957601093909 -1.03230305450769 -1.41213651568373 -1.92371215248952 -1.05195323158567 -1.79434446127271 -1.55070270657275 -2.0484515544853 -0.967517594167741 -1.22731706885671 -1.95669416891428 -0.359684474898659 -1.05837383732092 -1.10566262492171 -1.83158825758789 -1.94356751815112 -1.38841320402889 -1.07031439352545 -0.263000003624427 -0.27552489168579 -0.308289077132836 -0.271362097857332 -0.346887329690933 -0.507109527764029 -0.82456323992355 -1.2046804346513 -1.12307997346149 -0.36167275516802 -0.535572956845281 -0.301085639215563 -0.535751065473325 -0.401492369104627 -0.483383041446836 -0.927491896822817 -0.311783710290492 -0.619023667550636 -0.355549416013839 -0.260593416168963 -0.913752676806627 -0.565758785901096 -0.448823825804272 -1.14290498618433 -0.486461254075161 -0.287274172690246 -0.469136456356081 -1.57847422920463 -1.43913655900032 -1.49376326126725 -0.971190134871549 -0.29236176065514 -0.586344747932941
D07E01D -2.54468767816589 -1.84910555204233 -2.89887498367387 -1.46045360193657 -1.89828097426632 -0.699322885948963 -1.61428015721325 -2.82519656876893 -1.13134938978853 -2.66308537874426 -1.93252518977798 -1.70846083361985 -2.38625702333858 -1.95858495611883 -0.894073060860683 -1.37052152898536 -1.72653214010163 -2.08642689217013 -1.34475404582171 -1.20915206307789 NA -2.13185986269787 -1.51439237523219 -1.5869974004609 -2.35693114289389 -1.21150646980919 -2.04212794825922 -1.57635463264761 -1.92355755252383 -2.0922529325069 -1.83712023127739 -1.47271129007699 -2.88352488206569 -2.49125217367373 -1.01098955518507 -2.50560800794957 -1.02204162389429 -2.13639584777418 -1.2134412237149 -2.6830216475347 -0.333648978519246 -1.62671423492516 -2.00402671837532 -1.49313417262753 -1.01038184243436 -1.09489891401218 -0.835544001460725 -0.246705770359566 -0.271458526118092 -0.277020238065422 -0.246550641829496 -0.354740750050435 -0.255315593895279 -0.366810274285197 -1.49897522242941 -0.485805502219871 -0.273347069849271 -0.479497957281913 -0.300955555362506 -0.500041396385796 -0.253831515510324 -0.255851410533849 -0.437813083619264 -0.326848348683818 -0.386792541594243 -0.314987111118094 -0.23865459574142 -0.688480141829526 -0.27035705178819 -0.331226403785906 -1.13427016027236 -0.432686172084821 -0.299823009774443 -0.431877192280216 -1.09068975102898 -1.82087459211625 -1.70925226604345 -0.769365033594047 -0.254227027182644 -0.300264398522336
D07E02D -2.88568188431816 -2.10730417208067 -2.7943944363085 -2.00191333879297 -1.96282220466987 -1.5570274072759 -2.03070713819148 -2.79793964639979 -1.1487361839897 -2.69775572429637 -2.4836022950654 -2.68800017896665 -2.44245794030406 -2.06827261829677 -1.66301014247101 -2.62651113094766 -1.83384243520431 -1.55219465257659 -1.33673901740708 -1.73251974487193 -2.13185986269787 NA -1.71407534740707 -1.81194136006003 -1.52182456673884 -1.11461013612202 -2.25050864667555 -1.34889897087108 -1.31774814769761 -2.09182103575194 -1.76973198961588 -1.67472935828543 -2.21337819382692 -1.72802378905389 -1.35749301177286 -1.31072626537509 -1.42314302047179 -1.72884148874068 -1.43249811444518 -2.6065455462259 -0.448718811026252 -1.68580833273798 -1.91258303212477 -2.00514026280373 -1.34934493311773 -1.42663869991228 -1.31094014743348 -0.268490484202195 -0.30251141919781 -0.40405910456995 -0.29193624222051 -0.430042546921918 -0.394683182711916 -0.720026178518711 -1.98230831454539 -1.10188638437498 -0.460734354456318 -0.556149245077922 -0.383622491584362 -0.610930765736244 -0.319008473104203 -0.370153925217436 -0.794141487240812 -0.34969063685044 -0.528796225567035 -0.425683066232151 -0.273904991015808 -0.924829921001657 -0.438751006302794 -0.722531432479699 -1.80413934412883 -0.815095127049717 -0.34606312890015 -0.78110063432821 -1.69676635933344 -1.9776070235379 -1.93411579005071 -0.935405518309475 -0.302883948528699 -0.595692388641217
D07E03D -2.93147555661791 -2.12252976063389 -2.86336312209681 -1.72669159006659 -2.2153521578228 -1.26500623778902 -1.93359376671159 -3.15204973014615 -1.30957466684468 -2.61896786365135 -1.80449804570927 -2.2372187615643 -2.49146346906566 -2.14339746708659 -1.52255076772893 -1.868065034763 -1.95657429079791 -2.33703624413687 -1.79240950065695 -1.66547641557524 -1.51439237523219 -1.71407534740707 NA -1.81140532099608 -1.69999305954091 -1.84822791019186 -2.08144909128597 -2.10617564026998 -2.11577494097921 -2.16424641577943 -1.82254165657028 -2.16402054630147 -2.92951453621721 -2.14311116296802 -1.21535289360723 -2.3460719529681 -1.24255773197503 -2.11618365920411 -1.68740206272072 -2.70730423742591 -0.413079102829295 -2.04806093554058 -2.9160567090711 -2.32610394946611 -2.48579597076681 -1.86077050109503 -1.36714221961078 -0.329184544476815 -0.349858634256482 -0.401863616406089 -0.322201176368507 -0.413381203041366 -0.359167106071785 -0.547426806247507 -1.86283552009723 -0.916990037595808 -0.440732596123731 -0.664617010412795 -0.414193834731957 -0.636909844193251 -0.355448403141061 -0.364549050659154 -0.672524960242962 -0.399454043910851 -0.553029297712359 -0.47488969636629 -0.329239236343157 -0.982155102010431 -0.427236025435587 -0.584544389064386 -1.86757962320975 -0.577794428426012 -0.371352206233541 -0.600530924626919 -1.77246302925336 -2.23175514258383 -2.21917977209623 -1.02921835535823 -0.370372761352232 -0.427022051101268
D07E04D -2.14087310310751 -1.5293437927871 -2.04788441963158 -1.08489831491793 -1.63866854109763 -0.467485966473782 -1.31549057372649 -2.29168330333099 -1.1636636553779 -1.84417759764726 -1.23934974756548 -2.83503498746847 -1.9342544366363 -2.63916883889144 -2.52117974291702 -1.55481075950129 -1.38032280363724 -2.42490339169426 -1.76435585554786 -3.96528718923497 -1.5869974004609 -1.81194136006003 -1.81140532099608 NA -1.25571740525565 -1.69321714768991 -2.50287559607527 -1.48965137041466 -1.80397625480651 -3.35506515708259 -1.60741944910836 -2.32579356197343 -3.09689467233369 -1.93781052050449 -2.3671857016487 -2.19432098698469 -2.01633103504594 -1.47213589723887 -1.41080180739509 -2.85047410594526 -2.37222617096505 -1.81823575962179 -2.66681414148953 -2.37315472174339 -2.64291214706233 -1.60909925205375 -1.22099410600729 -1.91458059939541 -1.80154044554038 -2.4176265572569 -1.7302949117136 -2.42212733035956 -1.80723063771841 -1.80227354764249 -2.31607399006144 -1.57245110675901 -2.25032038345495 -1.71217973920789 -1.9331375482222 -1.49982056968897 -1.41604932035157 -1.73446234994741 -2.24847386390634 -1.47942201151181 -1.46683731744399 -2.1767845536969 -1.86970623404047 -1.34043221610456 -1.76665149510171 -2.39391839040055 -2.09520009683018 -1.94946906645156 -2.25250498307295 -2.12151821946393 -2.09694580671238 -0.846402091909785 -0.891127720915059 -0.846400516900964 -1.33963052039708 -1.82898164224434
D07E05D -1.66347867653325 -1.05948843741005 -1.59085106437072 -0.876793370801633 -1.27734869542757 -0.469416791062349 -1.0310952739995 -1.87541067696998 -0.876210469556288 -1.39871026227248 -1.14371172340242 -1.82783784982385 -2.66196565200684 -1.15520824220838 -0.887391525916979 -1.57789032997354 -1.5924445745243 -2.57870534803949 -1.12173515072872 -0.899185247780005 -2.35693114289389 -1.52182456673884 -1.69999305954091 -1.25571740525565 NA -1.6709189376713 -3.05964892010089 -1.55603080777201 -1.8619291915428 -2.67370174520214 -2.33836269693592 -2.15242887418275 -3.28843917595045 -1.94469066800235 -2.85153962002517 -2.08086584187248 -2.23219539970204 -2.24795420294911 -1.29469955277602 -2.64982382119135 -1.77441444771076 -2.46855078155879 -2.76573599173045 -2.47854009051702 -2.45521218919561 -1.36751880905323 -0.597153581216308 -1.91931808960064 -1.80662896356675 -1.96371454798195 -1.97207411073613 -2.26742781717554 -2.13606255706232 -2.18221029864258 -2.16105124835023 -1.35453973945194 -2.24493022137539 -2.35263498606617 -1.32331635400611 -1.94238733617155 -2.00140258794487 -2.31117346509795 -2.43703093876919 -1.93887481712013 -1.4461697709322 -1.86364782931849 -2.29089243034879 -1.0470553779412 -2.35606108325567 -2.00060500749651 -1.96564285115013 -1.46960365343721 -1.8260565032456 -2.01012512942596 -1.83619480168067 -0.6094465254281 -0.624296831573261 -0.689489384797539 -1.60935066386364 -2.34967253989833
D07E06D -2.60641213614165 -1.75062074164972 -2.62859693739154 -1.55829433058436 -1.96729710727214 -0.955734998147874 -1.71084403011033 -2.72522616986153 -1.29799153947903 -2.47271597958277 -1.37675462240592 -2.83805250232341 -1.87366961731107 -1.80843684844288 -1.21404487217168 -1.06335398862739 -1.47989218995608 -2.5718350133357 -1.22491935588381 -1.05198326726432 -1.21150646980919 -1.11461013612202 -1.84822791019186 -1.69321714768991 -1.6709189376713 NA -1.58033968386718 -1.38826635128419 -1.69964775711736 -1.89159270462502 -2.34675245112584 -2.57577371094552 -2.39709331892426 -1.8517472365087 -1.49378800137782 -2.0461765168946 -1.46186360809438 -2.9918828759245 -1.00526695847461 -2.26782699624652 -1.37907713702904 -2.45751071295656 -2.75356302479591 -2.02575297704164 -1.99465345777833 -1.25689069719209 -1.0345243857747 -2.08893760807329 -1.75360662518658 -1.68054908279022 -2.37113750275166 -2.14261035530541 -2.31798648327774 -2.38873976182633 -2.26482297818716 -1.12585913347393 -1.97112405556425 -1.95266902333944 -1.32507092216777 -1.61325591132508 -1.48491041079116 -2.54115854615437 -2.46882429211749 -1.80052070297421 -1.43018615879004 -1.55052107864814 -2.54917111219172 -1.18700428165767 -2.57037625106957 -2.10138976747399 -2.15959011373356 -1.53913496412183 -1.55739608591061 -2.08409452012042 -1.5310752353724 -2.43037823259837 -2.3034658061289 -0.987564384354141 -1.41664453512104 -2.29005679393561
D07E07D -2.8397300453152 -2.03945113864741 -2.93920766759989 -1.67736570647869 -1.8428169942023 -1.1786114252438 -1.86362495339007 -2.92466334932737 -1.25509531749917 -2.84418878245725 -2.01403064333747 -2.9369350865104 -2.45172034791684 -2.13163437782232 -2.01672648097375 -2.18166640420633 -2.1453717105796 -2.38109966520877 -2.15710140196397 -2.61115464594413 -2.04212794825922 -2.25050864667555 -2.08144909128597 -2.50287559607527 -3.05964892010089 -1.58033968386718 NA -2.46657306038129 -2.22273943017842 -2.1854983767979 -2.13656479223185 -2.19279926741207 -2.32069982637283 -2.25021529375146 -1.05098650386626 -1.95720294805782 -1.22154952719192 -2.10609050959385 -2.08987435099914 -2.7840269588824 -0.401832810003887 -2.87752711577155 -2.74471661731674 -2.38001643840482 -2.79906805898777 -1.93470008421235 -1.2689578551877 -0.264524179452834 -0.286406280884447 -0.305379616832704 -0.280901015883517 -0.397055082119087 -0.279775568357186 -0.413732845837329 -1.8218934805877 -0.474396024863178 -0.342098138945279 -0.634844184079585 -0.308369317914152 -0.67365297868698 -0.281975288865148 -0.276933164244308 -0.510130978954493 -0.401693218135515 -0.447616241277913 -0.333647463884453 -0.258666732047127 -0.794975753752624 -0.299788763533167 -0.376417443553581 -1.41646658986509 -0.395661571980448 -0.344460043877434 -0.567207773567132 -1.15571568654888 -1.75769812329559 -1.75766508712197 -0.883010643287652 -0.295934553167018 -0.292452405229096
D07E08D -2.30432878998183 -1.61356514197704 -2.29964632854785 -1.1128133344449 -1.89914899454202 -0.505952609282591 -1.35370236769972 -2.44600099668502 -1.28344824744417 -2.03892306237067 -1.66436073589538 -2.44334332272963 -2.64143191576061 -2.30168318718434 -1.48215149336551 -1.11866077661886 -1.7775174427604 -1.9383147207203 -1.4345959754451 -1.54092883088186 -1.57635463264761 -1.34889897087108 -2.10617564026998 -1.48965137041466 -1.55603080777201 -1.38826635128419 -2.46657306038129 NA -3.07294036325727 -2.31709048765364 -1.97094565548471 -2.15899038123251 -1.98594920384796 -1.95291443582988 -2.34403446650565 -2.68387974994496 -2.51758512040047 -3.23369282094876 -2.56453000812063 -2.6821956775844 -1.52389609348889 -2.31237679755993 -3.19161803699602 -2.56215778054503 -2.19742755698491 -2.64154413478208 -1.34777126175264 -2.48974562583617 -1.90896528294102 -2.21818906956611 -1.19984338674005 -2.50553186881692 -1.72470769133613 -1.40075075518852 -2.57120883328063 -1.35831197406297 -1.99415214749339 -2.21361338216238 -1.57537310792179 -1.7146646988872 -1.81347904688064 -1.5631602382676 -2.21629931888425 -2.04055882657082 -1.80886071480049 -1.97721190910512 -2.78924193723654 -1.45165998488516 -1.98347987330628 -2.41808980841359 -2.3312722908384 -2.04898457380533 -1.52664063740088 -2.38436326525303 -1.80162974697034 -1.21552664396585 -0.985595199644001 -1.15051208135439 -1.8277769522277 -2.19437463226568
